评论,时间,点赞数,标签
这种铁路制服，是走复丑路线吗,2023-01-15 11:20:44,12,0
又见TVB.,2023-01-15 11:13:36,0,0
这肩章直呼青回[脱单doge],2023-01-15 10:50:32,9,0
好②啊,2023-01-15 04:58:37,7,0
草[笑哭],2023-01-15 00:28:12,5,0
@池笭 可以学学粤语方便到时候去HK旅游了[脱单doge][脱单doge],2023-01-15 11:58:22,4,0
早就换19式路服了现在[吃瓜],2023-01-15 14:37:22,5,0
突然觉得香港好山[doge],2023-01-15 13:31:57,3,0
疫情这么久了，好不容易放开，高兴到穿制服也是可以的[笑哭][脱单doge],2023-01-25 10:01:02,2,0
cosplay都有哈哈,2023-01-16 06:23:48,2,0
段长 段长您亲自坐车啊,2023-01-16 15:37:45,2,0
我还寻思车站值班员怎么整个老式制服[捂脸][捂脸][捂脸][捂脸],2023-01-16 11:31:12,1,0
广铁的炸鸡调过灵敏度了，不用摘口罩也能过闸，港铁的就没调[笑哭],2023-01-17 05:18:15,1,0
还行吧，有那么难看吗[笑哭],2023-01-15 18:12:21,6,0
还行吧，不算太丑,2023-01-16 04:00:01,1,0
老式的,2023-01-15 11:38:27,0,0
回覆 @西北有天狼 :並不會，你想多了。態度好不好取決於那個人，不取決於你是什麼人。,2023-01-16 05:25:48,2,0
我要用闽北口音征服世界[doge],2023-01-15 13:14:58,2,0
回复 @樂不思蜀是美爾 :这句话很对,2023-01-16 10:43:12,1,0
那所以呢 我就穿三道杠的,2023-01-15 14:42:24,1,0
