评论,时间,点赞数,标签
我去，动力学试验的时候我也在[doge],2022-04-17 01:29:10,1,0
@济南      泉水不能动你就不能架起来？[嫌弃],2021-12-09 16:57:08,0,0
上面能盖个桥就好了,2021-12-08 02:56:42,0,0
时代变了,2021-12-02 13:13:43,0,0
支持 占地少 下面还能走车 不影响交通 好东西,2021-11-28 14:47:59,0,0
哪里？,2021-11-06 01:26:42,0,0
为什么要倒过来呢？,2021-10-03 04:19:06,0,0
话说悬挂着会不会掉下去？,2021-09-26 15:14:59,0,0
成都有一个,2021-09-25 09:23:14,0,0
加快80速度至100速度,2021-09-14 23:20:29,1,0
佛山南海官窑什么时候有悬挂式单轨电车(地铁)通往禅城,2021-09-06 17:31:46,0,0
感觉轨道建造成本太高,2021-07-31 03:39:19,0,0
可不可以不要再用這種芭樂歌了,2021-06-11 04:02:54,0,0
这玩意应该适合四线小城市,2021-05-09 02:39:22,0,0
我以为是p的,2021-04-28 09:15:09,0,0
国内好几个厂都搞了空轨了,2021-04-25 08:32:56,0,0
湘南发来贺电[滑稽],2021-04-25 08:14:11,0,0
这是磁悬浮吗？[哦呼],2023-03-25 08:53:26,0,0
回复 @hhhhhoiy :目前依靠专用救援车拖拽救援，无法拖拽需正线疏散只能依靠消防车云梯救援,2022-01-07 11:13:48,2,0
回复 @hhhhhoiy :暂时没搜到应急情况应对方案，在观摩观摩,2021-12-02 08:38:45,1,0
中途有什么意外没地方逃啊,2021-12-01 04:00:12,1,0
比如下雪可以不清雪[思考],2021-12-29 03:22:15,1,0
占地少啊,2021-11-25 15:48:49,1,0
悬挂式单轨列车简称“空轨”，列车悬挂在轨道在下方，轨道由钢铁或水泥立柱支撑在空中，占地少、建设周期短，具有独特优势。（公众号里说的）,2021-10-16 13:21:28,1,0
只有不故障就不会掉下去,2021-10-16 13:21:46,0,0
这个比较低,2021-11-25 15:49:25,1,0
成都的实验线就修在了下辖的郊县！就在县城到一个旅游景点十一二公里的样子！本来就不适合城市通勤的！等通车了可以去试乘一下,2021-12-12 08:19:35,0,0
在郊区开的而已，想必也没多少人座,2021-08-08 08:58:41,0,0
"回复 @塔塔撸嘎 :跨座式单轨的供应商更多：中车长客（日立）、中车四方、中车株机、PATS（中车浦镇阿尔斯通）、中铁科工、中国通号、比亚迪、国信中铁（这个有文档、论文和视频，就是没查到具体公司）、株洲中车特装

另外，中国第一条空轨商业运营线是武汉光谷空轨",2022-08-28 06:15:26,0,0
回复 @列车自主运行系统TACS :这么多？结果没啥实际应用啊,2022-08-28 05:57:17,0,0
中车浦镇、中车资机、中车四方、中车长江、中铁科工、中唐空铁、中建空列、中国通号、上海羿鹏轨交,2022-08-28 04:27:35,0,0
湖南南部（）,2022-08-28 04:28:26,0,0
