评论,时间,点赞数,标签
没用了，他们的国土面积导致了高铁的内需太小，研发成本不能平摊，所以必须出口，但这种项目一般国家负担不起市场太小，几个国家一卷，没有进步反而因为恶性竞争导致技术停滞不前，才让我们后来居上的,2023-02-12 02:36:31,21,0
爱谁第一谁第一，反正我在中国生活，体验到的就是国内越来越好,2023-02-11 16:37:54,14,0
评论区太厉害了,2023-02-12 03:51:46,8,0
宇宙是中国的,2023-02-11 17:10:45,9,0
中国文化五千年，但现在科技起步慢，这就是事实。但是文化传承和科研发展是必要条件吗？一条视频炸出这么多成分。中国自清代开始真正的科研发展中断，到清朝灭亡中间也有两百多年，中间多少的基础工业中国都没有，而你们就要中国一下子从基础刚开始就赶超那些工业已经非常发达的国家。,2023-02-12 03:47:42,23,0
英国发明了美国人，哪英国现在一定很厉害吧,2023-02-12 04:42:33,16,0
无所谓，在抽象这个方面b站代表中国已经遥遥领先了,2023-02-12 02:59:11,18,0
笑死  攻击自己的国家有狗粮吃是吧[辣眼睛],2023-02-12 05:06:26,16,0
如果你脱离国情去评论一个事物 那就属实没必要了 在美国飞机票比火车票便宜 在欧洲就那么大点地方他真的需要那么快的列车的么？再看看我国航空成本没有美国低 又比欧洲国家地方大 自然会发展铁路运输这是最优解 事物的发展要看需求 你咋不去和德国人比比机床 咋不去和美国人比比飞机荷兰那小地方都能造光刻机 我国技术的发达建立在需求之上 在外国也是一样,2023-02-11 18:36:05,29,0
cr400和crh380是拥有自主知识产权的，而crh380是在crh2系列上研发出来的，crh2则是以日本e2为原型引进的，有几组就直接是在日本生产的，可以说现在cr系列的技术就是在e2系上发展来的，虽然确实厉害但是承认借鉴不丢人又不是没花钱，但是有些人那个吃完技术翻脸嘲讽的不知道是什么生物能干出来的[微笑],2023-02-12 10:16:07,4,0
不是只有中国有高铁吗？为什么他们也有？,2023-02-12 11:18:19,3,0
日本发明了二维码，那日本一定使用二维码最多吧,2023-02-12 04:30:50,15,0
天天都在吹五千年，只有讲技术的时候不说五千年了,2023-02-12 08:18:17,6,0
某些被人吹上天的🚄车里面的核心部件居然印着德国西门子[doge],2023-02-12 03:39:42,13,0
"他有我无，先进技术
我有他无，落后技术
我有他有，必定不如
我无他无，反正不如",2023-02-12 03:49:53,13,0
怎么，现在把他们超了，你们不服气？,2023-02-12 04:06:33,11,0
有啥骄傲的，我们花钱买了好几个国家的技术而已，如果真是自己研发我们起码要30年才能达到现在的技术，不过是花钱买专利而已，1到10不难，0到1才难。,2023-02-11 03:09:08,14,0
"中国高铁技术第一:国情需要才这样的，你吹什么
其他国家飞机技术高:国外太强了，太棒了",2023-02-12 06:43:23,7,0
"如果有人说他高中三年学会了数学家一生钻研出来智商，所以他比数学家还聪明，你一定会觉得他傻
但现在有人说他四十年追上西方两百多年的发展，所以他比西方强，你却相信了",2023-02-12 03:42:10,15,0
买技术不丢人，有些技术不给买只能自己研发，有些人非黑即白，太可笑了,2023-02-12 03:52:46,6,0
确定居上了？[doge],2023-02-12 02:42:27,2,0
居上了,2023-02-12 02:43:14,1,0
回复 @我为观音守后山 :别人又是谁，你算哪根葱？,2023-03-07 09:30:34,0,0
回复 @小临不喜欢争吵 :好像你多正常似的,2023-02-12 01:12:14,2,0
回复 @小临不喜欢争吵 :除了典还会啥,2023-02-12 03:19:27,1,0
典,2023-02-11 23:24:08,0,0
怎么实话实说 你们就不能接受了吗 是戳你脊梁骨了吗🤔,2023-02-19 08:01:18,1,0
回复 @秀的狗狗 :我不是院士，我不知道[吃瓜],2023-03-11 23:47:59,0,0
回复 @bili_24442662886 :你的科技有它厉害🤣,2023-03-11 11:26:59,0,0
不是韩国？,2023-02-13 08:17:33,1,0
太对了,2023-02-13 13:38:31,0,0
是这样的。,2023-02-11 17:34:20,0,0
你有没有想过一种可能，我说可能啊，中国是科技落后就是文化造成的[doge],2023-02-12 03:51:21,4,0
回复 @明摆宗 :有没种可能，牛顿出生后西方才在科技有了明显优势，拿破仑以后西方军事体系才有了巨大优势[星星眼]西方文化那么强，16世纪之前在干嘛呀,2023-02-12 04:31:04,3,0
回复 @无产者陈某人 :有没有可能，科技落后从清末和国民党开始的,2023-02-12 03:53:27,2,0
回复 @神兔今天吃什么 :祖坟冒蘑菇云了属于是[妙啊],2023-02-12 04:53:08,0,0
确实挺厉害的 祖上积德,2023-02-12 04:48:30,0,0
贴吧都赶不上，有什么自己的梗吗,2023-02-12 03:10:49,1,0
还真不配,2023-02-12 03:03:48,1,0
视频的确没问题 法国打破纪录的时候我们还在用内燃机 那时候甚至电力机车都没有普及 现在大部分和谐号和上海第一代磁悬浮都是西门子技术 现在就只有复兴号是纯国产 但是还没有普及…… 还有国内北方内燃货运机车还是美国造重载机车的公司造的[热],2023-02-12 05:17:14,3,0
有狗粮的终究是少部分，多的是自带狗粮,2023-02-12 05:13:04,3,0
回复 @名莎时间 :你自己去翻啊，我都举报好多个了，一举报一个准,2023-02-12 07:46:12,1,0
他们的华为手机看不到你的评论,2023-02-11 20:38:46,4,0
回复 @宫间千召 :华为手机？苹果手机！,2023-02-12 00:33:54,3,0
回复 @Feroniaon :是看不得我说苹果手机？,2023-02-12 01:26:19,2,0
回复 @bili_1075177131 :徒弟说师傅不会[傲娇],2023-02-13 11:40:47,0,0
笑死了,2023-02-12 11:23:39,0,0
发展连五十年都没有怎么讲技术,2023-02-12 14:17:06,0,0
被某些人吹上天的波音，机身居然还有中国造的[doge],2023-02-12 03:57:31,9,0
[吃瓜]那德国的高铁一定是最先进的吧,2023-02-12 03:55:40,6,0
德国西门子是不是汉字！[生气],2023-02-12 03:52:00,2,0
哪里超了，百度上超了吗，幸好技术来源欧洲，不然又一拳打的你原形毕露。,2023-02-12 04:07:30,7,0
回复 @风吹勾9-1毛不歪 :我就是铁道学院的，明确告诉你复兴号是我国自主集成国产设备自主研发的，很明确告诉你,2023-02-12 04:21:20,2,0
回复 @风吹勾9-1毛不歪 :废话，论文你看不看，什么都不懂，靠着刻板印象去批评一个行业，你先得是这个行业的人，你在批评吧！，高铁出事故基本上都是和谐号，那个和谐号就是引进你那西方的技术，引进的欧洲的技术，结果出问题的出的是最多的，就是这个和谐号，复兴号基本没有出过事故,2023-02-12 04:43:38,1,0
就是 所谓清华北大 也都是学习书上的，前人研究的知识而已，都不是自己研究的。,2023-02-11 06:10:51,2,0
照你这么说，美国人没有发明计算机，都是英国人的功劳……,2023-02-11 06:24:40,1,0
回复 @Yearey :美国跟英国不就是儿子和爸爸闹分家而已 吗？,2023-02-12 04:53:30,0,0
回复 @zz20040929 :哈哈哈，触发关键词了😆😆😆,2023-02-12 07:47:20,3,0
就像中国的四大发明，我觉得很厉害，但是这些借鉴来的我只能说能方便就行，并没有感觉很强很厉害,2023-02-13 13:03:26,0,0
回复 @zz20040929 :不是里程？,2023-02-12 09:00:39,0,0
你这就偷换概念了，比他聪明和比他强是两回事，聪明等量代换是智商，强是知识储量，你既然说了你在高中已经把数学家一生的研究都学完了，加上其它各位科学家的研究，那你的知识储量就是比单一的那个人大，但不是你比他聪明，所以你在第一段就错了，也就不能这样比了,2023-02-12 03:50:54,8,0
只能说你对科学技术以及这个世界的了解都少的可怜,2023-02-12 03:51:37,7,0
"双方又不是一个具体的人，各种决策人才经济都影响科技进步速度。
科学上的基础理论又不是各种产品研发团队搞的。[辣眼睛]",2023-02-12 04:11:01,4,0
