评论,时间,点赞数,标签
我现在34岁了，转行java还来得及吗？,2023-01-07 08:56:10,1,0
逻辑太清晰了！,2023-01-07 08:52:10,4,0
安卓7年 想转开发,2023-01-07 08:45:09,3,0
你说的方向是对  但是太单一了 现在需要的是复合型人才，大家需要知道往哪个方面努力 直接去招聘网站 看看高薪要求什么技能  就知道往哪方面努力了,2023-01-12 05:30:42,0,0
电气专业原跨考有前途吗[呲牙],2023-01-10 04:24:53,0,0
加油,2023-01-07 16:12:44,0,0
好喜欢你的作品,2023-01-13 18:45:39,0,0
我是做测试了，目前想提升一下，想请教一下老师,2023-01-07 09:13:23,0,0
UP主加油！看好你噢~,2023-01-18 11:01:59,0,0
机械转计算机的，想做dl和cv相关，但是知识匮乏不知道未来咋搞,2023-01-26 05:48:17,0,0
UP主加油！看好你噢~,2023-02-01 17:08:31,0,0
三连，保存以后观看,2023-01-07 12:47:32,0,0
你是想不开吗，35岁退休,2023-01-07 09:58:50,1,0
可以加小助理Vx：MaXiaoLi502  免费与老师1V1职业规划,2023-01-07 09:13:11,1,0
很难，我是去年29岁自学转行的前端程序员，压力非常大，工作很累，并且我是接受了超低的工资才有这份工作的。我都想要离职了，全老哥慎重啊,2023-01-13 02:42:12,0,0
人家是清华大学,2023-01-07 09:59:33,0,0
添加小助理Vx：MaXiaoLi502  免费与老师1V1职业规划,2023-01-07 08:49:45,1,0
[支持],2023-01-08 01:37:19,0,0
测试是做什么的？能私聊讲下么？想机电跳过去，听他说测试好入门,2023-01-08 13:30:02,0,0
回复 @KJea :是的，学的机电干的测试，测试入门比较快,2023-01-31 01:28:51,0,0
这两个找工作的话，大多数985硕士起步，还要有几篇顶会，绝大多数搞这个的研究生都是为了毕业，找工作还得是开发。,2023-01-26 08:53:54,0,0
别忘了,2023-01-07 12:56:04,0,0
