评论,时间,点赞数,标签
讲真，这种全流量特征都在境外的，基本可以排除通过流量溯源了。社工，难度也相当大。。。八成就没戏了,2023-03-05 08:55:35,11,0
我觉得DDoS打小网站是好无聊的，没有任何技术。,2023-03-04 18:55:14,25,0
鱼皮好惨，抱抱鱼皮[拥抱][拥抱][拥抱],2023-03-04 11:57:57,39,0
记得之前有一个用google cloud的老哥，被ddos欠费了好几万，最后向平台申诉免单了[doge],2023-03-04 12:11:12,48,0
有没有可能是鱼皮的节目效果[doge],2023-03-04 13:40:23,10,0
没法报警吗,2023-03-04 12:01:27,18,0
公共图床不建议用对象存储，你可以单纯用服务器跑，加个 免费 cdn 和 webp 也能用，用对象存储确实是太过于用爱发电了。,2023-03-05 01:52:04,13,0
"1.选择类似多吉云这种可以设置，流量上限及频率的CDN，他们都是代理的腾讯云阿里云
2.直接禁止国外ip或者用dnspod精细化解析，解析国外流量到cloudfare
3.不做这种措施被打是常态，不信的可以把自己域名放全球主机论坛试试[doge]
4.去杠客服免单，一堆人成功了",2023-03-05 12:05:46,3,0
我们服务器被打了200Gbps，问题是服务器连10个人都没有啊，没收入，全支出[惊讶][惊讶][惊讶][惊讶],2023-03-04 20:36:23,18,0
"投了两个币给鱼会血,顺带心疼一波鱼[笑哭]",2023-03-05 03:21:51,18,0
我之前看腾讯云对象存储活动，50g一年1块钱，当时我天真以为付费后就没其他应用了。原来还有流量费。当时我直接拿来当网盘用，结果付了几十块的流量费[大哭]，后来我就没用了。最近有空了就在自己服务器上搭个文件服务走带宽，虽然5m小水管但也就自己用也够了,2023-03-05 01:45:17,12,0
鱼皮，yuindex的漏洞真的不修吗，看私信啊大哥！！！,2023-03-10 10:41:49,2,0
这不就和以前电信运营商吗，欠费了不通知，等欠了不少了开始秋后算帐了[doge],2023-03-04 12:02:34,150,0
正常，之前我们老师说做项目，做完就没管了，想起来的时候已经欠了几万[笑哭]他们可不会提醒你,2023-03-04 13:51:57,19,0
笨死了，用私有桶，生成临时链接来访问,2023-03-05 08:23:27,7,0
三连给鱼皮回血 祝鱼皮成功 等抓到犯人踢我一脚[保卫萝卜_哇]我要看后续,2023-03-04 13:42:53,21,0
"是不是免费的东西就不需要珍惜,是不是做好事的人只能寒心,是不是好人肯定是美好报??????",2023-03-05 06:11:55,5,0
谁刷的，开发者别,2023-03-09 08:42:35,2,0
防不胜防,2023-03-25 02:57:12,1,0
因为大网站惹不起,2023-03-05 02:36:05,3,0
这连DDoS都算不上 就一个IP重复请求刷流量,2023-03-05 02:44:23,11,0
回复 @明白地糊涂 :之前那个DDoS把cloudfare干下线的才是真的NB,2023-03-05 03:17:06,6,0
[拥抱],2023-03-04 12:21:41,0,0
回复 @程序员鱼皮 :鱼皮坚强，加油,2023-03-04 12:52:59,0,0
国内好像还没有免单案例,2023-03-04 18:16:37,3,0
用Google直接销号跑路就行。反正也不能到国内抓你,2023-03-05 10:12:59,0,0
