评论,时间,点赞数,标签
怎么还没有做出来小米发布会，这都好几个小时了[辣眼睛],2022-07-04 15:58:18,5,0
12su 搞快点,2022-07-04 15:50:30,6,0
12，懂？,2022-07-04 13:17:28,7,0
12s,2022-07-04 13:10:13,7,0
小米12sUltra，懂？,2022-07-04 13:01:35,5,0
我大学第1个手机，高考完买的，拍照真的很强！,2022-07-02 12:01:30,4,0
嘿嘿，这个手机是当年给女朋友买的，现在是我老婆[吃瓜][吃瓜],2022-07-02 09:54:51,6,0
vivo发布会用赵明主持[妙啊],2022-07-02 07:32:09,4,0
vivo现在手机做的挺好的，反观OPPO我感觉现在能拿出手的手机真的没有,2022-07-02 06:41:47,4,0
说实话，vivo现在的x80和s15Pro都是很不错的产品，但是线上口碑很好，线下卖的凄惨，虽然我给两个同学都推荐s15Pro，但是据说这个s15系列销量十分惨淡，这也是vivo第一次把s系列产品加入诚意，但是可能要被狠狠地打脸了[藏狐][藏狐],2022-07-02 06:23:43,6,0
Vivo以前还是挺好的,2022-07-02 06:13:22,4,0
有一说一当时的音频芯片确实有东西的,2022-07-02 06:00:58,4,0
记得vivo老手机有个素描的拍照，现在我用的这台也是vivo，但没有了,2022-07-02 04:54:08,5,0
这是我曾用过的最好的手机！非常怀念,2022-07-02 04:36:18,4,0
当年的拍照神机,2022-07-02 04:23:43,4,0
这款手机的消失是十分可惜的，因为它更像代表了当时那个手机最顶尖的科技水平，当时也还没有现在的小杯，中杯，大杯等等，它是一款很美好的产品，但它注定要消失在这漫漫时光当中，因为它更适合用来怀念，而不是购买,2022-07-02 04:17:22,4,0
绿厂！你在干什么呀绿厂！你快支棱起来啊！！你俩儿子不是很能打么！干蓝厂啊！干死他啊[doge][doge],2022-07-02 04:16:40,6,0
我的第一部是y21[笑哭],2022-07-02 04:10:58,4,0
我的第一台手机,2022-07-02 04:09:48,4,0
催更小米12s ultra,2022-07-04 14:21:30,5,0
回复 @平子恒 :就是配色没那么丰富且独特而已，纯粹论摄像头模组的设计，比Reno 8系列和谐不少。,2022-07-02 09:15:34,0,0
主要S15的外观和配色，确实没Reno8好看。我都不理解S系列的设计师跳槽了吗？,2022-07-02 06:48:15,0,0
现在改成一个滤镜了,2022-07-02 04:56:46,0,0
回复 @麦德伯堪科维奇 :不！我不信！！！他一定是再掖着藏着准备开波大的！！！！！！我不信！！！,2022-07-02 09:37:30,1,0
你清醒一点！一加已经走了3年了！,2022-07-02 09:16:35,0,0
