评论,时间,点赞数,标签
看我ID(=・ω・=),2017-03-22 10:42:18,3,0
卡在17秒的我.....,2017-03-22 10:40:41,3,0
14秒卡住了,2017-03-22 06:50:27,3,0
阿婆主，求天梯图啊，找了好多分辨率简直是av画质的(〜￣△￣)〜,2017-03-19 14:22:52,3,0
嗯，中央取暖器,2017-03-19 13:24:30,3,0
一般玩游戏的喜欢英特尔 像UP这样剪辑视频有工作需要的一般都喜欢AMD的  如果是游戏玩家来做这视频的话 肯定会说英特尔的好 所以 UP喜欢AMD就是这原因,2017-03-19 12:39:05,3,0
"我到感觉CPU不是特别重要，一般我只用中低端的CPU，但会选择中高端的显卡..._(:3」∠)_
现在我就是用一块i5在配GTX1060，显卡比CPU贵了一倍价钱(;¬_¬)",2017-03-19 11:43:28,3,0
i3默秒全[蛆音娘_滑稽],2017-03-18 23:56:45,3,0
i52300＋h67板子＋2根2g1333＋1根4g1600＋公版gtx960，是把cpu换成e3 1230v1好点还是再加条8g内存好点，小白想吃鸡，内存和换购cpu只能选一个，望大神解答,2018-05-28 03:16:05,2,0
AMD yes,2018-02-17 17:26:35,2,0
表示完全蒙笔(°∀°)ﾉ,2017-12-16 13:17:41,2,0
INTEL NO！AMD YES！,2017-08-29 14:46:38,2,0
卡到怀疑网速,2017-07-26 09:16:43,2,0
说真的防奸商最好的办法就是网上买。奸商最喜欢的不只是纯小白，还很喜欢了解一点就自以为都懂了的小白。这行水真的深不见底。我就是作为后者交了一次智商税。,2017-06-05 09:55:00,2,0
如果你的显卡是1080ti的话，不要犹豫，果断入手7700k，别跟我讲买不起，你他喵都买得起核弹了你还买不起核弹头?锐龙5，7的也别喷我。自己去看测试,2017-05-12 17:19:01,2,0
我猜阿婆最后说的是 pis (｀・ω・´),2017-04-23 16:15:55,2,0
辣鸡 i3 7350k秒天秒地秒空气！连自家i7 6950x都秒！,2017-04-03 03:58:37,2,0
赶紧过来补习～,2017-04-01 16:26:44,2,0
up主这里涉及的计算机原理比较多，其实这不是特别重要，因为如果你只是为了玩游戏而选择的话只要知道该怎么选，选什么，选什么好就够了，再和价格权衡一下就行了，不用了解这么多，有些店里老板都不懂,2017-03-22 14:09:25,2,0
今天学校捐款，我的同学就捐了个cup老师还收下了(ﾟДﾟ≡ﾟдﾟ)!?Σ( ￣□￣||)Σ(ﾟдﾟ;)(´；ω；`)(´；ω；`)ヽ(`Д´)ﾉ,2017-03-22 13:32:31,2,0
我也是。。,2017-03-22 08:19:51,0,0
ryzen出來後amd遊戲表現並不差,2017-03-22 07:09:45,0,0
"回复 @蓝v图 :大部分吃显卡多一点，我都用坏了很多显卡了...但CPU从来没有用坏过的_(:3」∠)_
基本上每次换电脑，都是因为显卡烧了，然后我去换显卡，发现老CPU带不动了，于是跟着换CPU，然后发现主办也得换，不然CPU插不上，然后一想，反正都换了，就再来个新的硬盘吧，最后换了这么多，电源又不够大了，于是买了新电源...等于整台电脑都换了...(╯°口°)╯(┴—┴",2017-03-20 13:52:53,2,0
回复 @ImAmelie :某些游戏吃cpu比显卡厉害，比如csgo，丧尸围城等等，不过只要不是太水的一般压力不大,2017-03-20 09:18:48,1,0
回复 @ImAmelie:我认为应该是说以现在的中高端CPU来说足够了,2017-03-20 02:13:43,1,0
r3秒i5，r5秒全家，r7轰成渣 /滑稽,2017-03-19 01:26:12,1,0
(=・ω・=),2017-03-19 00:33:58,0,0
e3神教不服,2017-03-19 00:33:48,0,0
回复 @苍白抹消者 :你说是，那就是吧,2018-07-24 16:52:42,0,0
回复 @想当喵主子:剑网三重置版易水寒了解一下？,2018-07-24 15:10:13,0,0
回复 @想当喵主子:你自己瞅瞅是8g条子重要还是上中端显卡重要,2018-07-24 15:07:36,0,0
回复 @小怕D :下载器用多了╮(￣▽￣)╭,2018-06-10 13:34:48,0,0
adm no🙅,2018-04-09 13:38:45,0,0
向土豪势力低头,2017-05-13 23:39:49,2,0
要什么7700k你这是蛊惑人心！  上7350k啊(°∀°)ﾉ,2017-05-15 05:08:47,1,0
都买得起7700k不如加钱买6950x都买得起6950x了不如e7 8890v4x8加phi算了直接整台超算,2017-05-13 17:49:10,1,0
回复 @蕾姆是个大扶她:名字鬼畜，车牌靠谱？,2017-03-22 14:58:42,0,0
回复 @EMOJI93:飙车？应该不算吧，嘀 Mlad-678,2017-03-22 14:26:42,0,0
回复 @蕾姆是个大扶她 : 你这个飙车我猝不及防,2017-03-22 14:20:48,0,0
up主，我的电脑是x cpu，能不能玩o游戏？,2017-03-18 14:48:16,108,0
又有多少小白看完视频自信满满的以为自己能肛奸商了( ´_ゝ｀),2017-03-18 16:01:33,63,0
“我就在你凳子上拉臭臭”Σ(ﾟдﾟ;)。。。。还好我家没有凳子，只有椅子（￣▽￣）,2017-03-18 14:57:31,31,0
up主，我的电脑是x cpu，能不能玩o游戏？,2017-03-18 14:48:16,108,0
又有多少小白看完视频自信满满的以为自己能肛奸商了( ´_ゝ｀),2017-03-18 16:01:33,63,0
“我就在你凳子上拉臭臭”Σ(ﾟдﾟ;)。。。。还好我家没有凳子，只有椅子（￣▽￣）,2017-03-18 14:57:31,31,0
