评论,时间,点赞数,标签
只能建低层,2022-12-02 13:07:48,0,0
失业有不代表什么，越是发达国家服务业就越重要，像这种的第二产业占比都不高，你的意思是一大群老人去砌墙你忍心，还是让刚毕业的大学生来干这个活？,2022-12-02 11:30:51,0,0
没钢筋的你敢住？,2022-12-02 06:46:43,0,0
一点钢结构没有，这玩意就是个豆腐脑,2022-12-01 15:04:06,0,0
3d打印么,2022-12-01 13:35:58,0,0
反正只要上岸就不用操心这些。管它能取代谁,2022-12-01 06:52:51,0,0
要真的不挺好吗？把空的房子租出去不就行了,2022-12-01 04:41:30,0,0
机械化是趋势，如果机器能把人类的活都干了，那人就可以享福了,2022-12-01 04:19:54,0,0
不可能这样怎么吃回扣,2022-11-30 12:47:27,0,0
纯水泥？,2022-11-30 12:39:15,0,0
肯定会失业的，换别的思路吧。,2022-11-30 12:37:47,0,0
头一回见工作上瘾的。。。哎。属实无可救药,2022-11-30 12:36:21,0,0
这东西没人整的快,2022-11-30 12:33:06,0,0
不可能,2022-11-30 12:18:44,0,0
打水泥用这玩意感觉在浪费时间,2022-11-30 12:17:02,0,0
这建出来的反正的质量谁保证,2022-11-30 12:09:51,0,0
你确定他做出来以后不是豆腐渣工程？,2022-11-30 12:08:04,0,0
讲鬼话还真有人信,2022-11-30 11:56:01,0,0
所以我们职校生的呢[doge][星星眼],2022-11-30 11:39:04,0,0
砖头呢,2022-11-30 11:38:26,0,0
越发达的国家工业越是自动化，除了那些必须要人工技术的。越发达的国家人越少，教育越能普及，第三产业越好发展,2022-12-03 08:12:15,0,0
回复 @語薰 :增加强度，可能，我也不太清楚，上课的时候放过跟这个有关的视频,2022-12-03 00:00:59,0,0
回复 @肥猫2004 :告诉我掺铁粉在里面起到什么作用,2022-12-02 16:07:00,0,0
据说这种混凝土里会掺铁粉，强度比较高，用来搭建一些临时的建筑还是可以的,2022-11-30 14:21:25,0,0
