评论,时间,点赞数,标签
明明可以直接拉电闸的事，还要那么费劲,2023-01-07 13:19:59,7,0
你比黑客都牛逼,2023-01-07 11:11:15,7,0
这确实是最有效率的,2023-01-07 10:32:57,7,0
老板：你比黑客都nb,2023-01-07 10:21:51,7,0
你好，有人要杀你，很多人,2023-01-07 09:21:40,7,0
这个看样子应该是光纤吧，还好还好没多贵[笑哭],2023-01-06 14:42:56,7,0
虽然，把这个网线剪断之后，会有什么后果啊？,2023-01-06 14:10:01,7,0
你跟你老板是有多大仇啊[笑哭],2023-01-06 13:28:36,7,0
你是黑客的卧底吧？,2023-01-06 12:51:11,7,0
你这样老板不得鲨了你[笑哭],2023-01-07 12:26:12,6,0
您老板是黑客吧？,2023-01-07 11:08:58,6,0
这视频几年前就看过了，这是盗的吧？,2023-01-07 09:21:19,6,0
断电不是最快吗？,2023-01-07 07:07:37,6,0
《保证OSI模型上的物理层的断开》,2023-01-06 18:22:34,6,0
你是对的[doge]，莫说是黑客，就是专家来了都把你没办法,2023-01-06 06:18:58,6,0
等下老板攻击你[吃瓜]没错物理攻击[辣眼睛],2023-01-07 14:21:59,5,0
若子是吧,2023-01-07 11:03:59,5,0
黑客：身上有蚂蚁爬,2023-01-07 11:02:43,5,0
几年前就有的视频，加几个字就变自己的了,2023-01-07 11:00:04,5,0
"我怀疑是你小子指的路[doge]
黑客：我有内应[doge]",2023-01-07 10:58:19,5,0
大型服务器都是配备紧急电源吧,2023-01-07 13:27:02,0,0
有可能外接电源了，不然他突然断电，那岂不是得死人。,2023-01-07 13:21:26,0,0
这么多重新接起来起码大半天，然后找那根接哪根估计得两天,2023-01-06 15:15:21,1,0
回复 @一只绿油油的CR200J :黄色的尾纤，很便宜，没人会接这玩意儿的,2023-01-06 15:42:23,0,0
回复 @一只绿油油的CR200J :这种直接换,2023-01-06 15:07:51,0,0
回复 @土豆brain :尾纤不用接，直接换,2023-01-07 13:07:05,0,0
回复 @齐柏林可爱捏 :接回去麻烦啊,2023-01-07 13:03:06,0,0
回复 @齐柏林可爱捏 :这是网线的问题吗,2023-01-07 12:35:26,0,0
回复 @诺曼deep登陆 :我这是随机里选的头像啦[脱单doge],2023-01-07 09:42:00,0,0
你和楼上的头像咋一模一样[doge],2023-01-07 09:40:40,0,0
雀食，几百根网线好多钱，一根总电源才几块钱[doge],2023-01-07 07:14:11,2,0
"回覆 @倪凎嘛哎呦 :斷電！
開機！
欸？？？",2023-01-07 07:51:22,1,0
重新开机时自检最起码都要一两个小时,2023-01-07 12:16:33,0,0
确实，只能说孩子和视频只能有一个是自己的[Hiiro二周年_吃瓜],2023-01-07 13:01:31,1,0
