评论,时间,点赞数,标签
手动算，中等难度得半小时，简单的三分钟，高等的看一眼就麻了没那个耐心,2023-03-07 08:31:36,1,0
又勾起了我的童年记忆。我高级模式最快80多秒来着。,2023-03-10 15:49:31,1,0
咋不写个算法，算雷[doge],2023-03-05 02:54:20,2,0
惊     雷,2023-03-05 01:16:11,1,0
图标是土豆雷 双厨狂喜了,2023-03-05 06:31:48,1,0
再次写挂のzdy,2023-03-05 01:25:46,1,0
不能（确信[doge],2023-03-04 14:32:42,3,0
还制造出了透明效果，zdy用心了!,2023-03-04 15:02:20,3,0
现在就没有扫雷本来的乐趣了[大哭][大哭][大哭],2023-03-04 14:56:03,5,0
懂了 但是扫雷哪下？[doge],2023-03-08 03:54:08,0,0
"我发布了一篇笔记，快来看看吧
【图片】 111111111111111111111111111111111111111111111111111111111111111111111111...
https://www.bilibili.com/h5/note-app/view?cvid=22299078&pagefrom=comment",2023-03-09 11:29:11,0,0
[打call],2023-03-05 06:25:11,1,0
我用scratch编了个扫雷,2023-03-05 02:18:10,2,0
20人正在看。。。,2023-03-05 00:05:37,1,0
前排！,2023-03-04 14:38:19,1,0
bgm听着很熟悉，叫什么,2023-03-05 03:07:00,1,0
11没扫雷吗,2023-03-05 08:29:32,1,0
第100个播放[doge],2023-03-04 14:33:57,1,0
第一个播放[吃瓜],2023-03-04 14:28:47,1,0
这么牛吗[吃瓜],2023-03-04 14:45:03,1,0
80多秒算可以的了，比大多会玩的快，我高中那会百秒大关都卡了我很久，到了大学毕业那会也才50多秒[脱单doge],2023-03-11 04:58:49,0,0
回复 @HiWin10 : 我高中的时候就79了，现在大学毕业也才72[灵魂出窍]实在是点不动力,2023-03-12 13:38:54,0,0
扫雷似乎有时候（极小概率）会遇到死局,2023-03-09 11:51:06,2,0
回复 @摸鱼划水大真君 : 并不是极小概率，而是大多数情况，尤其是高级，最后都会出现死猜，也就是没法算出哪个是雷，只能靠运气。不过对于玩得多的人来说猜中的概率更大一些[doge],2023-03-11 05:04:13,1,0
精易模块：呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜,2023-03-05 00:35:04,0,0
视频简介里面附带了,2023-03-10 10:02:45,0,0
https://xxxhz1024.github.io/minesweeper/1.1.4.html,2023-03-05 02:18:44,0,0
回复 @小小小猴子1024 : 你是怎么放到网上的？,2023-03-06 09:54:18,0,0
He's a Pirate,2023-03-05 06:12:42,1,0
海贼王主题曲[doge],2023-03-05 07:01:48,1,0
回复 @SYSTEM-GHOST-RS :特别关注の好处[doge],2023-03-05 04:47:47,1,0
又双叒叕是你，ZDY的视频每回你都是第一个播放,2023-03-05 00:04:11,1,0
挂雨亭是吧[脱单doge],2023-03-04 15:24:44,21,0
hyp163是吧[doge],2023-03-04 20:24:01,3,0
老hyp了,2023-03-05 07:36:33,1,0
挂雨亭是吧[脱单doge],2023-03-04 15:24:44,21,0
hyp163是吧[doge],2023-03-04 20:24:01,3,0
老hyp了,2023-03-05 07:36:33,1,0
