评论,时间,点赞数,标签
golang现在是个啥评价,2022-06-21 11:14:22,3,0
可是和我一个拿记事本魔改Stellaris模组的二创mod作者有什么关系呢？,2022-06-20 18:06:14,10,0
DOS环境下机器码搭配汇编=元始天尊,2022-06-19 04:34:37,7,0
为什么所有关于Rust的搞笑视频都有它重构一切的倾向，我不是很了解这个东西，有无老哥解释一下[喜极而泣],2022-06-18 07:52:37,9,0
神tm furry femboy,2022-06-18 02:40:28,7,0
"我的天，哪来这么多蛇？？？啊啊啊啊啊啊

Python那里绷不住了哈哈哈[辣眼睛][滑稽][笑哭]",2022-06-18 15:59:26,9,0
甚至没有C艹艹[doge],2023-01-31 17:04:46,2,0
"C#结局：微软倒闭了，但你买的对冲基金因此大赚了一笔，你从此赋闲在家。
你的一个没那么幸运的同僚试图找一份C++的工作，几个月之后他失踪了，在他的blog里留下一份元编程的代码。
你怀着好奇心试图编译它，编译器给出了1,643条错误和2,640条警告并挤爆了终端缓冲区。",2023-01-20 15:05:42,6,0
"图形语言结局
在学了地球上所有的编程语言后，你选择了scratch，做了不少小游戏和动画[doge][doge][doge]",2023-01-04 05:05:15,2,0
"C++:脏数据多就多一点，效率和稳定性才是王道(能玩转它的都是数学与逻辑大佬)
rust:(C++)++(提高了内存安全性【以及删除了gets()】)",2022-12-26 13:41:30,2,0
XXS结局：咦？怎么这里这么多抓痕（Scratch）？,2022-12-12 13:25:20,2,0
没有lisp我看都不看,2022-07-08 07:47:51,6,0
为什么没有Visual Basic[doge],2022-07-06 02:35:08,2,0
福瑞震怒,2022-07-04 12:12:07,2,0
第一次看到这种形式的视频还是在backrooms……,2022-07-03 00:21:23,2,0
为什么没有我lisp,2022-07-02 05:59:04,6,0
Golang呢[来古-震撼],2022-07-02 01:34:42,2,0
程序员和电脑小白看了都沉默了,2022-06-30 05:15:12,2,0
用了一圈下来，我还是更喜欢用c和assembly，简单耳,2022-06-28 15:28:06,6,0
没有go ending我不是很认同[傲娇],2022-06-19 18:54:54,2,0
拉,2022-06-30 13:05:35,1,0
回复 @不洗碗的凯伊君 :哦，我知道你在想什么了。一般人们说用记事本当IDE（我不是第一个这么说的），都是说用记事本写完在bash里调用环境编译，跟主流IDE的工作流是一样的，只不过是非集成的，自己写脚本集成另算。这在严格来说当然不是一个标准IDE，广义上人们调侃记事本编程的时候会这么说。,2023-01-03 18:31:11,1,0
回复 @加把劲假面骑士 :正经mod作者：血压升高,2022-07-06 23:04:11,1,0
回复 @加把劲假面骑士 :无所谓，emacs社区会出手（,2023-02-17 03:19:16,0,0
"因为有很多人倾向于用Rust重构一切（
因为Rust性能好，又能保障安全性，重构起来安全又能提高性能",2022-06-20 07:33:40,6,0
现在很多东西确实被rust重构成功了 我平时就在用ripgrep bat这两个rust重构的东西 最近还用上了exa（替代ls）,2022-06-19 07:09:13,4,0
最关键是它写起来真舒服,2022-07-12 15:37:49,2,0
rust=(C++程序)+(内存安全性)+(外置库【安全性未知】)+(java的虚拟机),2022-12-26 13:43:11,0,0
回复 @文黑客 :Rust根本没有运行时，怎么会有Java的虚拟机？Java虚拟机本身就是运行时。,2023-02-12 05:45:15,1,0
戳啦，应该是有这么多猫嘛,2023-03-11 15:02:11,0,0
为什么没有汇编BASIC[doge],2022-07-10 17:29:26,1,0
《一大堆无用的烦人括号》[doge],2022-07-02 11:29:35,4,0
回复 @黑色的_白兔子 :[doge],2023-02-18 05:21:00,2,0
回复 @Xiny-小雨 :实际上用Java写lambda的时候，那堆后括号比scheme以及e-lisp的还要烦人[捂脸],2023-02-17 03:17:50,1,0
回复 @落难公主招驸马 :很可控，指我一碰汇编电脑就会通过蓝屏抗议[doge][doge][doge][doge][doge],2022-07-02 13:25:58,2,0
回复 @Xiny-小雨 :没那么智能，但是很可控，我就很烦查半天这个那个弄不清楚是啥,2022-07-02 12:01:37,2,0
汇编对我一点都不友好[笑哭],2022-07-02 11:29:01,1,0
