评论,时间,点赞数,标签
我今天突然想起来，up长得好像永梦的寄生兽[星星眼][星星眼],2022-02-02 00:14:41,1,0
"好巧。买了其中的两个。 极米的投影仪和罗技的鼠标。 
1.投影仪用了2个月，很不错。客厅用的还是电视，这个是放卧室用的，就投在白墙上，效果很好。缺点就是应用市场做得很烂，很多软件搜不到，我又外接了原来用的荣耀盒子 （里面有很多软件）[笑哭]

2. MX MASTER 3 昨天刚买，京东479入手。 希望能好用。",2022-02-01 18:49:35,1,0
"我自己就是叉着买米10和华为matepad11的人
米10作为865的机子可以说是20年水桶机里最不错的，至少比我认为的21年的火龙强多了
matepad11是因为我自己知道先期5Pro的bug和体验差的一批，最后在我朋友的拐带下入的11价格摆在那里可以说没什么缺点（真的，我自己真的没钱买笔和键盘套，我对前者没需求对后者要求挺大，后来我自己没办法买的罗技的那个K380）",2022-02-01 15:43:56,9,0
我总感觉你莫名眼熟！今天终于想起来了！你和亮剑里的孔捷简直一毛一样[藏狐],2022-02-01 04:11:08,1,0
"@阿梓从小就很可爱
宝，来看小孩梓，视频里有你",2022-01-31 11:48:34,3,0
坐等平板生态的视频，有平板需求，正在考虑买啥,2022-01-31 11:16:26,1,0
想问问大家一般手机投屏平板是干嘛，传文件吗,2022-01-31 10:54:20,1,0
但是小米妙享也要内测，现在我没内测但是又是开发版MIUI13，这个互联就很难受[辣眼睛],2022-01-31 10:52:37,1,0
平板支架有链接吗,2022-01-31 10:25:08,1,0
测评下morrorArtT1吧,2022-01-31 06:42:05,2,0
这个鼠标或许很适合打apex！[doge][doge][doge],2022-01-31 05:08:40,1,0
"matepad11是不错 但是内存小了点 我这魔改12G之后用着还挺舒服的
至于米板 挺好 但是万年USB2.0我就没买",2022-01-31 04:27:03,1,0
问下up主 安卓手机的全屋智能音箱 如何做到你下拉直接点击播放的方式,2022-01-31 03:36:53,3,0
年度贵物推荐[吃瓜][吃瓜][吃瓜],2022-01-31 03:35:06,1,0
除夕快乐呀！,2022-01-31 03:19:02,4,0
纯路人！！刚申请的号，一进入b站就看见了陈抱一的视频，在这个人心浮躁的时代竟然还有这么优质的视频，很少见到这么优质的视频了！！泪目了，白嫖了，毕竟新人还没有硬币，下次一定！！,2022-01-31 03:07:17,6,0
大家都在争哪个比较好用，我就比较逆天了，华为matepad11配小米11,2022-01-31 03:03:15,1,0
为什么我的华为协同投屏要等个7   8秒啊，然后小化窗口不能太久不然就要手机重新锁屏开一下,2022-01-31 02:54:18,1,0
那个鼠标有些意思，一下子功能不少了,2022-01-31 02:44:55,1,0
太晚了，停运前发呀[doge],2022-01-31 02:20:39,3,0
回复 @啊啊啊啊肝丶 :H3S,2022-02-02 14:42:13,0,0
回复 @啊啊啊啊肝丶 :极米H3S,2022-02-02 09:16:44,0,0
请问极米投影买的是哪款呢,2022-02-02 05:28:13,0,0
孔二愣子[doge],2022-02-02 09:18:10,0,0
不差钱无脑ipad,2022-02-01 15:05:36,0,0
小米手机买小米，华为手机买华为，其他一律iPad,2022-02-01 05:59:12,0,0
摸鱼，平板没有手机app，想同时玩平板+操作手机,2022-02-16 02:10:50,0,0
回覆 @zerortt :手机平板升完鸿蒙手机就只有出门用了，在家一直抱着平板，手机该有的它都有，屏又大声音又好谁不喜欢呢[吃瓜],2022-02-01 06:02:35,0,0
回覆 @zerortt :宣传的是办公功能，可完全没有向办公的方向发展，玩着超级爽[吃瓜],2022-02-01 06:01:07,0,0
下个包就行了,2022-02-01 10:54:43,0,0
看上期有,2022-01-31 13:53:25,0,0
回复 @reddddddddddddd :说是二月才开始小米妙享,2022-02-01 09:26:05,0,0
回复 @半宛i清愁 :额 所以 这目前还是苹果独享的moment咯,2022-01-31 11:55:34,0,0
回复 @reddddddddddddd :还在内测中,2022-01-31 10:19:50,0,0
捞一下,2022-01-31 05:14:18,0,0
现在注册阿B是送五级号体验卡吗,2022-01-31 11:16:50,1,0
回复 @在比奇堡吃薯格 :冲会员送的,2022-01-31 13:02:29,0,0
回复 @Jun1orQAQ :没有任何交互，但是我有个华为电脑可以躺着用平板控制电脑还不错,2022-02-01 07:46:19,0,0
那手机和平板的交互功能好用吗,2022-02-01 06:59:55,0,0
回复 @安安心心心心 :[嗑瓜子]主要还是便宜,2022-01-31 12:12:45,0,0
得看你手机和平板性能了，而且wifi一定要好,2022-01-31 08:28:05,1,0
回复 @树竖鼠 :那就没问题了，倒也没有感觉这里的逻辑出现太大的问题，总体来说华为的多屏协同做的确实不错了,2022-02-03 11:52:04,0,0
回复 @旁观者儿 :是的手机屏幕黑了我习惯会去点电源开关的，确实这几天控制自己不去点电源按钮没事了,2022-02-03 11:49:35,0,0
回复 @光崽的影子 :Da Da Da -The shock band,2022-01-31 03:14:22,4,0
最后那段音乐叫啥名？,2022-01-31 02:27:24,2,0
想问一下，这个全屋音响能代替遥控器开电视空调吗？,2022-04-02 15:35:35,0,0
回复 @光崽的影子 :Da Da Da -The shock band,2022-01-31 03:14:22,4,0
最后那段音乐叫啥名？,2022-01-31 02:27:24,2,0
想问一下，这个全屋音响能代替遥控器开电视空调吗？,2022-04-02 15:35:35,0,0
