评论,时间,点赞数,标签
[藏狐][藏狐],2021-08-10 07:36:16,2,0
现在动车组没有以前那种风驰电掣快感了,2021-08-11 02:43:16,2,0
长按屏幕以获得600km/h[doge],2022-01-10 11:41:29,2,0
快是真的快[微笑] 但是噪音污染也是真的大 现在在广州北听越站的声音都超级响,2021-10-08 14:46:54,1,0
感觉高铁出现太早了，很多人不适合他,2021-09-19 15:29:25,1,0
250km/h已经够用了，还节约能源，想再快就坐飞机呗,2021-08-19 04:06:09,1,0
CRH3C现在大部分在成都局(包括两个原装进口车),2021-08-13 03:15:13,2,0
现在广东这边怎么好多兔子啊，我想坐380a和af,2021-10-10 14:57:48,2,0
"降个速都在评论里喊死喊埋
真就每天活得像奔丧？",2021-09-08 23:09:19,2,0
京广高铁才是真高铁，不像别的高铁，县县设站[doge][doge],2021-09-11 01:38:35,3,0
我觉得降速也没降很多啊，350和310我觉得没差,2021-08-28 12:28:09,1,0
听到这声音耳朵感觉有气堵着,2021-08-11 02:58:51,1,0
国铁什么时候有过380的运营速度？瞎扯淡呢,2021-08-11 00:33:07,1,0
为什么降速？,2021-08-10 07:31:14,1,0
问为什么降速的应该年纪不大，可能不知道温州动车事故,2021-08-11 06:18:34,1,0
速度过了某个阶段，再不断加速的话能耗就是飙升了,2021-09-03 06:29:15,1,0
全场郴州西瞩目，我老家看350绝绝子了！,2022-01-16 18:16:31,0,0
京沪线之前做过356[打call],2021-12-25 05:51:55,0,0
可惜了，现在的高铁，唉😮‍💨一言难尽呐。,2021-12-20 14:34:57,0,0
出站350依旧是贴地飞行,2021-08-11 15:33:32,2,0
摔了怎么办？有的人怕坐飞机怎么办？就坐250KMH？现在多少国家都已经300了？日本要360了知道吗,2021-08-27 05:00:19,0,0
回复 @YEos1 :下载个路路通app可以看,2021-10-17 14:34:55,0,0
回复 @flymelee :没有坐到老鼠，如果有能看车次是哪个车型就好了,2021-10-17 14:19:57,0,0
回复 @YEos1 :剩下一半里除了兔子还有一些老鼠呢,2021-10-17 14:05:48,0,0
回复 @可爱胖胖2020 :北京广还是差了一点,2021-10-24 22:48:32,0,0
地铁后遗症么[doge],2021-08-11 03:42:07,0,0
没降速前的武广真的有跑370的车，我亲身体验过 ，显示屏上显示的确实是370 公里,2021-08-11 00:35:56,6,0
回复 @carrot26 :就凭我亲身经历过，我的眼睛不会骗我,2021-08-11 01:27:08,4,0
回复 @BreeZzz :不是,2021-08-11 01:28:23,2,0
回复 @熙熙攘攘的杂货铺 :降速发生在7.1 事故发生在7.23 但是yysy当时国铁的管理是跟不上技术装备的飞速发展 所以出于安全考虑也是可以理解的,2021-08-10 22:43:34,10,0
运营成本,2021-08-10 08:09:18,10,0
回复 @熙熙攘攘的杂货铺 :降速在事故之前就初步开始实施了，只不过机缘巧合事故给原铁道部降速找了一个理由去全面降速。,2021-08-10 23:43:43,8,0
然而铁总宣布降速是发生在温州事故之前。,2021-08-11 06:42:12,10,0
回复 @WYEvan :当年一共有5条运行350时速高铁线路，2011年7月1号其中三条（武广，郑西，沪宁）正式降为300时速运行。7月23号温州事故，8月份剩余两条350线路（京津，沪杭）也降为300时速运行。,2021-08-11 09:26:15,6,0
回复 @WYEvan :温州事故加剧了降速工作的推进好吧,2021-08-11 08:40:27,6,0
坐,2021-12-25 05:52:00,0,0
武广高铁目前限速310km/h。,2021-08-11 06:24:01,21,0
标题党，举报了[doge],2021-08-12 05:34:29,7,0
武广高铁目前限速310km/h。,2021-08-11 06:24:01,21,0
标题党，举报了[doge],2021-08-12 05:34:29,7,0
