评论,时间,点赞数,标签
血条肉眼可见的往下掉,2023-03-22 17:20:18,0,0
这是在训练把，车也是废弃的,2023-03-22 13:54:34,0,0
[打call]把车炸尿了？,2023-03-22 14:55:26,1,0
这个摔炮威力不错啊，过年多整几箱[doge],2023-03-22 11:22:55,0,0
装甲吓的尿裤子啦,2023-03-22 14:36:49,0,0
你太坏了，人家都失禁了[吃瓜],2023-03-22 10:55:02,1,0
装甲车:谁扔的炮仗,2023-03-22 11:14:45,0,0
坦克吓尿了,2023-03-22 09:39:10,3,0
好家伙几万的无人机一发几百块的炮弹就干掉几千万的车，这么打谁吃得消。,2023-03-22 11:25:37,0,0
为啥感觉威力也不太大呢，怎么就起火了[脸红],2023-03-22 16:20:21,0,0
这就是乌军大部分战果和缴获的由来，捡抛锚来的[doge],2023-03-22 13:38:29,0,0
现代战争，双方无人机对射[doge],2023-03-22 10:51:16,0,0
这种小榴弹真的能炸穿这个装甲么,2023-03-22 21:56:14,0,0
隔这刷战绩呢？[doge],2023-03-22 09:37:14,0,0
为什么不还手？,2023-03-23 17:50:53,0,0
30炮,2023-03-22 08:47:38,0,0
炸弹不值钱,2023-03-22 13:53:57,0,0
应该是极限距离了，不把炸弹扔完都飞不回去[吃瓜],2023-03-22 15:40:00,0,0
这车可能也就一辆宝马5系的钱[doge],2023-03-22 13:31:35,0,0
哈哈哈 几千万,2023-03-22 13:47:59,0,0
穿透了,2023-03-22 18:03:02,0,0
现实炸弹爆炸烟尘多破片多，没有那么电影里多火焰效果。起火是因为油箱烂了。,2023-03-23 08:21:22,0,0
正面可能不 行，上面可很薄,2023-03-23 00:20:39,1,0
这是破甲弹,2023-03-23 00:41:25,0,0
