评论,时间,点赞数,标签
海警船和055，不能说一模一样吧，至少非常相似，都是一个妈生的。。。,2023-03-20 08:47:06,669,0
记得我们班长说，他们以前有个大队的船退役转成海警了，船上的人也都转成海警了，血赚[大哭],2023-03-21 19:10:45,4,0
怎么搞了个毕业旅行bgm啊亲,2023-03-20 11:28:48,11,0
怎么拍的像快艇似的？[doge],2023-03-25 02:17:34,0,0
小船，模型，效果图[doge],2023-03-25 13:11:45,0,0
跑多少节,2023-03-21 03:20:37,1,0
这BGM。。。把我刀了。。。,2023-03-22 02:10:28,1,0
崩坏三bgm,2023-03-20 13:29:16,9,0
一阵强劲的音乐🎶响起[脱单doge],2023-03-24 02:57:12,1,0
海警船装个76炮炸炸鱼不过分吧[doge],2023-03-20 13:27:26,28,0
什么嘛，这个小别致，真挺东西。[脱单doge],2023-03-25 02:08:08,0,0
给海警也配几个航母战斗群吧，海警打击走私配舰载机不过分吧[脱单doge],2023-03-24 08:21:45,1,0
只要你说怕了，那就是对了[脱单doge],2023-03-23 02:05:30,1,0
这么大一艘，得百十来块吧,2023-03-22 02:03:36,1,0
BGM:Da Capo,2023-03-25 17:24:43,0,0
不懂就问，海警和海军的区别是什么啊[笑哭],2023-03-22 09:53:05,1,0
出列！,2023-03-25 09:54:55,0,0
简介是up满满的求生欲[doge],2023-03-21 14:57:05,1,0
优雅永不过时,2023-03-25 04:24:52,0,0
"越南：以前玩把军港租给苏联，现在租给美国
土耳其：如果中国决定发展陆军而不是海军，或许我会和中国成为朋友",2023-03-20 15:24:42,4,0
战时马上就可以改成055大驱！现在都是模块化,2023-03-20 09:45:40,13,0
回复 @二哈在此围观 :除非是偷偷备战 不然这样搞没意思 海警船按照军舰的标准建费钱,2023-03-20 10:08:59,63,0
都有舰长嘛[doge],2023-03-20 15:37:40,0,0
回复 @無意之举 :你说嘞[崩坏3·终焉归始_咀嚼],2023-03-20 16:57:19,0,0
回复 @無意之举 : 什么都略懂一点，生活更多彩一些[doge],2023-03-21 02:48:30,0,0
"海警是用来维护海上治安的，比如打击走私，打击违法捕鱼之类的，不属于军事力量（名义上），基本面对民间
海军是用来处理（物理）国际纠纷的。面对主体主要是国家",2023-03-23 13:03:16,1,0
求个BGM,2023-03-25 12:21:32,1,0
"回复 @CN99AP :Da Capo
崩坏3动画短片《毕业旅行》印象曲",2023-03-25 12:56:40,2,0
求个BGM,2023-03-25 12:21:32,1,0
"回复 @CN99AP :Da Capo
崩坏3动画短片《毕业旅行》印象曲",2023-03-25 12:56:40,2,0
