评论,时间,点赞数,标签
台钳：wdnmd开友伤啊？,2023-03-21 18:57:49,0,0
下次把工作台也冼掉[doge],2023-03-20 07:47:48,0,0
这是不是转反了,2023-03-18 23:33:57,0,0
好家伙直接把平口钳铣了[辣眼睛],2023-03-16 08:37:56,0,0
机床主轴表示压力很大，轴承2天一换[doge],2023-03-13 04:17:41,0,0
刀和主轴只能活一个，看到刀先断，还是主轴先坏,2023-03-13 01:42:18,0,0
你干磨啊？这么高的切屑量,2023-03-11 12:46:36,0,0
台虎钳：你清高[藏狐],2023-03-07 03:35:55,0,0
工作台影响我走刀，车掉算球,2023-02-27 09:41:05,0,0
不懂，这东西很贵吗？,2023-02-23 16:28:54,0,0
可换刀头铣刀，最贵的是整体硬质合金铣刀哦，直径30mm的瓦尔特整体硬质合金铣刀价格起码一万多一把！,2023-02-23 05:39:32,0,0
这是把夹具给铣了？,2023-02-22 07:26:18,2,0
这个有没有可能是铣刀的宣传片,2023-02-08 05:20:19,0,0
问问主轴什么心情,2023-01-28 04:21:42,0,0
"敢问阁下尊姓大名？
在下铣虎钳",2023-01-15 13:15:37,0,0
什么东西飞出去了,2023-01-08 13:01:51,0,0
一开始就觉得那里不对，看到后面，好家伙，产品飞了，虎钳一刀切[笑哭][笑哭],2023-01-07 10:18:55,0,0
这是给机器干穿了啊[doge],2023-01-04 07:40:18,0,0
纯小白，解释一下为啥要跑路？,2022-12-19 14:41:55,0,0
转速不要开这么快啊~铣得又大刀,2022-12-04 17:00:56,1,0
