评论,时间,点赞数,标签
标题党[笑哭]这是亚利桑那州，我一开始就纳闷了德克萨斯哪有这地形地貌。网上搜了一下发现不是德克萨斯[笑哭]这个射击场挺出名的，他们官网上挂的是亚利桑那州州旗,2022-12-25 05:04:41,108,0
可是…big sandy在亚利桑那州[脱单doge],2022-12-24 07:09:23,40,0
你好，请问一下视频演的是里是山东德州嘛？[doge],2022-12-23 11:25:24,98,0
现在知道德州为什么有底气独立了吧[doge],2022-12-23 15:21:28,60,0
看了这个视频还会有人觉得志愿军用人海战术嘛[微笑],2022-12-24 01:23:39,232,0
"虚假的战斗民族:俄罗斯
真正的战斗民族:美利坚[doge]",2022-12-24 06:53:15,47,0
真正的德州人来了，这边一周一小枪展，一个月一个大枪展,2022-12-29 09:33:06,68,0
就算美国没有军队，就凭美国三亿人的民间武装都能把侵略者打回老家，这就是美国牛逼之处,2022-12-24 13:28:32,81,0
德州电锯杀人狂：对不起，我不懂规矩,2022-12-24 01:17:32,76,0
晚上的曳光弹真震撼 16：16,2022-12-23 10:57:29,36,0
手里有剑不用和手里没剑用不了不是一个概念[呲牙],2022-12-25 06:57:49,98,0
玩水弹枪都会被抓的哪里见过这阵势,2022-12-28 06:27:13,41,0
其实我也在考虑买一辆，不过目前我只看到leopard和t系列的在卖，感觉都有些不好看。。,2022-12-23 19:45:47,80,0
大家应该都很有礼貌,2022-12-23 16:28:00,35,0
德州人民给大家拜早诞啦[傲娇][傲娇],2022-12-24 05:00:33,64,0
阿美莉卡的爱国主义教育让中国人更爱阿美莉卡了,2022-12-24 04:31:26,170,0
民间展示个肌肉，贾队长就能闻着味出来[大笑],2022-12-23 14:57:52,205,0
那个盘旋的飞机很难打 主要是机身太短了导致无法判断提前量 这种飞机的转向都是很快的 真飞机机身很多都很长 提前量其实可以判断 但是短机身的飞机很难判断 稍微改变一点点角度轴线就偏了很多了。加特林扫的那位因该不是判断不准提前量 而是加特林太重了 旋转的速度跟不上飞机移动的速度……数控那个近防炮应该没问题。,2022-12-23 19:07:36,38,0
就这一辆豹式坦克一辆， 一台近防武器，各口径火炮几门不等，各类步枪机枪手枪少说200来支，还不算他们身上穿的防具，就这规模一个加强营了都，李云龙来了不他妈的直接打太原？,2022-12-23 15:14:54,71,0
武德充沛，令人羡慕,2022-12-23 14:31:17,46,0
确实有另一个人的评论提到视频中出现了亚利桑那州旗，而且百度找到这个活动的日程是在拉斯维加斯集合的，显然亚利桑那离拉斯维加斯更近。[笑哭],2022-12-25 03:37:57,0,0
跟外地的朋友说明一下，我们山东德州是这样的[doge],2022-12-23 14:10:40,15,0
回复 @吃盐不要吃太多 :买扒鸡都不敢讲价了[doge],2022-12-23 14:25:21,11,0
回复 @基础物理学 :讲价？鲜扒鸡你还讲价，给你一梭子,2022-12-23 23:32:41,0,0
回复 @老镜 :冷知识，美军是各州出部队拼凑的，实际属于各州[微笑],2022-12-23 17:58:42,30,0
回复 @普原 :你错了 美国军队分为138万联邦军队和48万国民警卫队。你说的隶属于各个州的 是国民警卫队 也就是national guard. 联邦军队是中央政府的 和州没有关系。比如海军12个核动力航母群 10个两栖攻击群 1130架舰载战斗机 4800枚激活核弹头 780枚核洲际导弹 770架隐身战斗机 这些都属于联邦军队。,2022-12-24 00:20:40,27,0
就这点武装跟美军斗？逗！,2022-12-23 16:17:48,25,0
事实是每次阵地战都是我们人少他们人多。。联合国军才是最喜欢用人海战术的，，毕竟韩国军队不算人,2022-12-24 02:18:47,87,0
虽然我不知道他们哪来的这种死板印象，但还是有人这么认为。,2022-12-24 01:55:05,62,0
你真觉得用人头堆出来的胜利是胜利啊，法国一战打没一代人，苏联二战打没一代人，你看看现在法俄啥样[辣眼睛]仗着人口基数大看不出来有啥问题，等到真的吧20-55的全拉到战场上就能看出来了,2022-12-24 03:18:31,41,0
回复 @伊黑小芭内啊 :不是军迷不能羡慕吗,2023-01-15 13:25:57,1,0
回复 @ECHO4O4 :老兄你是军迷吗对枪这么感兴趣[惊讶],2023-01-07 11:25:16,1,0
羡慕,2023-01-07 07:53:04,1,0
回复 @失去了柏林墙的东德 :一亿少了最少有两亿，而且个个精通枪法，可能有些平民的枪法比正规军都要牛逼，而且还有几千万会开飞机的美国平民，侵略美国，太难了，打不下一块土地,2022-12-24 14:07:44,32,0
美国要是被入侵了本土起码一亿抵抗军,2022-12-24 14:05:00,20,0
回复 @河山之硕 :乐，你那翼龙已经在利比亚和也门两次证明自己的无能了,2022-12-24 14:29:07,17,0
还在用传统电锯？换mg42吧,2022-12-25 04:52:43,10,0
那得看是你的电锯快，还是我的机枪快,2022-12-25 04:33:56,6,0
回复 @落后于时代的青年 :看看是你的电锯快，还是我的撕布机快（雾[脱单doge],2023-01-04 04:12:00,3,0
四联加特林+曳光弹=顶级光污染,2022-12-23 14:05:39,1,0
有枪还得了，还怎么弄你的软肋呀？[doge],2023-01-07 23:54:05,16,0
回复 @今宵是飘逸的利己者 :不光是这个，这个起码还有反抗的力量，别人给你戴帽子，专打你弱点你怕不怕。[吃瓜],2022-12-27 04:32:43,12,0
