评论,时间,点赞数,标签
还行还行，弹射完腿还在,2023-03-03 18:50:39,0,0
机翼为啥那么短？[doge],2023-03-03 02:17:56,1,0
尾旋改出,2023-03-03 04:16:35,0,0
这舵面像没力矩一样[笑哭],2023-03-03 06:42:15,0,0
开伞稳定都不行啊,2023-03-03 03:59:07,0,0
我咋记得这玩意是向下弹射[脸红][尴尬],2023-03-03 05:33:56,0,0
这玩意低速就是块板砖,2023-03-03 03:34:39,0,0
发动机应该停车了不然应该能拉起来,2023-03-03 03:41:37,0,0
啥摄像机这么牛逼,2023-03-03 00:16:41,1,0
只能说设计的问题，真就人操火箭，但凡机翼在长点面积在大点都能改出来，好几次改出来了，又因为气动给别回去了,2023-03-03 10:14:46,0,0
翼尖不带副油箱的F104是没有灵魂的[吃瓜],2023-03-03 04:06:47,0,0
寡妇制造者[doge],2023-03-03 03:00:14,0,0
游戏吧这是,2023-03-03 02:07:20,0,0
F104的发射流程：3，2，1，点火，加力，起飞，收起落架，反尾旋伞打开，反尾旋伞分离，座舱盖分离，飞行员分离，一级硬着陆。[tv_doge],2023-03-03 05:17:41,0,0
看着像发动机失效,2023-03-03 01:41:14,0,0
摄影比较牛啊,2023-03-03 01:34:04,0,0
这是真飞机吗，看着好像昭和系列奥特曼里的飞机啊。有种科幻感。,2023-03-03 02:10:59,0,0
"又是游戏CG.....麻了
敢不敢来点真的？？？",2023-03-06 16:05:27,1,0
一根棍子，你还要飞行员怎么样。,2023-03-03 01:45:35,0,0
这谁的跟镜头这么吊,2023-03-03 00:44:23,0,0
追求速度,2023-03-03 07:08:11,1,0
F104机翼本来就这样,2023-03-03 02:25:37,1,0
现在的摄像机连坦克的钢针都能跟踪,2023-03-03 01:09:33,2,0
回复 @马里奥的forg :f104 六七十年前的东西了,2023-03-03 01:18:52,1,0
回复 @马里奥的forg :为什么我们航天视频清晰度流畅度一直不咋地,2023-03-03 05:16:16,0,0
回复 @cxdzh :低空往下弹不安全，后来又改成向上弹了。,2023-03-21 03:41:42,1,0
回复 @地理吧工程组 :查了资料 F104弹射是往下弹射的不是往上,2023-03-20 20:23:10,0,0
回复 @地理吧工程组 :！,2023-03-20 05:29:52,0,0
那个应该是f86,2023-03-03 02:56:27,1,0
