评论,时间,点赞数,标签
这事儿还真不能怪韩国人，这不水坝还没申遗嘛(･∀･),2018-07-27 04:57:59,16,0
"据现场目击者描述""当时韩国工程师的三星手机没有抓稳，所以......""",2018-07-25 17:24:40,35,0
是哪个员工的三星note7下班忘记拿了！,2018-07-25 11:48:51,16,0
韩国人要是肯把他们的脸贴在坝上，估计就崩不了了。,2018-07-25 08:45:15,16,0
估计是韩企开价最低才中标的，为了挣钱又想方设法压缩成本，最后....,2018-07-25 00:04:29,40,0
出事前夕，韩方人员集体离开，真是溜得不行,2018-08-14 05:26:31,33,0
这时候可以甩一波锅了，就说是广东的台风吹过来了，比较连雾霾都能从北京吹到韩国，沙尘都能从西部吹到日本这也就没什么稀奇了,2018-07-26 02:39:25,15,0
棒子：你们就放心吧，中国的三峡大坝都是我们修的。老挝：为什么我们这还没完工就垮了？中国的三峡大坝是你们修的吗？棒子：你们没听过吗？全世界都是我们的，呵呵。,2018-07-25 10:50:35,31,0
韩国：我只擅长创造宇宙，这些细节你们不用在意。,2018-07-24 12:32:22,15,0
"你们说什么中国的钢筋，中国的水泥，根本甩不掉锅，这水特么的都是中国流过来的[小电视_赞]
话说棒子有没有大型水利工程施工经验啊，刘家峡放韩国估计都能吹到下个世纪。",2018-07-24 18:39:15,31,0
一看就知道是大陆造的品质，归根结底还是体制的问题，只有美式的自由才是激发人们自主把控制量追求完美的唯一途径。这要是在外国根本不会有这个问题，自由的国家怎么会有这样的问题？这个工程要是给印度，韩国做肯定没问题！（全网发一条五美金，记得删括,2018-07-26 22:45:11,23,0
按照韩国的尿性，为了不被老挝人告，先去把老挝人给告了。,2018-07-25 03:11:26,31,0
基建大国的不用，用没技术的韩国。真是睿智,2018-07-25 02:44:55,14,0
我猜棒媒会开始甩锅给我们了，例如用了兔子家的钢筋水泥什么的…,2018-07-24 14:27:06,26,0
当初竞标韩国和中国争 把价格压得非常低 然而自己承受不起 只能在材料上偷工减料 结果成这样,2018-07-28 06:45:28,16,0
太惨了，希望救援顺利……俗话说水火无情，强如我兔那也是从古至今大禹治水、都江堰大运河、葛洲坝三峡、大河水患治理、红旗渠，还有南水北调等等无数大工程血和汗水换来的。而且再小的水体对地质影响都很复杂，特别是山区但凡截流改道都要经过无数计算和论证，采取一系列的规程和保险措施，还有专门的移民局（中国的移民局和外国的不是一概念哈，其中主要管的就是水利工程大规模动迁，什么时间什么范围的人要撤走安置到哪和当地怎么对接），可不是随便一拍脑袋弄俩公司觉得发达国家就干了……,2018-07-24 13:59:31,22,0
"哎呦我的天，老挝有点意思啊？敢让韩国人做这些大型项目？厉害厉害！他们不知道吗？韩国钢铁企业只是挂名而已，用的都是中国和日本产！
而且中国和日本产都有规格！
棒子这个世界最大的民主贪污国，会给你们老挝人用好钢材吗？
认为这是给我们看的？认为没有我们你们照样有国家帮你们建造？笑死我了！我们作为基建狂魔，但凡接的，都会做到最好！可惜，老挝人以为给咱们放出，他们可以不用中国！然后自己把自己玩死了！猴就是猴！想法太单纯！小国就是小国，没有作为小国的思想！
美国人让他们接自己狗子的活，他们也真敢接！
发展不起来不管别人，只能怪他们自己！",2018-07-27 20:06:36,29,0
世越号 失事   老挝水坝崩塌     韩国国内宗教势力   人命献祭    卧槽，国土炼成阵贤者之石（｀Δ´）！,2018-07-25 05:21:55,13,0
保佑里面没有一个中国产品要不然待背锅，棒子修过什么大坝还请棒子公司修,2018-07-24 16:22:18,13,0
说只能怪公司不能怪国家的你们思路有问题啊，你把水电站当成产品来看吗？如果一个产品出问题当然找企业是没错，但是这是水电站啊！！！就像日本给英国修的高铁所有人都只会说日本的高铁有问题而不是说哪家公司有问题啊！这不是一码事啊。这都是两国商量好才能办到的事啊，这很政治有关的。不是两个公司就可以商量着办的。,2018-07-24 13:32:16,13,0
来晚了,2018-07-25 17:54:18,0,0
回复 @侧脸阳光iiiii :迟到了,2018-07-25 18:53:56,0,0
皮啊,2018-07-25 13:31:04,0,0
韩国恶性竞争太恶心了,2018-07-25 00:57:59,0,0
拿出了当年当二鬼子的经验。,2018-12-05 00:47:47,3,0
棒子还是6的[滑稽],2019-07-01 04:29:51,0,0
你是上帝,2018-07-26 02:56:34,0,0
估计他们会说是用了中国造的水泥,2018-07-26 03:29:54,1,0
回复 @树数年华 :难道水泥好造的东西就好？这逻辑不对吧,2018-07-26 04:02:49,0,0
就地炮决，友军厚葬(￣ε(#￣) Σ,2018-07-27 02:00:15,0,0
楼上那个喜欢内裤的，素质感人………,2018-07-27 02:11:50,0,0
就地填水坝，,2018-07-27 02:20:44,0,0
所以基建狂魔的称号不是这么容易获取的，这是血与泪的经验教训与技术积累而成的。,2018-07-24 14:36:29,1,0
我好奇我国到底贵了韩国多少啊。。。这种出点事就是大事的民生工程怎么还想着省钱,2018-07-28 11:35:14,2,0
回复 @秋刀螃蟹 :这个兔兔也不了解，不过我们只是一分价钱一分货而已的做买卖！日本人不一样，他们神户制钢反而是把自己吹上天，后来？道歉！鞠躬！没用！,2018-07-28 15:04:56,2,0
怎么可能没有？中国离得近，而且是基建材料生产大国，而已还便宜。棒子造过几座桥？几座坝？就敢整这个了，这完全是设计天马行空，干活完全没经验嘛，等着吧，会怪到我们身上的。,2018-07-24 23:28:54,5,0
到时候会说工人中午吃了中国餐馆的炒面😄,2018-07-25 08:39:10,1,0
回复 @轻水汶i :设计应该是比利时，韩国方面是没技术＋监管不到位吧，三个坝没经验的怎么管的过来,2018-07-26 03:20:59,1,0
韩国财团＝国家，没毛病,2020-07-15 11:44:33,0,0
