评论,时间,点赞数,标签
我也是搞安装工程的，韩国的设备和技术……呵呵就好了，基本都是跟日本学的，不过没学到家，我们对应的业主天天在哭诉韩国设备商便宜是便宜，留了一堆烂摊子，害他们每晚都要加班( ´_ゝ｀),2018-12-05 12:57:58,7,0
"棒子：说出来你可能不信，是大雨，是大雨先动手的。
兔子：别紧张，你说的我都懂。新手嘛，不知道这些很正常的(;¬_¬)。只是有一点不明白，在大坝附近的工程人员都有时间逃跑，为何在下游的民众连发生什么事都不知道呢（￣へ￣）",2018-12-06 03:14:39,7,0
韩国会造高端的机坝，不会造普通的大坝,2018-12-05 08:39:07,7,0
最后结盟的事情说一下，法律意义上中国的盟国只有朝鲜，是在抗美援朝时候签的，快到期了貌似,2018-12-05 02:42:23,7,0
出事就马上跑了，一人无伤，很韩国人嘛！→_→,2018-12-05 10:14:41,7,0
真的讨厌韩国，它们说的那车轱辘一样的语言听起来很难受,2018-12-06 04:58:59,7,0
xswl，还不如吹日本，真不知道韩国有什么吹的，韩国也就一个三星电子拿得出手。还基建，世界上十大港口，十大高桥什么的，一半都是中国建的。笑死了，韩吹真是脸都不要了。吹三星电子没人说，还基建,2018-12-06 06:21:05,7,0
百度了一下韩国公司还责怪老挝政府 脸皮是真的厚,2018-12-05 07:48:52,6,0
知道为啥韩国zf不介意国民拍质疑zf的片子吗，因为这个国家的国民已经全民精神胜利了,2018-12-05 08:06:07,6,0
棒子安全撤离,2018-12-05 02:56:13,6,0
给up主提个建议，将新闻事实放在开头，用以吸引人注意，再将三峡和日本等例子放在后面支撑up论点，既可以避免营销号的套路，还可以有理有据使人信服。,2018-12-05 02:27:36,6,0
"没觉得是营销号啊，没有订阅号二维码之类的，甚至连点赞投币分享都没要。
连素质三连都没主动要的up，叫人家营销号?良心呢？",2018-12-05 15:27:05,6,0
听到韩国人50多人安全撤离我忍不住笑了,2018-12-06 09:41:53,6,0
按棒子不要脸的特性来看肯定要说是中国的水泥钢筋[小电视_发愁][小电视_发愁],2018-12-05 01:35:51,6,0
三峡大坝是重力坝，除了核武器直接命中，基本没有办法能远距离摧毁。。。不要拿我们的怪物和别人比,2018-12-05 05:44:59,5,0
挺好的，别整天营销号了，这样把人家的努力都抹灭了,2018-12-05 00:59:16,5,0
"这事最大的问题是韩方SK瞒报问题，等老方知道要溃坝了根本没时间做疏散了。

“西部发电公司25日向共同民主党的权七胜（音）议员提交了名为“老挝大坝辅助坝决堤过程的报告”的报告书，据此报告书所说：“在过去的当地时间20号在大坝的中部出现了约11厘米的塌陷。”之后的22号那天，大坝上游部分有十处地方出现了皲裂和塌陷，分配了修复装备。西部发电公司认为这件事的起因最早是因为在大坝在建设的时候就存在着缺陷。而SK公司则认为：是这场意想不到的暴雨造成了水位暴涨，导致大坝的一部分被水冲毁从而引发了此次事故。两个公司对问题的解释略有不同。”

然后23日近中午大坝上游部分出现了1米的塌陷，共同合作施工的合作法人老挝当地企业泰国电力公司（PNPC）通知省政府疏散，当天下午开始溃坝。
事后，SK（承建方）方面表明立场说：“不是大坝决堤了，事故发生是因为周边的像大坝一样的补助坝被水漫了过去。”韩国西部发电公司（运营方）的报告书使用了“因为暴雨导致大坝决堤”这样的措辞。
遇难人数，遇难者和失踪人员加起来一共有1300户人家，受灾群众达到了6600多人；西部发电公司表示：“总计有30多人失踪。”",2018-12-06 15:05:18,5,0
只要脑子不傻都会选中国基建，除非，有不可告人的py交易。,2018-12-05 01:40:15,5,0
那些说日本基建比现在中国强，是不是活在上个世纪？,2018-12-05 13:16:46,5,0
我在老挝，我姑爹是中国派往老挝的技术人员，韩国人的水坝塌了，冲了俩个村子的人,2018-12-06 14:48:23,5,0
三峡工程本来是选用日本的钢材，结果不达标，被中国的工程师给刷下来了。,2018-12-06 00:51:51,0,0
机。。。机什么？！(･∀･),2018-12-05 09:25:43,1,0
233333,2018-12-05 11:58:33,0,0
机什么？你再说一次？,2018-12-05 10:19:27,0,0
回复 @飞机会游泳 :那个条约有个坑，二十年一个周期，到期双方不提出其他意见就自动续期。双方似乎都对这个条约冷处理，从没提出过其他意见，所以这个条约实际上是永久合约,2018-12-05 03:05:37,0,0
老大肯定续约(°∀°)ﾉ,2018-12-05 02:46:53,0,0
走在路上，你能轻易辨认出韩国人，他们总是噗噜噗噜地说话，还若无旁人大嗓门，很扰民。,2018-12-06 06:51:24,0,0
回复 @skyview7 :美国够强，搜罗了很多人才,2018-12-05 09:32:08,1,0
美国zf更是不介意吧,2018-12-05 08:50:05,0,0
标准奇特,2018-12-06 00:10:53,0,0
回复 @很少玩炉石5970 :我还以为,2018-12-06 14:10:18,0,0
回复 @从不吃瘪的万丈龙我 :老弟，53个工程师已经非常多了，又不是施工队53人,2018-12-06 14:04:02,0,0
回复 @六十夜夜子 :算了无所谓了,2018-12-06 13:38:42,0,0
同为1.1万亿元，汇率不一样，钱也就不一样，rmb贵,2018-12-05 09:21:28,0,0
回复 @qwe峰 :你这么能杠，生活一定很苦吧,2018-12-05 16:49:00,3,0
房地产项目，我国举世无双,2018-12-05 15:28:35,0,0
中老铁路是吧,2018-12-06 15:12:18,0,0
亏我还一本正经的读完了(╯°口°)╯(┴—┴,2018-12-05 11:26:27,350,0
你不是人造革，你是真皮,2018-12-06 05:04:34,41,0
笑出猪叫,2018-12-05 11:31:10,34,0
亏我还一本正经的读完了(╯°口°)╯(┴—┴,2018-12-05 11:26:27,350,0
你不是人造革，你是真皮,2018-12-06 05:04:34,41,0
笑出猪叫,2018-12-05 11:31:10,34,0
