评论,时间,点赞数,标签
保存的照片最大就能1300万像素照片,2022-05-22 08:35:25,0,0
我捐赠了后来换手机不能用了,2022-05-22 08:22:08,0,0
"三连了，安装上试了试，是我想要的，用了十几年ps，这个是我在手机上看到的最专业的，没有之一，以前下过很多，都卸载了，用惯ps,总感觉少了一些功能，这个功能太全了",2022-05-22 04:07:50,0,0
求个亲情码呀,2022-05-21 14:45:03,0,0
没有啊,2022-05-21 04:38:40,0,0
这款有种手机版ps的感觉  但我不会用 除了用通道混合器调整图片偏色之外其他功能都不太懂用[笑哭],2022-05-21 02:04:43,0,0
什么时候推荐一款手机端视频调色软件[热词系列_多谢款待],2022-05-21 01:20:48,0,0
不会用,2022-05-21 00:11:06,0,0
都用好多年了,2022-05-21 00:05:53,0,0
似乎打赏不了啊,2022-05-20 22:17:41,0,0
用了好几年，我还以为开发者放弃这个软件了[笑哭]我手头上这个版本是11.01 已经起码一两年多没更新了[笑哭],2022-05-20 17:48:34,0,0
我上镜了[微笑],2022-05-20 15:15:21,0,0
👍🏻,2022-05-20 14:10:36,0,0
确实好用，用时黑屏无反应怎么解决，鸿蒙系统[热词系列_你币有了],2022-05-20 14:02:04,0,0
失败原因：该安装包未包含任何证书,2022-05-20 13:14:22,0,0
安装好了，期待教程[热词系列_你币有了],2022-05-20 13:00:29,0,0
投币支持,2022-05-20 12:01:09,0,0
来了来了,2022-05-20 11:37:41,0,0
回复 @叱咤天庭 :OK,2022-06-29 12:20:27,0,0
回复 @至死不渝の愛 :你是说用这个去水印吗，这个我还没试过，试试图章或修复工具吧,2022-06-29 11:52:20,0,0
回复 @叱咤天庭 :我的意思是这个软件怎么去水印,2022-06-29 11:36:07,0,0
回复 @三歲的孟買巨蜥_ :其实是不影响使用的，原本是有广告的，但广告也需要梯子，所以国内使用是看不到广告的等同于VIP版本,2022-05-21 07:41:40,1,0
回复 @图钉星球 :钱没捞着  广告还给你去取了  不知道该说他是善人还是冤种,2022-05-21 07:54:56,0,0
回复 @图钉星球 :这他X也太复杂了，给个收款码不就行了,2022-05-21 05:26:43,0,0
[滑稽]我的版本是11.07也是好久没更新了,2022-05-23 06:43:27,0,0
人家分享的是安卓系统的软件，不是鸿蒙系统的软件,2022-05-20 19:30:53,0,0
删除重新安装，我第一次安装也失败了，第二次成功了,2022-05-20 14:03:15,1,0
谢谢！装上了。,2022-05-20 14:09:15,0,0
