评论,时间,点赞数,标签
虽然但是，notion用户已经出不去了,2021-12-30 04:26:21,1,0
什么时候出火狐拓展啊？？,2021-12-30 03:44:20,3,0
已经用了一段时间了，很喜欢[OK],2021-12-30 03:24:41,5,0
10块钱买个本子了写吧。知识没有内化，一味的保存就是心理负担。,2022-12-08 12:16:32,1,0
为何全都是订阅制？？？？,2022-11-16 16:07:23,1,0
"很鸡肋，它有的功能有的是软件做的比它更好。但作为用户友好型界面软件值得没用过知识库的人入门尝试。（收费功能对老手来说并不合理，整体素质也不值得丢弃其他平台）

不过这个事让我想到貌似以前念初高中就有这款插件（导向网页版），当时看还很新颖。没想到现在的功能几乎别无二致....",2022-10-07 18:50:14,1,0
和flomo一样不是买断，收年费这么贵，都不太想用,2022-05-19 11:20:39,3,0
up主你收钱没啊[藏狐],2022-01-09 10:03:01,2,0
近些年来各类笔记的搜索和知识图谱构建的软件一下子井喷出来，搞得大家都喜欢学习了。[笑哭],2022-01-15 08:48:45,2,0
等个破解版[doge],2022-01-05 16:16:48,2,0
没想到topbook也变味道了。这个收藏功能的文章都不全，还有这么多BUG，为什么负面的都不讲只讲正面，Cubox给你打钱了？？？？,2022-03-06 11:33:51,2,0
说的直白一点，这个就是功能强大的b站收藏夹，永远在收藏，永远未点开。[tv_doge],2022-03-01 07:58:36,2,0
电脑、手机、微信或者其他 app 中的任何文章、网页、图片，哪怕一个片段、一个链接，都可以轻松集中在一起。微信音频可以转录为文字，图片中的文字可以被识别，图片中的物体也可以被识别，方便快速搜索和标注。这就是我们的国产软件Cubox！！！,2022-01-23 13:24:00,1,0
OneNote 免费好用，多终端[doge],2022-01-20 11:30:41,2,0
哎~就是收藏，就是不看，就是玩[doge],2022-01-13 06:13:57,1,0
连Firefox插件都懒得开发 一心chrome 很国产,2022-01-02 12:28:01,2,0
能不能把这些软件分分类啊，好多期推荐的软件，我90%都用不上,2021-12-30 05:05:52,1,0
试过，退坑了，但是种草了flomo，记点杂东西超好用，全平台，win10做个网页的快捷方式，配合quicklook，第一次用密码登录一下，以后就不用登录了,2021-12-30 05:02:56,2,0
用过了，下一个[呆],2021-12-30 03:21:33,1,0
建议直接raindrop，建完资源库之后就没去动过了，只要不增加分层，就不收费了，全平台可用，这才是资源收集利器。,2022-01-02 03:01:00,2,0
回复 @卧蓝听风雨 :现在一堆国产只有chrome~ 只有国外的不会只有chrome，苹果生态safari也没有好吧,2022-01-03 17:49:34,0,0
这本来是苹果生态付费的软件，做安卓端和浏览器插件不错了,2022-01-03 13:30:31,0,0
我用思源和onenote,2021-12-30 10:51:56,0,0
看了半天，win下载没有,2021-12-30 05:10:32,31,0
包年的对于偶尔用下的人体验是真的不好，没有按次收费的吗,2021-12-30 10:31:48,6,0
FREE-TRIAl-2021-END,2021-12-31 10:16:32,4,0
看了半天，win下载没有,2021-12-30 05:10:32,31,0
包年的对于偶尔用下的人体验是真的不好，没有按次收费的吗,2021-12-30 10:31:48,6,0
FREE-TRIAl-2021-END,2021-12-31 10:16:32,4,0
