评论,时间,点赞数,标签
我前几天背的想复习，却看不到了，只能看到当天的呢,2021-07-09 07:52:43,1,0
"up主好棒  但是一个卡片上的单词太少了  所以重复的次数也会比较少  就能不能卡片上先别规定有多少个单词  背完一个单词再增加一个单词 
背到自己一段时间的上限  小小的建议",2021-07-08 07:26:59,1,0
233956276,2021-07-05 10:21:54,1,0
感谢up主的分享，我也喜欢收藏高质量的网站并总汇，斗胆分享自己的网站（主页有视频介绍），网站涵盖了各种场景的良心站点工具，其中不仅限于可以白嫖音乐、电影、ppt、简历、证件照等功能，希望大家喜欢，如果点赞超过100个，我就出一个系列使用教程和代码片段讲解以及源码公开，感谢大家支持！给视频点点赞呀！[星星眼],2021-07-04 01:18:31,1,0
好棒！！没有图片不像百词斩最后我就记得图片的顺序了[笑哭],2021-07-03 10:56:25,1,0
求新增小语种！！！（韩语）谢谢,2021-07-03 10:44:55,3,0
项目真不错，两个币我入股了！[doge],2021-06-30 16:41:45,1,0
学长好，请问有没有复习系统呀，现在是不是只有学习新单词的功能呀，没有复习功能的话，感觉软件不完整呀[大哭],2021-06-30 11:37:56,1,0
单词没有发音！不是很方便,2021-06-30 03:55:28,1,0
直接[热词系列_三连],2021-06-28 12:12:14,1,0
牛逼啊阿婆主[妙啊][支持][支持][支持],2021-06-22 00:20:35,1,0
啥软件也不如姐姐的鸡毛掸子有效。,2021-06-20 15:51:17,1,0
晴儿的背单词法在2010年左右就有类似方法在网上了,2021-06-20 10:57:14,1,0
"up好厉害！这里想提个小建议，如果可以的话希望可以出一个自己导入词库的功能，这样就不会仅限于英语一种语言了，大家可以自行导入想要背的语种和单词表。
然后关于例句、发音等等希望可以是自由设置是否开启使用的那种，不需要使用的话就可以不让他出现在界面上。
建议up做成收费买断式app，我必买！！（小程序还是有些局限性，还是得依托于先打开微信这一步。我觉得没有直接打开这个app就可以背词来的方便。做app的话如果可以的话也求支持ios）",2021-06-19 14:24:52,1,0
你好棒！,2021-06-15 11:44:26,1,0
爱了爱了！！！！[热词系列_仙人指路][热词系列_妙啊][热词系列_你币有了],2021-06-15 11:19:11,1,0
有发音真是太好了,2021-06-15 09:36:33,1,0
https://arrake-one.github.io/word_recite/test.html,2021-06-15 06:22:11,1,0
好多单词点进去显示“未查询到该单词”[笑哭]我选的是GRE词汇,2021-06-15 05:17:17,1,0
真的很好，up牛牛牛三连了[OK],2021-06-15 04:46:15,1,0
我也是[笑哭],2021-07-03 11:58:51,0,0
有复习，明天你再用下试试，中间那一页就是复习页,2021-06-30 12:09:12,1,0
回复 @中雨转阴 :好滴好滴！谢谢学长啦！,2021-06-30 12:50:12,0,0
回复 @佐佐宸 :没有，根据你自己情况定~,2021-06-30 12:41:53,0,0
请问是iPhonexr吗,2021-06-30 05:05:16,0,0
回复 @中雨转阴 :我点了喇叭还是没有 [笑哭]也不是没开声音，是不是有暂时的bug,2021-06-30 04:58:37,0,0
有发音的，词典点击那个喇叭就可以了,2021-06-30 04:23:29,0,0
能不能设置关美音英音,2021-09-15 11:22:47,1,0
能不能设置关美音英音,2021-09-15 11:22:47,1,0
