评论,时间,点赞数,标签
那个…未来之光到底有没有用啊 看到一些人推了 300块好贵好犹豫[大哭],2019-10-02 17:34:27,1,0
求未来之光邀请码,2019-10-02 15:57:07,1,0
那个icalendar可以拖事件的，选中直接横移，左滑右滑就可以拖到后面或者前面那一天了，嘻嘻，感谢菁菁让我收获了这么多好的app，那个聊天机器人还会发表情包，太可爱了，哈哈,2019-10-02 15:10:42,2,0
什么时候青青能出vlog呢,2019-10-02 14:58:48,1,0
这些软件苹果、安卓都可以下载吗？,2019-10-02 14:52:15,1,0
脑力大战也是一款很不错的脑力锻炼的APP，可能没有未来之光这么全面╮(￣▽￣)╭,2019-10-02 14:24:09,2,0
拿起手机任何APP只是摆设……[滑稽],2019-10-02 13:31:37,2,0
刚刚下载未来之光真的不错,2019-10-02 12:27:48,3,0
日历的历打错啦[2233娘_卖萌][2233娘_卖萌],2019-10-02 11:55:38,1,0
优秀的人果然能够充分利用资源,2019-10-02 10:38:35,2,0
马上就是下载了未来之光，太喜欢了特别有意思,2019-10-02 10:23:58,5,0
这是个Apple的广告[妙啊],2019-10-02 10:10:47,5,0
青青能不能出个视频，关于如何点开且坚持用这些软件？[惊喜][惊喜],2019-10-02 10:04:24,5,0
哇，这个月过年？,2019-10-02 09:57:15,1,0
青青~后期想要study with me视频❤❤❤,2019-10-02 09:56:18,4,0
青青，我想许愿一个room tour 可以吗？,2019-10-02 09:45:24,1,0
青青我来了哈哈哈,2019-10-02 09:35:36,1,0
来啦来啦正好假期用,2019-10-02 09:29:05,2,0
来啦,2019-10-02 09:23:53,1,0
青青推荐这么多app自己真的都有用吗 也太多了吧[打call],2019-10-02 09:25:10,3,0
回复 @霍乱十七 :聊天机器人注册时候有一个推荐码，我后来发现不是必填，不好意思，打扰啦,2020-01-31 10:13:22,0,0
回复 @楠源北望 :推荐码是什么,2020-01-31 03:14:48,0,0
请问你有推荐码吗,2020-01-28 15:22:45,0,0
回复 @ElenaLin_青青 :被翻牌好开心~,2019-10-08 11:49:08,1,0
哈哈哈哈哈哈哈哈哈,2019-10-04 23:04:23,0,0
回复 @侑未_ :嗯嗯嗯~我知道~我是想有新的🙊，那个两个小时的刷了好多遍哈哈哈哈,2019-10-02 13:34:25,0,0
已经有了，请自行搜索,2019-10-02 10:04:31,0,0
"回复 @ElenaLin_青青 :啊啊啊被翻牌啦！ 别的不说 ibook和apple calendar我是之前看了青青的微博就用起来的 真的超级高效 
Mac跟iPhone同步超快 配合起来超好用的 而且iPhone官方的app用起来就是很得心应手不知道为啥 觉得官方资源被有效利用超级棒的！谢谢青青！超爱～",2019-10-05 07:30:33,0,0
我的app真的超级多[害羞],2019-10-04 23:01:17,0,0
woebot需要推荐码，请问一下青青，推荐码怎么得到呢？,2019-10-17 01:14:09,7,0
mmmmnmmmmmmbmmmmmmmb,2020-01-28 09:04:18,1,0
回复 @iewspo :集美，可以不需要的,2021-06-29 07:32:23,0,0
woebot需要推荐码，请问一下青青，推荐码怎么得到呢？,2019-10-17 01:14:09,7,0
mmmmnmmmmmmbmmmmmmmb,2020-01-28 09:04:18,1,0
回复 @iewspo :集美，可以不需要的,2021-06-29 07:32:23,0,0
