评论,时间,点赞数,标签
认为能取代的人都是不怎么接触过电脑的 对电脑功能的认知仅限于个人娱乐方面 真正懂电脑的人会认为至今无法取代 一台好的电脑性能是强于手机数倍的 强大的性能能够创造无限可能 3A游戏 专业影视剪辑和特效 摄影后期 等等这些都是需要电脑 而非一块触摸小屏能够取代的,2022-10-23 23:27:44,28,0
"手机取代了相机，手机取代了电脑，手机取代了mp3。
不会、不懂、没见过相机、电脑、mp3才会说这种话。同样都是这个时代的顶尖科技，你凭什么认为一个大块头不如你呢？你凭什么认为人家几万块的相机、一大堆镜头，几万块的电脑，体积跟手机差不多的mp3不如一个小小的破手机，问就是买的人傻，有的人甚至用着一千块的手机说这话，自己不觉得天真吗？沉溺在自己的世界不能自拔。
手机只是取中而已，它什么都能做，它什么都做不好。",2022-10-23 14:58:33,80,0
"我高中毕业上大学之后，家里电脑坏了，爸妈就直接把电脑扔了。与此同时我在学校里天天背着电脑来来去去。
手机是生活必备，电脑视人群和职业重要程度不同吧。
两者谈不上取代，各有各的应用场合和针对人群。至少对于我来说，两者拿走任意一个，我都举步维艰。",2022-10-23 11:12:45,28,0
软件登录那段真的深有同感，尤其是微信[笑哭],2022-10-23 10:30:07,65,0
就看羊了个羊这么火的样子，手机八辈子都不可能代替电脑,2022-10-23 18:51:16,32,0
"觉得取代的了的，可能你就只需要轻娱乐。
生产力永远都是电脑。",2022-10-23 10:07:56,65,0
"手机：消费
电脑：挣钱",2022-10-23 14:15:15,25,0
"屏幕面积就是生产力
屏幕越大，信息越多
手机只是便于携带，什么时候vr普及了，便于携带了，屏幕面积越大的越合适。",2022-10-23 10:15:30,73,0
"虽然取代不了，但好多网页端已经不运营了，点开就是""请下载xxxapp"",科技服务生活，也就广告公司最乐意贴合你的生活，到处都是广告",2022-10-23 10:08:46,56,0
手机能建模吗？能数据分析吗？不能就不可能代替电脑，电脑作为生产力工具比手机方便的多，并且手机打字容易误触，电脑就好很多，我电脑打字比手机快多了,2022-10-23 14:21:36,26,0
00后上大学之后发现很多同学不怎么会用电脑...这对我来说特别神奇，因为我从小就用电脑，电脑优先级特别高,2022-10-23 15:04:36,57,0
我觉得 电脑就是效率和生产力，手机是娱乐和方便,2022-10-23 10:03:40,21,0
也就不用电脑工作的人才会觉得手机能取代电脑了,2022-10-23 13:40:30,56,0
这两者本来就不是谁取代谁的问题啊，这个视频讨论的点有点怪。电脑的专业性不可代替，我不会用手机去处理我工作要用的数据，同时手机的便携性也不可代替，我不会拿着电脑去扫健康码。这两者本来就是用途不同啊。比如我有汽车也有电动车分别用于不同距离的出行，能说他俩谁取代谁么？,2022-10-23 15:38:03,28,0
拿手机写论文的是真的牛逼[支持],2022-10-23 13:44:51,48,0
这个投票就是，电脑党带粉籍来投票，手机党懒得投票[十一周年_害羞],2022-10-23 12:49:00,38,0
"没必要做个视频小心翼翼，连个结论都没有，把自己摘的一干二净，这么怕被冲也太离谱了

手机就是电脑的一个子集，只要是手机能做的事情，没有电脑不能做的，不管是什么触摸屏还是通话拍照功能，电脑都可以做到，反之电脑能做的很多事，手机办不到，最明显的就是一些依靠算力的工作

也就是说，手机其实就是一种算力很差的电脑，唯一唯一的优势是体积小利于携带，这就是结论",2022-10-23 17:25:50,93,0
