评论,时间,点赞数,标签
等8100版，这双11完全没有消费的冲动,2022-10-28 14:53:28,4,0
买了，看视频用刚好,2022-10-28 14:34:34,4,0
省流：helio g99约等于骁龙765G   买它,2022-10-28 13:56:59,6,0
M1玩原神最高画质都卡,2022-10-28 13:55:18,3,0
给各位提醒一下，2.5k和2k清晰度天壤之别，买来主要看剧的还是选2000级别的平板吧,2022-10-28 09:58:49,5,0
新的小米平板5都1450了,2022-10-28 05:49:32,3,0
可是没有杜比视界诶[doge],2022-10-28 05:24:24,1,0
我觉得可以试试中低画质原神怎么样，高画质也太为难它了[doge],2022-10-28 05:15:23,1,0
一个针孔摄像头配这么大的摄像模组甚至都不舍得给个闪光灯,2022-10-28 04:57:18,3,0
罗老师：做平板不赚钱，就是交个朋友[doge],2022-10-28 04:57:09,1,0
千元平板也就买后爱奇艺了,2022-10-28 04:50:24,3,0
快的[脱单doge],2022-10-28 04:33:43,5,0
可以 看看视频够用了[星星眼],2022-10-28 02:51:00,6,0
这金属机身咋就不给k50系列搞一个,2022-10-31 22:08:27,2,0
同配卖得比印度还贵,2022-10-28 05:42:44,1,0
挺好的，直接买了5pro[辣眼睛],2022-10-29 01:22:01,2,0
但我觉得价格也不是很低啊,2023-02-01 08:49:17,0,0
今天到货了，感觉还行😊,2023-01-12 08:15:55,0,0
让每个人能够享受科技的乐趣[打call][打call][打call],2023-01-04 04:53:53,0,0
雷总加个笔吧,2022-11-23 10:53:36,0,0
散热跟上还勉强可以跑，主要是m1直接给了2k分辨率，步子迈太大了,2022-10-29 10:13:07,0,0
我也是。主要是散热问题，M1没跑满就降频，10℃以下环境温度应该是可以满60的,2022-10-29 09:33:52,0,0
如果不是因为穷，谁不想开个带私人影院的房车,2022-10-28 15:13:30,4,0
现在的剧不就1080p和4K两种分辨率吗，1080p还占绝大多数。不看4K的话2.5K和2K有啥区别,2022-10-29 03:59:50,2,0
回复 @安静绽放 :就是越高越好，除非点对点,2022-11-03 03:42:16,0,0
回复 @317chh :问清楚客服，7天无理由退货，可不可以拆封，拆来看一下没问题就没问题,2022-10-29 01:03:25,0,0
回复 @透心涼小雪碧 :还好吧！就算你去官方买也有后封机啊，到手看一下就好了,2022-10-29 01:00:51,0,0
回复 @317chh :百亿补贴买后封的踩坑几率不大吧,2022-10-28 13:20:56,0,0
我觉得低画质应该能稳40帧以上，和我888打的有来有回了,2022-10-28 06:54:15,1,0
天线在那里面好像，整机全金属没有天线条,2022-10-28 05:39:35,1,0
