评论,时间,点赞数,标签
加热就会变直是吗[doge],2022-10-09 12:20:35,1,0
解说这一下就升华了可还行，这手握的不是刀片，是™️的信仰！！！,2022-10-08 15:07:05,1,0
说是外科手术级别的不为过吧？医生修肉体，师傅修希望[脱单doge],2022-10-08 09:13:10,3,0
看完不得不感叹，这真的是人类能做出来的吗,2022-10-08 05:50:04,4,0
保资料的话肯定贵啊，在国外保资料300美刀起。,2022-10-07 18:39:57,1,0
真的超人,2022-10-07 17:41:50,1,0
提问 cpu高温状态下是平的，低温状态下是弯的，那么焊在板子上以后温度降下来了会不会因为应力问题导致cpu破裂？,2022-10-07 16:19:54,4,0
up以前是脑外科医生吧[doge],2022-10-07 16:15:43,3,0
每当月黑风高的夜晚来临之时，11号刀片划破长空，发出耀眼的光芒，并且告诉你，坚持是没有什么不可能的！,2022-10-07 16:11:44,4,0
修这种手机压力太大了，一不小心就会报废,2022-10-07 15:06:01,1,0
手工比cpu都贵吧？,2022-10-07 13:47:29,4,0
可以肯定修复这台手机比当时买这个新手机肯定要贵[嗑瓜子],2022-10-07 13:09:11,4,0
这太离谱了[笑哭],2022-10-07 12:24:25,1,0
单下层植锡很蛋疼[囧][囧]镊子稍微一用力就凉了,2022-10-07 11:53:59,1,0
我喜欢这道电子榨菜,2022-10-07 11:47:35,1,0
六六六,2022-10-07 11:41:02,1,0
接地是为了信号传输稳定吧？,2022-10-07 10:47:14,1,0
每次看完只能用卧槽+牛逼来感叹,2022-10-07 10:27:43,4,0
手抖是不是就戳破了[doge],2022-10-07 10:02:11,3,0
省流：一点点🤏[妙啊],2022-10-07 09:19:24,3,0
数学，化学，物理等知识的结晶,2022-10-08 09:55:50,1,0
现代电子科技所用到的任何一部分，都是人类发展至今所有智慧的结晶,2022-10-16 11:04:44,0,0
这不管以后了，保资料而已,2022-10-07 17:39:24,2,0
回复 @THE-江某 :你俩就没看懂层主意思，是问的高温时焊上底层，焊上后降至常温是否会有应力导致底层破裂，而不是修好后。只要焊上后不会碎，修好固定后就不容易碎了吧,2022-10-11 02:00:55,5,0
资料,2022-10-07 14:11:57,0,0
多个接地点相当于把接地线路变粗了防止大电流过热烧断，还可以简化CPU内部走线,2022-10-07 12:41:49,1,0
回复 @初代吸血猫 :sipi和pdn,2022-10-07 14:58:32,0,0
最主要目地有两个，第一个是稳固，第二是散热。,2022-10-07 16:43:10,0,0
