评论,时间,点赞数,标签
芜湖[doge]，研三了还在学c++,2022-11-01 04:40:59,12,0
centos下载地址https://mirrors.aliyun.com/centos-vault/7.6.1810/isos/x86_64/?spm=a2c6h.25603864.0.0.1ae3289bcnoNgI,2023-02-16 02:42:38,8,0
"下载不了centos，说是403 ERROR
The request could not be satisfied.[酸了]",2022-11-02 03:27:45,5,0
"java 还没看完呢 又出linux ,先吃灰去吧",2022-11-01 03:02:31,8,0
为啥我下载的VMware Fusion不能打开呢，它不能直接打开让我选择打开方式，但是我所有的打开方式都试了为啥不行啊,2023-01-26 14:03:05,3,0
"下载慢的兄弟们可以去阿里云开源镜像仓库 速度很快
https://mirrors.aliyun.com/centos-vault/centos/7.6.1810/isos/x86_64/",2022-11-28 06:19:08,9,0
老师讲的太好了，又细致，又全面，有知识，有技巧。期待更多的课程。[支持][保佑],2022-11-02 13:29:35,4,0
收藏，对linux一知半解，都没装虚拟机,2022-11-01 09:07:00,3,0
已经看完，期待后续的高级部分更新[脱单doge],2022-11-01 02:34:36,3,0
"致黑马：
        屋子里颇有些闷热，忽觉灵感迸发，便拿起了许久未沾水的钢笔，总觉得该写点什么，但又不知道从何提笔。
也许大抵是这天搅得人心情烦闷，我歪歪扭扭写下你的名便作罢。
院内的枣树不知怎地，今年竟结了几颗果子，摘下一尝，略显苦涩，不好。但一想到梦中的你，口中的酸涩也甜了几分。
闲暇之余扭头望向窗外，有夏天，却又不止夏天。
有纷繁，有闲散，有春花秋月遮不住的绚丽与烂漫。
有绿槐高柳咽新蝉，薰风入弦。
有纱厨藤簟，有榴花欲燃
有昨夜疏星落画檐，玉人罗扇轻缣
还有来去自如堂前燕，着翅落云间
直至最后，再三思量，以你之名写思绪，却怎么也写不尽其中的万语千言。
真抱歉情话没写几句，但足足想了你半个钟头。",2022-11-01 01:37:08,6,0
"推荐一个 个人认为比较好用的终端 开源免费 Tabby Terminal   官网下载的话会比较慢
阿里云连接
tabby-1.0.196-setup-x64.exe
https://www.aliyundrive.com/s/aBgEWhL7kWw
点击链接保存，或者复制本段内容，打开「阿里云盘」APP ，无需下载极速在线查看，视频原画倍速播放。
百度云
链接：https://pan.baidu.com/s/1yaJOGax2SttG34GeK3K7bA 
提取码：bz6p",2023-03-24 09:36:53,1,0
"学完了，总结下
课程适合零基础的人，主要学习一些常用命令和一些环境的搭建，等待高级篇能讲得更深入些",2022-11-01 02:07:26,6,0
什么时候更新啊[大哭],2023-03-09 12:22:52,2,0
后续的课程啥时候能上啊！讲的很细很受用,2023-03-05 14:30:25,6,0
老师，求更新，很期待,2023-02-25 02:29:40,2,0
求更新,2023-02-24 03:19:24,2,0
所以后三部分好了吗？？？？[给心心],2023-02-13 09:54:47,2,0
呜呜呜呜呜老师，我不知道root密码怎么办呀,2023-02-12 19:05:18,2,0
"centos的下载网址：
https://mirror.nsc.liu.se/centos-store/7.6.1810/isos/x86_64/CentOS-7-x86_64-DVD-1810.iso",2023-02-09 13:02:43,6,0
"大概啥时候更新呀,老师[给心心]",2022-12-16 06:24:08,2,0
飞起，上学学上班了还要学[嗑瓜子][嗑瓜子][嗑瓜子],2022-12-07 05:59:13,1,0
有啥推荐视频吗,2022-12-13 04:39:28,0,0
看你想学哪方面了，c++可扩展面太广了,2022-12-13 08:13:29,0,0
还得是你啊,2023-03-23 13:33:24,0,0
[脱单doge][脱单doge],2022-11-02 14:44:26,0,0
回复 @狩甜 :那个，VMware fusion是苹果的windows不能用,2023-02-10 11:30:31,0,0
我的也是这样，弄了一天了，解决了吗，求教求教,2023-01-31 03:33:17,0,0
阿里云也好慢，下载种子再用迅雷下载快很多,2023-01-07 09:53:59,1,0
很好从剩余10天到了剩余10小时[脱单doge],2023-01-10 02:24:49,0,0
这个可以 刚才用上面老哥的镜像 20+kb下载速度[尴尬][灵魂出窍],2023-01-09 17:12:03,0,0
[热词系列_这次一定][热词系列_三连],2022-11-03 01:21:06,1,0
两个小时看完了[doge][doge][doge][doge],2022-11-01 04:07:09,0,0
一顿几个鲁迅[脸红][脸红][脸红],2022-11-05 15:38:17,0,0
三小时学完13小时[热词系列_知识增加],2022-11-01 05:53:42,1,0
一样,2023-02-18 11:45:13,1,0
回复 @金果果金陌 : 哈哈哈哈哈对嗷！！！,2023-02-20 10:51:42,0,0
回复 @梨止 : 明白了 就是输入123456  回车 看不见的,2023-02-20 10:14:35,0,0
给你10086个赞,2023-03-13 12:31:39,0,0
好人一生平安,2023-03-13 12:31:13,0,0
快更新,2023-03-14 07:11:33,5,0
啥时候更新啊,2023-03-14 10:39:27,4,0
快更新,2023-03-23 12:11:29,3,0
快更新,2023-03-14 07:11:33,5,0
啥时候更新啊,2023-03-14 10:39:27,4,0
快更新,2023-03-23 12:11:29,3,0
