评论,时间,点赞数,标签
有点掉san,2023-03-16 04:19:30,1,0
所以这是转载吗,2023-03-16 04:00:49,0,0
程序能跑就别动他了@emrys2015,2023-03-16 03:05:38,6,0
我这辈子没想到这个视频的二创甚至有被收藏起来的价值,2023-03-16 09:17:32,0,0
能把bug做成这样也是不容易[doge],2023-03-15 13:01:42,6,0
比克苏鲁还掉san,2023-03-16 07:10:50,0,0
只有bug，没有技术[坎公骑冠剑_吃鸡],2023-03-15 06:29:57,14,0
很难不怀疑原作者的精神状态[doge],2023-03-16 08:17:26,1,0
[胜利]代码和人有一个能跑就行,2023-03-16 01:16:34,0,0
有bug就一定是算法没规划好,2023-03-16 01:31:21,1,0
以前还不懂这些动画的脑洞是怎么想出来的，现在学了编程之后简直太形象了,2023-03-16 06:16:57,0,0
虽然掉san却意外的传神[辣眼睛],2023-03-16 01:18:45,0,0
@墨心观世,2023-03-16 04:26:49,0,0
"懂了，编程人员都是克苏鲁的信徒
[doge][doge]",2023-03-16 01:23:58,0,0
"这是人能写出来的东西？
UP写一个呗[doge]",2023-03-15 15:52:47,2,0
有点克啊(),2023-03-16 02:42:07,2,0
杯赛斯特育碧EA：是的，没错,2023-03-16 06:50:09,0,0
所以如果真的有上帝，他一定是个程序员[doge],2023-03-16 05:26:16,0,0
"好掉san。。。。。
[灵魂出窍][灵魂出窍][灵魂出窍][灵魂出窍]",2023-03-16 02:05:07,8,0
好掉san，是我想多了吗[脱单doge],2023-03-17 09:46:29,0,0
教教我亡灵召唤术罢,2023-03-16 06:43:16,0,0
杯赛斯达：it just works[doge][doge],2023-03-16 08:13:03,0,0
