评论,时间,点赞数,标签
唉，世事无常,2023-03-17 19:30:56,1,0
我捐一个币！[doge],2023-03-22 12:38:49,0,0
打不开了，二维码。。,2023-03-22 08:03:45,0,0
官网404了？,2023-03-21 19:04:31,0,0
去搜了一下，似乎开源的地方不在github，而且基本没有英文资料？这种东西没有国外贡献者基本凉一半[藏狐],2023-03-21 00:53:36,0,0
UP主加油！,2023-03-13 09:24:06,9,0
值得尊敬,2023-03-14 16:21:36,6,0
有没有大佬给我普及一下这个语言的作者经历？[笑哭][笑哭],2023-03-15 12:52:22,3,0
用winX了解到的这个软件,2023-03-17 01:10:58,0,0
牛逼,2023-03-16 14:49:36,0,0
昨天才知道，刚捐了50万，希望能帮助到他[笑哭],2023-03-25 10:55:25,94,0
一分没捐、但是我说我捐了20w不过分吧？,2023-03-18 10:17:53,1,0
想多了，桌面端开发选择太多了,2023-03-22 02:27:10,0,0
"回复 @Leventure_轩先生 :多又怎么样，最后不还是被electron这个套娃哥薄纱
社区这种东西永远不怕多",2023-03-22 03:32:50,0,0
"简单说，技术超牛且严苛，脾气超大，但是对技术是真的热爱。如果不是国内环境不好，AA应该已经是非常知名的语言了。
顺便说一声，AA及其好用，且完全免费，库代码完全开源。",2023-03-18 15:30:06,11,0
我也是[笑哭],2023-03-19 16:57:47,0,0
woc 真的假的,2023-03-25 12:27:37,1,0
回复 @AKAFAFA :应该是假的,2023-03-25 16:44:59,0,0
下次放P离大伙远点,2023-03-26 02:26:33,3,0
这种时候抖机灵挺招人讨厌的,2023-03-18 10:29:47,18,0
回覆 @不然你以为在天堂 :因为他没抹，和这种人计较啥[大笑],2023-03-20 11:21:35,3,0
你🐴没似，但我说似了，不过分吧？[兔年吉祥東雪蓮_哈哈][兔年吉祥東雪蓮_哈哈][兔年吉祥東雪蓮_哈哈],2023-03-23 01:34:10,9,0
