评论,时间,点赞数,标签
我在b站学习。。。,2019-04-07 14:32:16,6,0
(｡･ω･｡)请问有没有讲课的ppt可以分享一下啊,2019-01-31 15:57:55,3,0
请问有源码和课件吗？？,2022-05-16 23:55:13,3,0
沙发，听同学说这个讲解很详细，前来上课，一般推荐1.25倍速到1.5被速观看,2018-04-16 05:52:12,5,0
第二天，27P，明儿继续（⌒▽⌒）,2018-07-12 13:12:27,4,0
"[给心心]这个老师讲的[打call]生动，有趣
本人觉得这位老师很 nice[墨镜]",2021-02-15 12:22:27,2,0
"第63集 导航条练习
老师是用列表做的,我是用div做的,不知道这样行不行?谢谢大家指教.代码如下:
html代码:
div.a>div.b*4>a
css代码:
*{margin:0;padding:0;}
.a{width:1200px;margin:0 auto;}
.b{float:left;width:25%;margin:50px 0;text-align:center;}
a{display:inline-block;background-color:#6495ed;width:100%;text-decoration:none;
color:white;word-spacing:solid;padding:5px 0;}
a:hover{background-color:#c00}",2020-12-02 23:29:09,2,0
链接: https://pan.baidu.com/s/1jORQhqzEbUjFyYvjwJMUxg 提取码: 45z4   最全web开发软件集,2020-10-19 03:41:49,2,0
讲的太好了[酸了][星星眼],2020-08-04 07:45:57,2,0
2020.07013人在线看,2020-07-01 07:56:52,4,0
polo360psd格式下载地址：https://www.hongkiat.com/blog/freebie-release-web-template-in-photoshop-psd-polo360/,2020-06-01 02:12:44,2,0
"这是我写的css博客总结，如果对你有帮助请点个赞和关注
https://blog.csdn.net/weixin_46654114/article/details/106011720",2020-05-12 15:22:53,2,0
你以为这是起点 错！ av68274723 这才是起点 绝不绝望[doge][doge][doge],2020-02-29 12:19:22,4,0
看完了各位js见[妙啊],2020-02-19 09:09:40,2,0
老师视频有点卡是怎么回事,2020-02-12 09:13:22,2,0
请问有polo_360的素材文件吗？,2020-02-11 04:27:25,2,0
很棒的视频,2020-01-12 07:26:02,2,0
"讲的比垃圾慕课好多了
真的讲的好",2019-12-01 14:16:56,5,0
想要老师的PPT，🈶马,2019-12-01 09:11:45,5,0
polo360的图片在哪里能下呀，搜到的都是很小的图，没有图层,2019-10-13 04:02:30,2,0
尚硅谷公众号回复：前端,2022-05-17 00:44:40,0,0
回复 @月晓无风夜正沉 :好的叭。。。,2020-05-31 15:56:32,0,0
回复 @_空碗儿 :忘记了，都两年了……,2020-05-31 06:01:58,0,0
请问你看完还有在刷题吗？还是只是看完了视频,2020-05-31 03:44:47,0,0
都是可以的，只要最后效果一致就行,2021-01-13 03:05:12,1,0
谢谢,2023-02-22 13:29:33,0,0
不怕，这是就业班的，我学这个专业不对口，只是当成兴趣[doge],2020-07-20 13:24:12,0,0
瑟瑟发抖,2020-04-23 07:19:45,0,0
[灵魂出窍],2020-04-05 17:20:36,0,0
回复 @俠過留香 :同个老师呢   你搜搜,2020-02-24 16:06:54,1,0
回复 @满月会盛开 :好的好的  谢谢啦,2020-05-14 01:37:36,0,0
回复 @GX蓝雨 :海星吧[妙啊]入门的话基本上都讲到了,2020-05-09 09:18:42,0,0
感觉慕课只能做入门用，很多课程质量都不行，精品很少,2019-12-16 16:07:23,1,0
