评论,时间,点赞数,标签
补一下币[doge],2022-10-06 14:20:31,1,0
弱类型变强类型，js变Java[喜欢],2022-10-06 07:13:52,1,0
能不能讲讲工具类型[doge],2022-10-05 17:26:00,1,0
anyScript说的就是我,2022-10-05 06:38:57,1,0
"顺路问个问题，xbuilder里自带的ts检测在哪里配置？我想关了未使用变量的检测。
用eslint的话，没有自动格式化了。",2022-10-04 23:32:53,1,0
视频很好可我js写多了真的好讨厌写类型[笑哭],2022-10-04 17:57:13,2,0
那算了不看了,2022-10-04 17:07:02,2,0
🥚老师可以的,2022-10-04 16:46:17,2,0
不如直接把JAVA语法搬过来得了[doge]，冒号冒号有点麻烦[吃瓜],2022-10-04 15:24:14,3,0
可恶，我刚学完没多久[妙啊],2022-10-04 14:42:22,1,0
一股子Jvav味,2022-10-04 13:48:52,2,0
与其说像java，倒不如说像C#，Promise=Task，箭头函数=lambda表达式，同样的智能类型推断，async await，太多相似之处了,2022-10-04 13:23:34,1,0
日常催更vue,2022-10-04 13:17:37,2,0
这语法极其像Java了，语法糖也也比较舒服[doge][doge],2022-10-04 12:11:40,2,0
蛋老师！我的神！！！正愁TS没地方入门呢,2022-10-04 11:32:15,2,0
typescript？❌ anyscript！✓,2022-10-04 11:29:52,1,0
同时使用nodejs写前后端，后端用ts写就比前端用js舒服很多[脱单doge]目前只是当类似python的类型注解来用，觉得烦偶尔还是会any[藏狐],2022-10-04 11:23:26,1,0
其实这个里面不是所有变量都要定义类型，那些可以自动推断的就不需要写类型,2022-10-04 11:20:12,1,0
[热词系列_妙啊][热词系列_妙啊],2022-10-04 11:18:34,1,0
咕咕咕[嗑瓜子],2022-10-04 11:06:47,1,0
[拥抱],2022-10-04 23:47:58,0,0
谢谢来学习啦,2022-10-04 23:47:02,0,0
自动类型/泛型推断，比JAVA好多了,2022-10-05 11:33:35,0,0
回复 @xsj284 :确实，c#真的是现代语言设计的顶点，要语法糖有语法糖，要性能有unsafe指针，基本上啥都能干,2022-10-04 23:50:22,0,0
毕竟都是微软出的[脱单doge],2022-10-04 16:10:12,0,0
谢谢来学习[打call],2022-10-04 11:33:07,0,0
