评论,时间,点赞数,标签
小白，想入手一个键盘打游戏用，平时就打打派什么的fps游戏，求推荐,2023-03-10 05:04:51,2,0
目前主力是mx8.0，过几个月想换键盘。不想继续入cherry了，想搞点新鲜的，但是感觉这个轴那个轴，眼花缭乱的，都没听说过，有点头大。,2023-03-23 05:46:06,0,0
求推荐一把无线键盘，要87键，pbt，最好声音能小点（宿舍党），发不发光无所谓，350左右预算,2023-03-23 08:03:23,0,0
纯纯小白，预算三百左右，想买个在办公室用的键盘，尽量手感好一点外观不是很介意，有没有大佬推荐一下性价比高一点的键盘[给心心][给心心],2023-03-13 04:01:17,2,0
水友们，求推荐一款87或者更小配列的键盘，希望是可以关rgb，笔记本办公和非常少的打游戏需求，长续航三模，最好有保护盖方便携带，感谢,2023-03-03 17:56:29,6,0
大佬们，我是萌新，想试试自己diy，需求是98键单模套件，静音轴，预算五百以内，有什么推荐吗,2023-03-22 13:43:23,0,0
x4修复了x3什么问题,2023-02-27 14:40:06,5,0
rkr87s不推荐下么[吃瓜],2023-02-27 14:14:25,2,0
键盘只接受104的,2023-02-27 18:25:25,2,0
请问一下，打字和lol重度使用，推荐那种，最好四百以内,2023-03-21 17:10:35,0,0
up，樱桃mx2.0s的茶轴怎么样呢,2023-03-21 09:25:26,0,0
或者有什么茶轴推荐吗,2023-03-21 09:25:36,0,0
我想问一下客制化键盘在哪里买,2023-03-12 00:10:32,2,0
"求各位大佬推荐！
要求：预算三百及以下
女生
喜欢渐变颜色键帽
侧刻
无光单色光均可，不需要rgb
87键
无线",2023-03-23 06:13:17,0,0
极地狐质量怎么样 这个颜值我很喜欢 但是看好多说质量不好的QwQ,2023-03-20 16:36:01,0,0
请问如果同等价格的话，是买vgn v98pro还是买gass 98t pro吖？主要是玩游戏的时候用。,2023-03-20 06:02:41,0,0
看上的全都不是108键[大哭],2023-03-21 11:35:53,0,0
想买个两百以内104键茶轴的，本来想买rkr104的，可是这东西一直没货，有什么推荐的吗[来古-沉思],2023-02-27 14:44:11,4,0
Up，我的键盘的esc键的灯能亮，但是按了没反应，有什么处理办法吗,2023-03-20 07:53:55,0,0
说实话，长这么大就没什么让我上瘾的。我都是云了半天，产生兴趣，买个买的起的，然后继续云，了解多了兴趣加大，啥都想搞，然后在云云突然丧失兴趣更换目标。,2023-03-24 03:08:22,0,0
一百左右就行，照样用,2023-03-10 15:19:56,0,0
键盘没必要好的不如把钱给鼠标,2023-03-11 11:19:18,0,0
fps把鼠标显示器拉满就行,2023-03-13 11:36:30,0,0
我也是预算300最开始只想买一个后面买了十个，坏一个换一个[喜极而泣]，我同事的坏了，我的还有七个[doge],2023-03-14 16:50:29,0,0
h81,2023-03-20 06:57:23,0,0
补充一下，预算无所谓，外观尽量低调点就好,2023-03-03 18:00:39,1,0
插眼,2023-03-04 16:21:21,1,0
回复 @RUA_世界调制模式 :ROG魔导士，声音大可以自己拆下来塞些消音棉,2023-03-06 04:59:22,0,0
我也想问[笑哭],2023-02-28 12:18:53,1,0
没有特殊需求98和104用起来其实是差不多的,2023-02-27 19:27:32,0,0
艾石头，便宜好用,2023-03-23 17:00:47,0,0
回复 @奈落很开心 :已经买了v98pro了，谢谢,2023-03-24 07:56:11,0,0
插眼，也想要。,2023-03-13 05:49:12,0,0
淘宝天猫pdd有，JD没有,2023-03-13 05:49:36,0,0
我在淘宝上买了，今天买的哈哈哈哈rkr104银轴，第一次买这种东西，不知道怎么样,2023-03-14 09:44:42,0,0
