评论,时间,点赞数,标签
声音不错，但是光污染太严重[藏狐],2023-03-02 03:00:20,3,0
各位有没有什么键盘推荐，主玩游戏，目前用的k70银轴,2023-03-24 15:22:58,0,0
这键盘叫啥 什么轴 挺好舒服感觉应该好用！,2023-03-21 06:05:49,0,0
反正我觉得无论什么轴体都没有青轴爽,2023-03-17 14:52:00,1,0
玩游戏你戴耳机不，如果你带请不要讲究声音，找一个省力就好,2023-03-15 20:14:26,1,0
感觉不如青轴，舍友去世轴,2023-03-19 02:19:44,0,0
青轴打游戏可以,2023-03-19 16:40:33,0,0
比红轴重，比黑轴略轻的感觉。,2023-03-19 07:14:32,0,0
声音感觉一般，手感不错，普通打字打游戏很舒服,2023-03-19 18:43:21,0,0
红轴的感觉,2023-02-28 12:14:54,3,0
这个在哪买？,2023-02-28 04:20:40,5,0
还是喜欢静音键盘,2023-03-21 04:12:46,1,0
冰激凌轴陪黑峡谷x5的粉色键帽是真好看啊,2023-03-19 15:21:34,0,0
年轻人的第一把键盘🤣,2023-03-05 21:14:44,6,0
这套键帽是什么,2023-03-01 12:49:54,1,0
舍友死亡轴，素质使用时间轴,2023-03-02 01:14:57,1,0
什么键帽,2023-03-12 10:35:25,1,0
这是什么键盘,2023-03-23 16:31:38,0,0
我很喜欢种键盘声音 但是用不习惯线性轴 现在是极地狐[蜜桃猫_躺],2023-03-08 07:58:34,0,0
up主 学生党开学想换个键盘这款推荐吗？？,2023-03-07 15:37:28,0,0
vgn98pro这光已经很暗了，大家都在吐槽光暗，我也觉得挺暗的[难过],2023-03-03 13:59:52,2,0
这点光都叫光污染吗[笑哭],2023-03-02 06:03:21,2,0
确实，严重得我只要开灯就看不见背光[无语],2023-03-02 05:09:21,2,0
VGN v98pro,2023-03-21 07:04:32,0,0
冰淇淋pro轴,2023-03-21 08:30:21,0,0
极地狐轴更响，声音也更好听，就是有点贵。,2023-03-17 17:30:03,1,0
看自己，有的人就是喜欢咔咔响的段落轴，确实爽，不过多用点才可以知道自己喜欢啥类型的,2023-03-17 17:16:21,1,0
买键盘就玩游戏是吧,2023-03-16 22:42:23,1,0
平时还要码字呢,2023-03-15 21:40:03,1,0
手感手感[脱单doge],2023-03-18 04:15:51,0,0
就是标准的红,2023-03-01 00:58:06,0,0
回复 @我不充了把钱还我 :好的谢谢了,2023-03-02 13:06:32,0,0
tb京东都有,2023-02-28 15:37:39,0,0
这就是自带的海盐布丁键帽吧。,2023-03-01 14:11:16,0,0
这还舍友死亡轴？我感觉已经很轻了，天天在宿舍用也没事,2023-03-02 01:55:57,3,0
☁️,2023-03-02 01:46:42,3,0
回复 @NPPPPC :别人睡觉你用啥键盘都比蚊子声音大啊，你搁这搁这呢,2023-03-03 11:09:10,1,0
