评论,时间,点赞数,标签
很好的课,2022-07-29 14:59:50,3,0
学软件工程可以看吗？,2022-07-31 02:07:22,3,0
通俗易懂,2022-08-23 08:20:43,3,0
支持一下[打call],2022-08-18 10:48:30,3,0
有一说一 雀氏不戳,2022-08-17 04:48:52,3,0
需要64位操作系统是什么意思啊，怎么才可以变成64位啊,2022-08-17 04:08:49,2,0
好爱,2022-08-12 09:04:11,3,0
必须要用visual studio2019吗 我用的是2020的,2022-08-06 15:09:25,3,0
话说up以前计算机类选的什么专业？[微笑],2022-08-01 10:18:34,2,0
兄弟们这些int什么的都要靠自己打还是电脑有快捷键呀[热],2022-08-01 06:32:08,2,0
9小时，学个技术。,2022-07-29 11:17:07,3,0
我用unity需要用到c#  学这c管不[doge],2022-07-29 02:07:23,2,0
"我看视频从不发言 ,但是这套视频真是太棒了.狂赞.",2022-07-27 11:59:10,2,0
这么高质量的视频，非常推荐，目前只是没有流量，但质量真的没的说[点赞][点赞],2022-07-27 11:58:45,2,0
很不错啊，先去收藏夹吃灰[doge][doge],2022-07-27 08:48:37,2,0
用可视化的教学，将更多的抽象具体化，利用图文讲解知识是一种非常非常好的方式。编程语言我不懂。计算机和模电方面，特别是模电，大部分国内的视频都还是一张手绘图从头讲到尾，多画几张都算良心。相比而言，YouTube 上专讲模电的栏目，利用动画的讲解。比方讲解mos管，pn结载流子的移动就是用的动画，生动形象，国内还是纸上画箭头，势垒再添上，乱七八糟。还有速成课系列，讲计算机，物理化学的，b站也有，差距太大了。有些老师才识渊博，但不适合去教授。现在教培线下不好做，以后动画式的教学会越来越多，越卷越好。,2022-09-27 13:05:37,3,0
这个课程是包含了c语言的全部知识点吗？,2023-01-09 12:42:10,1,0
老师，我电脑是win7 32位操作系统想学c语言应该下载那个？,2022-10-14 11:29:09,1,0
up可以帮我看看这个吗,2022-10-08 03:47:41,1,0
非常好，买了!,2022-09-29 09:28:09,1,0
必须的,2022-07-29 15:13:57,0,0
回复 @bili_71408327203 :可以,2022-07-31 09:39:48,0,0
回复 @C语言官方教程 :计算机应用的可以看吗,2022-07-31 09:11:12,0,0
当然可以,2022-07-31 03:35:28,0,0
[呲牙][呲牙],2022-08-23 10:16:43,0,0
[鼓掌][鼓掌][鼓掌],2022-08-18 11:33:57,0,0
[偷笑],2022-08-17 05:46:56,0,0
买一台新电脑,2022-08-22 15:44:55,1,0
就是电脑太老了，现在的电脑基本都是64位,2022-08-20 02:50:08,1,0
谢谢,2022-08-12 09:25:00,1,0
不一定，2022和2019一样的，都可以用,2022-08-07 01:00:18,1,0
这个下载都要花钱的呀,2022-08-06 16:55:49,1,0
回复 @樎酥 :不用啊,2022-08-06 22:54:40,0,0
肯定自己敲呀[doge],2022-08-01 14:28:42,1,0
打多了就习惯了。。很基本的东西。。,2022-08-01 10:55:30,1,0
快捷键可还行[笑哭],2022-08-01 10:17:18,1,0
来吧[胜利],2022-07-30 01:35:30,0,0
找到答案了吗？有人说学这个作为基础也不错，肯定还是有区别,2022-07-31 00:33:05,0,0
加1,2022-07-28 12:31:39,0,0
是的，国内这类型的编程教程，只有我这一家,2022-09-27 13:15:58,0,0
是的,2023-01-17 11:47:25,0,0
vs，devc++都行，但是vs可能需要用低一点的版本,2022-10-17 05:21:05,0,0
回复 @s薇w :往后看，代码不完整,2022-10-08 04:09:54,0,0
"int add(int a, int b)
{
     return a + b;
}",2022-10-08 03:49:47,0,0
[奶茶干杯],2022-10-02 07:10:52,1,0
