评论,时间,点赞数,标签
哪错了啊,2022-09-24 09:56:17,0,0
课程不全呀,2022-09-13 13:31:13,0,0
我看视频从不三连，这次三连稳稳的送给老师,2022-09-12 16:54:14,0,0
专升本看这个学C语音可以嘛,2022-09-11 12:22:41,0,0
不错不错，说的挺好的，不废话，简洁，高效率，点个赞,2022-09-02 10:07:28,1,0
准备入坑，研0，[脱单doge][脱单doge],2022-08-21 01:33:36,0,0
非计算机人士，学了C可以做什么用途呢？,2022-08-17 15:07:55,0,0
学会这些 能专升本么,2022-08-16 12:31:19,0,0
会讲数据结构吗[脱单doge],2022-08-15 01:33:30,0,0
先放收藏夹吃下灰,2022-08-11 05:35:57,0,0
喂！你们为什么光收藏不点赞啊。。。我就很纳闷，b站对点赞有什么限制嘛，我从来都是看一个视频点一个赞都没被限制过啊……[疑惑][疑惑][嘟嘟][嘟嘟],2022-08-09 11:00:53,1,0
有c++的课程吗,2022-08-07 10:26:19,0,0
等我学完python就学C[喜欢][喜欢][喜欢],2022-08-01 16:38:31,0,0
非常推荐初学者看这个视频[热词系列_吹爆],2022-07-31 23:57:42,1,0
高中生能学吗,2022-07-30 14:49:32,1,0
请问有java吗[热词系列_知识增加],2022-07-28 17:37:12,0,0
啥时候出c++,2022-07-28 11:07:54,1,0
老师有c++的课吗，我想打acm要用c++,2022-07-27 17:31:06,0,0
这么关注V/X/G/Z/H,2022-07-27 16:01:33,0,0
要钱的,2022-09-16 06:44:39,0,0
[脱单doge][脱单doge][脱单doge][打call][打call][打call],2022-09-02 10:14:14,0,0
加油,2022-08-21 01:44:38,0,0
"复杂机械的计算，小游戏（贪吃蛇，俄罗斯），一键改文件什么的

但不找工作的话建议学python或java，以上都可以，而且简单一点，深一点可还可以做和网络相关的程序（c也可以但教程少，至少这个系列没有）",2022-08-21 12:18:14,0,0
会的,2022-08-15 09:44:57,0,0
都是试看  放收藏夹？,2022-08-14 05:39:34,0,0
[喜极而泣][喜极而泣][喜极而泣],2022-08-09 11:29:54,1,0
为啥倒着学,2022-09-09 23:40:30,0,0
[爱心][爱心],2022-08-01 01:22:14,0,0
可以,2022-07-31 03:36:49,1,0
之后都会出的,2022-07-29 02:43:51,0,0
会出的,2022-07-28 13:31:09,0,0
之后会出c++,2022-07-28 00:27:19,0,0
微信公众号：你好编程,2022-07-28 00:27:04,0,0
微信公众号：你好编程,2022-07-07 06:55:14,4,0
微信公众号：你好编程,2022-07-07 06:55:14,4,0
