评论,时间,点赞数,标签
还好没买[辣眼睛]顺带一提，手好看（吉良脸）[藏狐],2023-01-15 08:13:25,1,0
国内的联名东西好像就没多少是好好做的，基本上就整一个包装外观，还是别抱太大期待吧,2023-01-14 23:25:07,7,0
就不是我说他但凡把这个耳机从哪怕就是从他的JOJO原音频里面他截取一段都行，他这个做的。。。,2023-01-14 13:50:49,5,0
心态炸了 我今天刚收到 我打开耳机一连接就眼前一黑 这个语音[辣眼睛],2023-01-14 08:33:32,4,0
还不如不做语音,2023-01-14 04:45:53,4,0
有没有可能大家一起喷他能把日语加上[委屈],2023-01-14 02:14:44,4,0
我一直觉得那个声音特别像成龙历险记里老爹的声音[tv_皱眉],2023-01-14 02:04:35,2,0
答辩[不问天_感叹号][不问天_感叹号],2023-01-13 17:19:57,1,0
对破站也失望透顶了,2023-01-13 17:15:58,1,0
算了，好看就行了[无语],2023-01-13 15:49:58,1,0
期望值拉满了都，戴起来失望透顶了直接[笑哭],2023-01-13 14:35:41,4,0
今天刚拿到。。听到中文语音直接心脏骤停。。耳机壳感觉也很塑料感。。(,2023-01-13 13:39:02,2,0
朋友送的到货了，听到这个真的难受呜呜呜呜,2023-01-13 13:23:10,1,0
刚刚看了一眼，还下架了[呆],2023-01-13 13:15:42,2,0
这东西打游戏延迟真的高[热],2023-01-13 13:02:13,1,0
到货了，只想问一下，这语音怎么关[笑哭],2023-01-13 08:12:55,1,0
我听到中文语音心态瞬间崩了[辣眼睛],2023-01-13 02:38:25,4,0
没有防丢绳吗[tv_流泪][tv_流泪],2023-01-12 20:26:47,2,0
有降噪吗,2023-01-12 16:39:57,1,0
总之一句话，我非常不推荐买,2023-01-12 15:59:25,2,0
Boke,2023-01-15 08:52:20,0,0
我也心态炸,2023-01-14 08:38:21,0,0
确实,2023-01-14 05:08:54,0,0
有没有种可能他商品都下架了？[笑哭],2023-01-14 02:31:19,0,0
[笑哭],2023-01-14 02:31:24,0,0
就是，答辩耳机,2023-01-13 17:40:26,0,0
小破站什么时候让我们希望过？[笑哭],2023-01-13 17:40:37,0,0
所以说我才会给这个取名嘛,2023-01-13 16:36:45,0,0
就是就是,2023-01-13 14:55:21,0,0
回复 @吾乃抄神 :[笑哭]可是还是好气,2023-01-13 15:41:26,1,0
我他妈直接送给朋友了[吃瓜]，买这个IP不就是为了听日语的情怀，不然我买它为了什么？,2023-01-13 13:49:45,0,0
没听过中文配音的jojo，连上第一句大叔音吓到了。。血亏两百多。。,2023-01-13 13:43:00,0,0
我直接送给我朋友[吃瓜]，放在身边就试了一次音，就完全没有兴趣,2023-01-13 13:30:01,0,0
[笑哭],2023-01-13 13:19:07,0,0
回复 @吾乃抄神 :刚刚发骂b站的话  发出来没显示笑了[星星眼]gdx知道在骂t,2023-01-13 15:27:29,1,0
延迟多少ms啊，兄弟，稀烂[热],2023-01-15 12:13:05,0,0
真他妈欺骗消费者[呲牙]，这波上大当,2023-01-13 13:11:49,0,0
退货,2023-01-15 09:04:01,0,0
妈的，没法关,2023-01-13 08:15:47,0,0
有是有的，但是这玩意还不如花200块钱买一个音质更好的耳机,2023-01-12 16:52:29,0,0
确实，到货开箱感觉好棒，tm戴耳朵上，心脏骤停,2023-01-13 07:12:43,6,0
唉，不知道官方会不会补偿，我希望是寄回去重做换成日语的,2023-01-14 04:24:40,5,0
回复 @琉鹿清辰 :应该不会的，毕竟他们把商品都下架，B站有多黑都知道的,2023-01-14 05:08:44,3,0
确实，到货开箱感觉好棒，tm戴耳朵上，心脏骤停,2023-01-13 07:12:43,6,0
唉，不知道官方会不会补偿，我希望是寄回去重做换成日语的,2023-01-14 04:24:40,5,0
回复 @琉鹿清辰 :应该不会的，毕竟他们把商品都下架，B站有多黑都知道的,2023-01-14 05:08:44,3,0
