评论,时间,点赞数,标签
一毛一根[疑惑]我们学校商店没五角时就给了根这个[怪我咯],2023-03-23 15:02:52,0,0
小时候爸妈在超市买东西找零的糖,2023-03-25 10:23:31,0,0
那些所谓嫌弃的，看见几根加工环境再好也可能会沾上的衣服纤维，何况这糖成本本来就低。是你是有多干净啊，平时下午太阳光一照那空气，那些空气中的尘土肉眼都能看见了都，你是不是也嫌脏啊，是不是不呼吸啊，那你赶快去找个真空躲着去吧，别在这肮脏的人间生活了。[惊喜],2023-03-07 17:56:48,4,0
但是它好吃[tv_抓狂],2023-03-25 04:47:22,0,0
@小唐巴啦啦,2023-03-13 07:31:12,1,0
一毛一根，快乐无限,2023-03-25 03:38:52,0,0
有毛，还TM是弯的……,2023-03-06 13:38:43,116,0
想看更多烤糖[保卫萝卜_哇],2023-03-25 07:01:00,0,0
一毛一根，一根一毛,2023-03-06 17:07:37,2,0
这个好好吃的,2023-03-25 11:09:22,0,0
在我记忆力唯一以分位单位的糖 八分钱小时候找妈妈要五毛去买,2023-03-06 20:30:55,1,0
一毛一根了我还管那么多,2023-03-06 16:55:57,1,0
一毛就能吃到这么好吃的东西[doge],2023-03-16 11:03:12,0,0
tb左上角有个签到窗口里面经常有一些2.34的优惠劵（接近无门槛）可以拿来买这个棒棒糖，1.99元40根,2023-03-24 08:22:01,0,0
@中二大帝鲁鲁修 我怎么没想过糖色可以这样搞呢,2023-03-24 03:10:45,0,0
这个糖有时候能一包开出俩，也有时候能碰见没棍的,2023-03-22 14:34:32,0,0
炒糖色,2023-03-16 08:07:01,1,0
炒，炒糖色儿？,2023-03-11 08:42:27,1,0
超喜欢吃这个,2023-03-24 05:09:13,0,0
这个真的好好吃！,2023-03-20 03:37:46,0,0
解压,2023-03-13 08:25:57,0,0
空气里的浮毛,2023-03-06 15:40:07,39,0
阿这……手机上也会粘这种浮毛啊，你要不要看看它多小多细[笑哭],2023-03-06 16:19:29,40,0
回覆 @衔蝉望舒 :按视频里的比例看 不算小了,2023-03-07 00:21:34,4,0
用锅吧,2023-03-24 14:54:54,0,0
