评论,时间,点赞数,标签
佳能，感动常在[妙啊],2023-03-16 13:57:52,3,0
尼康的优势是啥，我也通过师傅推荐买了尼康[笑哭],2023-03-16 10:27:46,3,0
对焦到左下角了,2023-03-21 10:38:10,1,0
哈哈哈[喜极而泣][喜极而泣][喜极而泣],2023-03-20 17:13:47,1,0
这味太对了[吃瓜],2023-03-15 16:05:35,8,0
@机器工具人 识别音乐,2023-03-18 07:26:20,1,0
所以不需要人,2023-03-19 01:18:16,1,0
这背景音乐叫啥,2023-03-16 12:51:11,1,0
尼康相机的对焦是比索尼差一点，但不至于这样，有没想一下是自己技术问题吗？,2023-03-16 07:38:57,3,0
哥们的手机主打一个感情,2023-03-17 16:15:41,1,0
樱花开了,2023-03-18 11:03:51,1,0
我直接感动常在,2023-03-16 12:15:20,2,0
自从作业删多了，我的手动对焦越来越好了，感谢尼康,2023-03-16 13:28:32,2,0
佳能[藏狐],2023-03-26 04:25:43,0,0
喜歡這種朦朧美[doge],2023-03-16 10:48:41,1,0
哈哈哈哈哈哈哈哈。没少美女挨打吧？,2023-03-16 10:45:48,1,0
遭了，被你买到真货了,2023-03-22 13:51:24,1,0
@在CZ的Airbus380,2023-03-19 12:07:58,1,0
索尼a73[呲牙],2023-03-24 09:13:36,0,0
什么东西一直挡着镜头,2023-03-18 00:06:28,1,0
呢d唔係咩人都影到嘅,2023-03-18 07:42:30,0,0
风景无敌，宽容度特强[doge],2023-03-16 10:28:18,3,0
我觉得是抗造[doge],2023-03-16 10:32:43,2,0
B站看看links给Z9做的新发型就知道了[doge],2023-03-16 14:08:16,1,0
尼康原味[偷笑],2023-03-16 03:01:11,0,0
回复 @lucio_han :谢谢,2023-03-22 11:29:32,0,0
回复 @小鹿撞错人 :信你个鬼,2023-03-22 11:27:17,0,0
lost river,2023-03-20 14:38:59,0,0
尼康战歌,2023-03-16 13:00:59,0,0
没有[脱单doge][脱单doge],2023-03-16 07:47:38,2,0
玩梗而已，别认真[笑哭],2023-03-16 08:13:00,1,0
用了R6对焦系统再用Z72 对焦系统确实很拉胯 实话,2023-03-16 23:23:08,0,0
还得是手机,2023-03-21 18:24:48,0,0
你是懂美丽的[妙啊],2023-03-16 11:20:19,0,0
美女：你以后别拍我了,2023-03-16 11:22:21,2,0
哈哈哈哈哈哈哈哈哈哈哈他甚至不把背景的人虚化掉哈哈哈哈,2023-03-26 01:01:30,0,0
好家伙黑红黑红是吧，我反正等不起尼康z63了，我直接上车松下[滑稽],2023-03-18 22:29:04,1,0
白瞎了这么好的器材[热词系列_我酸了],2023-03-19 12:07:31,1,0
我的也是z7。跑焦还是跑焦[喜极而泣],2023-03-20 14:18:10,1,0
好家伙黑红黑红是吧，我反正等不起尼康z63了，我直接上车松下[滑稽],2023-03-18 22:29:04,1,0
白瞎了这么好的器材[热词系列_我酸了],2023-03-19 12:07:31,1,0
我的也是z7。跑焦还是跑焦[喜极而泣],2023-03-20 14:18:10,1,0
