评论,时间,点赞数,标签
卧槽，以后皮套不是升级了，死宅的钱越来越好赚了,2023-03-06 13:03:02,39,0
AI高智能恋人真的现实了，甚至实体化，人类生育率就将再次探底。毕竟AI能完全贴和你的需求，还没那多B事要处理。,2023-03-07 08:49:41,9,0
抠脚大叔已经可以轻易把自己打造成美少女了。,2023-03-06 17:03:57,11,0
我草我要吐了，我也在学人工智能方向，不过为什么要做这么恶心的东西,2023-03-06 10:47:14,159,0
这个嘴巴跟动态漫画一样，感觉好奇怪啊,2023-03-07 13:23:42,5,0
对嘛，以后把没用的人都放进去。他们就不会整天来嚷嚷了,2023-03-14 08:06:55,2,0
AI诈骗对阵AI防骗会怎么样[滑稽],2023-03-06 09:31:34,24,0
你需要把她接入550w才能给她完整的一生[doge],2023-03-07 13:29:48,5,0
"2023年3月7日成功
魔法开的日本
新注册outlook邮箱
openai地区用的美国
虚拟号码网页注册账户也是用outlook邮箱
短信用的葡萄牙
等了不到一分钟
已经帮我写了5篇分析文章
给我弟写了1篇中考作文
很快乐[doge][doge][tv_doge][tv_doge][tv_doge][tv_doge][脱单doge][脱单doge][脱单doge]",2023-03-07 12:03:52,11,0
现在看假，以后看真了就该害怕了,2023-03-06 10:27:20,150,0
既然是虚拟人物那就不算失礼了[doge],2023-03-07 10:18:19,10,0
诈骗の好时代来临力（大悲）,2023-03-06 15:14:23,17,0
我天，已经这么成熟了吗？希望这个发展的够快，我就搞一套设备，彩礼钱婚礼钱可以留给父母了，房子也不用买，足够智能化那就不仅是伴了，还配带了一个小世界啊，40岁前退休开个便利店养老，带上我的猫猫，舒服[兔年],2023-03-06 10:52:48,16,0
果然自从大家发现AI绘图可以高效产出瑟瑟后，AI技术直接飞跃式进步[脱单doge]，果然瑟瑟才是第一生产力[脱单doge],2023-03-07 06:41:30,15,0
感觉这一年内ai技术突破很多，是我的错觉吗？,2023-03-07 09:47:20,3,0
我想让姥姥再和我聊聊天 哪怕就是一分钟也好[tv_难过],2023-03-06 13:37:59,25,0
面部表情甚至不如十年前的电子游戏《黑色洛城》[吃瓜],2023-03-07 13:03:33,6,0
看到日新月异的ai技术提升，我第一反应是跟我父母说谨防诈骗[辣眼睛][辣眼睛],2023-03-08 08:34:36,4,0
电子周姐，别开口，你甚至别动。动起来就吓人。,2023-03-07 15:59:30,7,0
。。我说。。你们真的不觉得恐怖吗。。说不定哪天就是你的脸出现在视频里被用来诈骗,2023-03-07 17:29:47,4,0
按目前的科技水平限制人口数量的其实是道德和法律,2023-03-08 04:51:37,0,0
为什么会觉得恶心[笑哭]只是还不够成熟像人又不像人有诡异感，后面技术上来了都可能分辨不出真假了[doge],2023-03-06 14:59:29,23,0
不懂，为啥觉这方面恶心。[笑哭],2023-03-06 15:17:28,16,0
回复 @就是一白嫖怪 :可能是因为考虑到以后的应用场景吧，你想想这玩意以后会用在什么地方[捂脸],2023-03-06 16:33:52,14,0
牙买跌。毕竟是假的。嘻嘻！,2023-03-07 13:24:15,1,0
哈哈。我看行,2023-03-14 12:43:56,0,0
回复 @酱佐Y :有道理,2023-03-14 12:43:37,0,0
"回复 @VR观察 :如果我是独裁者或寡头就会这样做。不是我残忍，只是不想管理太多避免纷乱，也是为了让他们获得""幸福""，亦或是转成虫群思维罢。",2023-03-14 12:04:05,0,0
有人搞过。BV1qD4y1h7io,2023-03-07 02:02:23,0,0
你太智慧了[doge],2023-03-06 16:34:37,0,0
你是懂矛盾的[doge],2023-03-06 11:05:14,0,0
建议学生少用，一旦形成路径依赖，人就成了失去自我分析思考能力的信息收集工具，ChatGPT适合帮你搭骨架，但是具体细节得是你自己的；而且中文语境下，ChatGPT的nlp毕竟英语训练资料更多，车轱辘话和胡编乱造能力也很强，要自己辨别。,2023-03-07 12:34:06,3,0
[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][doge][doge][doge][doge][藏狐][藏狐],2023-03-07 13:04:24,0,0
打破,2023-03-06 16:49:33,0,0
早就有了，因为流浪地球所以受到的关注变多了，是你的错觉,2023-03-07 10:03:45,0,0
日新月异，我觉得我再过十年就是老古董要跟不上时代了,2023-03-07 09:48:29,0,0
但你很清楚那不是你奶奶，即使所有肉眼可见的外表和你奶奶一模一样，但它永远没有你奶奶和你的羁绊，那只是一副躯壳,2023-03-06 14:11:28,29,0
这东西真的有利有弊，主要看人心,2023-03-06 13:38:32,2,0
希望人类能更好的使用科技吧。。。确实有很多积极意义,2023-03-06 14:11:53,1,0
你是懂周姐的,2023-03-07 16:57:25,0,0
OK，收藏了,2023-03-22 16:43:55,0,0
OK，收藏了,2023-03-22 16:43:55,0,0
