评论,时间,点赞数,标签
买了英国虚拟号，一直显示    等待短信[大哭],2023-03-21 06:23:05,0,0
注册账户 输入密码后 一直显示目前无法注册 请稍后再试 有人遇到过嘛？请问怎么解决,2023-03-20 13:38:04,0,0
清晰度好低啊,2023-03-20 12:33:24,0,0
chatGPT最大问题就是太实诚了[滑稽]不懂得人情世故,2023-03-20 11:50:27,2,0
360P唉,2023-03-20 05:25:00,0,0
打不开网页呢,2023-03-20 02:25:52,1,0
部署了一个ChatGPT微信机器人，不需要科学上网，加好友就能直接聊天，感兴趣的看我主页[脱单doge],2023-03-19 18:43:04,2,0
360p？,2023-03-19 16:12:20,0,0
有几个人对底层原理感兴趣的？大家需要的是提问的方法和技巧,2023-03-19 16:00:47,3,0
500？,2023-03-19 05:37:11,0,0
感谢大佬指路 已经成功注册属于自己的账号！,2023-03-19 03:47:19,0,0
这个教程很烂,2023-03-19 00:32:39,1,0
蚊子声音，你是躲被窝录制的视频吗？,2023-03-19 00:12:05,0,0
感谢up  已经成功申请[脱单doge],2023-03-18 17:31:27,3,0
鼻子堵了吗,2023-03-18 15:12:49,2,0
官网就进不去，没有梯子，第一步就卡死了[笑哭][笑哭][笑哭],2023-03-18 11:20:19,0,0
第一步就不行了，魔法也没用啊,2023-03-18 04:20:57,2,0
无法注册了,2023-03-18 02:36:17,2,0
什么蹄子不会报1020啊，换了好几个conunty都不行[笑哭]这蹄子一斤30[笑哭][笑哭],2023-03-17 16:18:32,1,0
进不去,2023-03-17 15:51:26,0,0
要用谷歌账号,2023-03-22 20:36:04,0,0
回复 @SKY幻夜星河 :好的 谢谢,2023-03-24 18:03:51,0,0
好像锁IP了,2023-03-24 08:56:25,0,0
和原版有什么区别,2023-03-20 02:32:11,0,0
回复 @斗转参横 :所有微信小程序都当做骗子处理就行了。我不排除有真的，我看了很多，没一个真的,2023-03-22 22:52:58,4,0
回复 @斗转参横 :原版版本比国内套皮的api高0.5个版本，而且原版还可以生成代码，做小游戏[妙啊],2023-03-23 16:16:28,0,0
挺好的我成功了,2023-03-19 15:11:11,0,0
回复 @北鸢柒 :你能用了吗看这个教程,2023-03-24 06:00:49,0,0
Gpt配音,2023-03-21 22:22:36,0,0
大哥评论时记得关一下[doge],2023-03-20 14:21:40,0,0
回复 @一个找不到好名字的屑 :[doge]我是用的pc没注意  我拿移动端看了一下原来是地址暴露了。chat HK代理不行 韩国似乎也不行 我就直接挂了米国的。,2023-03-23 03:52:12,2,0
私聊我,2023-03-22 20:35:31,0,0
私聊我,2023-03-22 20:34:18,1,0
别用163，qq这类的邮箱,2023-03-18 08:19:42,2,0
回复 @忒奈奈的 : 用outlook也不行，gmail注册不了，怎么办呀,2023-03-18 08:43:09,1,0
回复 @忒奈奈的 : 大佬可以看看私聊的信息嘛,2023-03-19 06:28:43,0,0
最坑的我开始可以，过一会不行了。,2023-03-18 12:00:01,1,0
私信我,2023-03-26 02:58:14,0,0
