评论,时间,点赞数,标签
"我发布了一篇笔记，快来看看吧
GPT-3强大，多应用 发展路径  【图片】 GPT-3模型更复杂，要求更高，很难复现，因此引用较少，想往强人工智能走，解决更大问题 transforme...
https://www.bilibili.com/h5/note-app/view?cvid=15583480&pagefrom=comment",2022-03-09 06:59:25,11,0
我只想说，阿沐做视频越来越专业了[脱单doge]，视频分段加字幕应有尽有。[滑稽],2022-03-07 12:36:41,1,0
老师，最近有讲VAE的打算吗，想学VAE,2022-03-07 01:06:28,2,0
想问问李老师对被GPT3带火的Prompt的看法，感谢！,2022-03-06 15:36:52,1,0
请问transformer是可解释的嘛，如果是的话在训练的时候是怎么去判断哪些token权重更大呢,2022-03-05 06:46:34,4,0
GPT-3：抱歉 有钱是真的可以为所欲为的,2022-03-04 08:53:37,3,0
请问沐神，之后会讲解T5吗,2022-03-04 05:12:09,2,0
新鲜出炉，必须点赞[呲牙],2022-03-04 02:58:59,1,0
沐神，二月二龙抬头，啃猪爪了么？[呲牙]今天我啃GPT。,2022-03-04 02:18:49,1,0
一直在做NLU任务，早就想尝试NLG了，感觉和GAN一样有趣[汤圆],2022-03-04 01:59:36,1,0
我直接跑步进场[doge],2022-03-04 01:48:04,1,0
开组会了开组会了,2022-03-04 01:12:27,1,0
2022.3.4 上午9.09有97人在看,2022-03-04 01:10:05,2,0
来了来了[脱单doge],2022-03-04 01:07:15,1,0
GPT冲冲冲[打call][打call][打call],2022-03-04 01:07:03,1,0
周五上午9:00，组会开始[滑稽],2022-03-04 01:06:58,1,0
等更新的日子不好过,2022-03-04 01:03:11,3,0
请继续加大力度,2022-12-11 01:59:56,1,0
ChatGPT效果炸裂，openai好像真要开启强人工智能时代了。,2022-12-08 09:12:04,2,0
早上好！等了好久终于来NLP了[星星眼][星星眼],2022-03-04 01:01:24,1,0
暂时没考虑哈,2022-03-10 17:50:20,0,0
不怎么可解释。之后会出专题讲可解释,2022-03-10 17:55:20,11,0
回复 @跟李沐学AI :期待沐神讲可解释,2022-03-23 06:13:13,0,0
回复 @跟李沐学AI :期待！,2022-03-19 02:18:22,0,0
