评论,时间,点赞数,标签
为什么非要定义为人类，智慧生物不就是懂思考学知识会说话仅此而已吗？把机器定义为人类才算得上是成功那么永远也不可能成功，人是独一无二的，应该把机器变成下一个智慧生物[抠鼻],2023-03-11 16:37:54,0,0
哦~我喜欢逼真的机器人[doge],2023-03-11 15:45:50,0,0
这不是金腰子姐吗？[辣眼睛],2023-03-11 17:02:20,0,0
人写出来的而已[抠鼻],2023-03-11 16:54:09,0,0
调好的程序,2023-03-11 16:15:52,0,0
虽然但是看着像黑人[tv_委屈],2023-03-11 15:58:33,0,0
ai有自主人格这东西差不多成熟了,2023-03-11 15:11:17,0,0
不像特效？？,2023-03-11 14:45:48,0,0
机器人新纪元：启示录,2023-03-11 13:36:37,1,0
当al拥有灵魂的时候就危险了,2023-03-11 17:02:50,0,0
愚蠢，怎么可能做出有自我意识的机器人,2023-03-11 17:15:28,0,0
我希望之后没有底特律变人的场景，当然说不准呀[脱单doge],2023-03-11 15:17:14,0,0
假如呢假如,2023-03-11 15:00:18,0,0
这个面部表情太丝滑了,2023-03-11 17:36:09,0,0
欢乐豆效应,2023-03-11 16:51:09,0,0
底特律化身为人,2023-03-11 16:51:00,0,0
这CG的光影还是不行啊,2023-03-11 15:11:24,0,0
很棒，希望早日量产。,2023-03-11 15:08:38,0,0
底特律-变人,2023-03-11 14:59:15,0,0
眼珠子是摄像头？,2023-03-11 14:57:32,0,0
