评论,时间,点赞数,标签
特效越来越真实了,2023-03-15 05:16:57,1,0
拜登来了都得被犬tian到窒息,2023-03-14 11:51:39,7,0
我们要啥机器人？我们有真人[妙啊],2023-03-15 11:11:00,1,0
最后一个是假的！木板才多厚！机器人站上去一点形变都没有！,2023-03-14 04:53:28,7,0
水了40年经费，金蟾蜍不过如此,2023-03-14 09:52:00,1,0
cn教育磨灭人类求知欲,2023-03-15 23:59:51,1,0
这个控制算法，slam算法是真的牛啊,2023-03-14 23:46:11,1,0
如果是华为做的，肯定更先进,2023-03-14 14:33:44,1,0
不如飞天茅台，研究这种没用的机器人有什么用？送点茅台还能拉进关系。这种垃圾机器人，一点用都没有,2023-03-15 09:22:01,2,0
人家都在玩这个了这边还在大力发展房产经济,2023-03-15 18:51:39,1,0
不如多买房子[脱单doge],2023-03-14 11:00:51,1,0
不如房地产赚钱,2023-03-15 07:37:32,1,0
没事，中国有茅台[嗑瓜子]别不服，就咱这茅台，那叫一个香啊[嗑瓜子],2023-03-15 18:22:25,1,0
不积跬步，无以至千里,2023-03-14 22:01:58,1,0
"机器人我昨天还在小说里看
原来，现在已经有这么厉害了",2023-03-15 07:08:59,1,0
国外openai 我们只能搞出来closeai[2233娘_大笑],2023-03-15 03:00:17,1,0
机器人又不能给领导敬酒，没有未来和上升空间的,2023-03-15 07:05:46,1,0
看的人容易有投降主义，懂章北海了,2023-03-15 03:38:44,1,0
无所谓，茅台会出手！,2023-03-15 11:08:36,1,0
最重要的是随机应变，而不是提前写的程序数据,2023-03-15 10:43:04,1,0
回复 @WEE丶 :认清差距不是狂舔,2023-03-16 11:10:47,0,0
认清差距才能提升自己,2023-03-15 22:48:34,0,0
【未公开失败画面曝光！如CG般丝滑的背后波士顿动力机器人到底经历了什么-哔哩哔哩】 https://b23.tv/HnaIfpw,2023-03-14 07:55:05,5,0
🤣👉🤡,2023-03-14 08:07:57,2,0
解释一下光影,2023-03-14 06:43:01,1,0
回复 @拯救世界的kiyamiku :你这个年纪这样也是正常的，我很理解，真的，等你长大你就知道了,2023-03-16 11:38:50,0,0
回复 @拯救世界的kiyamiku :看你个签就知道你是什么🤡了，小学生吗？,2023-03-16 11:29:55,0,0
回复 @拯救世界的kiyamiku :害得靠二次元发展科技😋,2023-03-16 11:28:58,0,0
赢,2023-03-14 16:41:08,0,0
你所说的“没用的东西”，是浙江大学创客工作室的研究项目之一，还是说你觉得你那满脑子都是茅台的头颅能想的比浙大的研究生更远？[微笑],2023-03-15 20:28:10,1,0
回复 @国际炸长城组织 :没办法，你不喝就是不行咯，进一步就是看不起人，以后就穿小鞋了。送茅台至少能让自己好一点,2023-03-15 17:35:31,0,0
回复 @花生牛奶八宝粥 :不如买点茅台给经理，这样生活还能方便点，而不是用这种没有用的机器人,2023-03-15 13:13:36,0,0
回复 @丁真嘉然王者荣耀O :站起来活动活动  膝盖不疼吗,2023-03-15 00:26:02,1,0
不如领狗粮,2023-03-14 11:45:26,1,0
回复 @拯救世界的kiyamiku :你发表下你的观点，说说看你对我这句子的看法🤔,2023-03-16 14:10:50,0,0
不如核动力印钞机,2023-03-15 11:17:50,0,0
666,2023-03-15 14:38:11,0,0
多少钱一个二级号呀,2023-03-15 08:20:53,0,0
回复 @雨落槐树 :你想让它干什么？自己给自己写程序写代码吗？让它自己产生意识，科技是一步一步来的，你说它不能随机应变，你能做到一秒钟做100次计算吗？1000次呢，10000次呢？你能记住几年里面发生的所以事情每一个画面吗？,2023-03-16 13:27:53,0,0
回复 @雨落槐树 :你猜猜那个碎石上行走是为了测试什么的[微笑],2023-03-15 20:23:05,0,0
回复 @chickenrepublic铪 :做不到随机应变他就是半成品,2023-03-15 15:25:01,0,0
