评论,时间,点赞数,标签
好消息，三体人不存在了[微笑]坏消息，终结者也不存在[辣眼睛],2023-03-20 14:46:50,5,0
流量密码：ai+争议话题,2023-03-25 14:09:10,0,0
这么厉害算一下MSE呗,2023-03-20 19:15:10,1,0
以现在的AI发展下去，人类的科技会大爆炸么？,2023-03-25 12:30:45,0,0
说白了就是有了实验数据，然后套公式进去是吧[doge],2023-03-20 10:58:17,6,0
很早以前我就想这么做了，还得继续学习[奋斗],2023-03-25 01:50:29,0,0
这种是不是可以预测病毒变异,2023-03-25 02:55:28,0,0
系统辩识,2023-03-20 13:59:31,1,0
说白了就是做实验供ai穷举分析找规律，最后出来个公式,2023-03-20 15:40:57,1,0
举个很简单的例子，如果牛顿不曾写出F＝ma，那么这个ai再怎么学习，也学不到任何有价值的结果，因为它的“脑海”里面力的定义，始终不是它想出来的，而是牛顿想出来的。,2023-03-20 16:31:39,1,0
这类ai已经用在医学诊断和治疗方案推荐了。,2023-03-20 13:14:49,3,0
基于ai寻优的xxxxxx算法,2023-03-21 00:23:23,1,0
三体人：智子技术封锁失败了，我们赶紧跑路吧,2023-03-20 11:06:16,3,0
好好好，能把流体力学里面的那些个经验公式干掉嘛[笑哭],2023-03-20 14:21:53,1,0
我超,2023-03-25 05:24:20,0,0
挺好，不用人费力了，只需要理解就行了,2023-03-24 17:38:40,0,0
这跟蒙特卡洛有啥区别...,2023-03-22 00:45:28,0,0
拟合是计算机强项,2023-03-22 00:21:50,0,0
可以帮助查缺补漏，发现本应发现但还没发现的[doge],2023-03-24 12:12:51,0,0
不是，先学完Ml和Dl就理解差不多了，RL后续也可以看,2023-03-20 14:24:47,0,0
这种东西非常基础，就是个研究生论文水平,2023-03-21 13:08:50,0,0
怎试验数据，探测数据，看看近带科技史就知道,2023-03-21 16:19:06,0,0
流体力学的经验公式是为了省事，不需要太大的计算资源就能满足工程需求，完全没有干掉的必要，你要完全仿真流体那个是思想理论上的突破了，混沌系统穷举这辈子是没有出路的,2023-03-21 04:17:34,0,0
有基础门槛吗？,2023-03-21 01:59:17,0,0
upup视频演示的模型有地方下载吗,2023-03-21 16:13:18,0,0
回复 @诶大哇柯南 :这种人就是为了骗人。人工智能首先你要会那些数学，然后会编程。这俩玩意哪个不是需要很多时间去学习的。数学可能更看不懂。B站很多视频，自己去看一下就是了。,2023-03-21 18:33:14,10,0
有基础门槛吗？,2023-03-21 01:59:17,0,0
upup视频演示的模型有地方下载吗,2023-03-21 16:13:18,0,0
回复 @诶大哇柯南 :这种人就是为了骗人。人工智能首先你要会那些数学，然后会编程。这俩玩意哪个不是需要很多时间去学习的。数学可能更看不懂。B站很多视频，自己去看一下就是了。,2023-03-21 18:33:14,10,0
