评论,时间,点赞数,标签
看标题还以为是暗黑系列的奶牛关[笑哭],2023-03-21 16:31:00,1,0
[笑哭]这也没啥，这不就等于百度把莆田系给抓取了吗？[吃瓜],2023-03-21 07:35:45,61,0
点开前我以为这是个游戏视频[笑哭]，#暗黑#奶牛，有端联想,2023-03-21 14:18:10,1,0
请教一下您，chatgpt现阶段不是不能联网么？gpt4可以联网？不然怎么检索到自己的？,2023-03-21 13:52:08,1,0
用Chromium渲染后压缩灰度再给GPT[doge],2023-03-21 13:58:19,1,0
话说这不就是类似于以前那些搞SEO优化的那些人都惯用的手段吗？通过隐藏关键词把权重拉高吗[吃瓜],2023-03-24 15:21:39,0,0
真是简单又巧妙啊,2023-03-24 07:54:36,0,0
没有奶牛关,2023-03-24 08:16:21,0,0
"网警还需要一个个网页看违规词么？
你写违规内容的时候不会先被抓么  然后才是ai",2023-03-24 06:32:30,0,0
卧槽，这个思路我完全没想过啊，果然新技术也代表着新的危机。,2023-03-24 07:44:42,0,0
那个25有影子和没影子啥区别？,2023-03-24 02:15:58,0,0
"是你！DIO！
『螺旋阶梯』『独角仙』『废墟街道』『无花果塔』『独角仙』『德蕾莎之道』『独角仙』『特异点』『乔托』『天使』『绣球花』『独角仙』『特异点』『秘密皇帝』",2023-03-24 07:01:50,0,0
世界属于ai幕后者,2023-03-23 18:38:54,0,0
还得是阿三,2023-03-25 03:15:35,0,0
为什么apt-get有超级牛力，但是aptitude 就没有超级牛力呢，说到底，什么是超级牛力呢,2023-03-24 10:04:54,0,0
有点意思,2023-03-23 04:17:20,0,0
ai的求生欲快要为了安全发明出来了，马上有意识了,2023-03-24 02:42:41,0,0
好，这很科技革命,2023-03-23 16:12:17,0,0
颜革,2023-03-23 07:25:26,0,0
懂了以后直接过滤color为white和#ffffff[doge],2023-03-23 15:07:24,1,0
蛮形象的，不过信任度还是有差距的，现阶段我肯定更信任chatgpt而非百度，如果chatgpt被暗改那就很恐怖了,2023-03-21 09:57:22,6,0
不一样，百度那是给钱就上,2023-03-21 14:00:20,1,0
不一样，百度是自己不信但是给钱了就上，但GPT是真的会被忽悠瘸[笑哭],2023-03-22 00:31:00,0,0
回复 @菠萝__吹雪 :嗯嗯，应该是早都用gpt4了,2023-03-22 17:23:26,0,0
回复 @凡尔赛的凡尔纳 :Newbing升级到gpt4模型了？,2023-03-22 13:09:37,0,0
这是NewBing,2023-03-21 17:37:59,0,0
然后来了个字体大小为0(,2023-03-23 15:26:19,1,0
回复 @补给舰旭东丸 :然后直接给我整出屏幕外_(:з)∠)_,2023-03-23 16:12:06,0,0
回复 @补给舰旭东丸 :display和show都全考虑（￣▽￣）,2023-03-23 16:11:36,0,0
