评论,时间,点赞数,标签
5块钱一个的HC-SR501，基于热释电效应的人体热释运动传感器，能检测人体or动物发出的红外线，这个人体测温仪技术肯定更高级，只测人体温度很正常,2022-05-18 11:23:29,0,0
这个成本也就十块钱吧,2022-05-18 11:11:17,0,0
发的，我这要自己买，门口的贴纸已经贴了几层密密麻麻,2022-05-18 06:56:36,0,0
我学校门口有这玩意[doge],2022-05-18 04:13:44,0,0
导引头很贵而且很大,2022-05-17 06:51:33,0,0
一点也不准,2022-05-17 06:36:46,0,0
我华为手机看不到,2022-05-17 06:24:17,0,0
无症状感染者毫无压力,2022-05-17 06:03:26,0,0
成本可能要100多块吧,2022-05-17 00:31:35,0,0
哇哦,2022-05-17 00:22:34,0,0
有部分生产的没什么屁用，我这超市门口有一个手贴上去特么的直接34摄氏度，真这温度早进医院了,2022-05-16 14:58:15,0,0
现在啥公司名字上都敢挂个科技二字,2022-05-16 09:21:41,0,0
科技公司………～,2022-05-16 07:12:43,0,0
冰淇淋34度，热量爆炸,2022-05-16 05:47:30,0,0
没校准测试很给面子了,2022-05-16 02:14:25,0,0
不会吧不会吧，不会真有人以为红外测温计体温档显示的是物体表面的温度吧,2022-05-15 22:44:26,0,0
34度小火苗都笑得不行。,2022-05-15 16:16:27,0,0
这种东西本来就是糊弄人的,2022-05-15 14:25:30,0,0
哈哈哈，学校那个经常测我二十多度[OK][OK],2022-05-15 14:00:05,0,0
不要冤枉这些企业，他们也没拿到多少钱,2022-05-15 10:40:25,0,0
其实体表温度低点很正常。,2022-05-17 07:59:32,0,0
