评论,时间,点赞数,标签
快凌晨一点了啊,2022-10-29 16:49:32,1,0
不是维修厮发的我不拉[傲娇],2022-10-29 16:47:40,5,0
艹 这次反噬是吧[滑稽],2022-10-29 16:47:10,3,0
刚蹲下[脱单doge],2022-10-29 16:45:02,1,0
刚刚蹲下去就刷到[doge],2022-10-29 16:44:24,31,0
大家现在在干什么想必不用我多说了吧[doge],2022-10-29 16:42:26,10,0
喜欢想点子[脱单doge]这下被点子拿下了,2022-10-29 16:58:13,2,0
你猜怎么着？蹲着呢[doge],2022-10-29 16:45:26,2,0
1播放，是不是寄了[doge],2022-10-29 16:42:41,2,0
所以换了一个主板[脱单doge]，纵容可以否定我的大也不能否认我的技术,2022-11-24 03:31:42,1,0
ROG电脑做工差,2022-11-01 23:13:11,1,0
标题吓雪了（悲）,2022-10-31 09:13:08,1,0
低端机问题就多,2022-10-29 22:45:19,7,0
U没挂，可惜了[妙啊],2022-10-29 17:45:43,1,0
省流：维修厮险些以为五安大电流把CPU烧了，差点替粉丝蹲了马桶，还好是EC和一个MOS管挂逼，轻松秒杀,2022-10-29 16:52:06,4,0
省流  07:15,2022-10-29 16:45:25,1,0
赔u了，抽支华子定定惊,2022-10-30 14:58:03,1,0
[雪未来_忽然出现],2022-10-31 02:24:14,1,0
举报你，后续视频下来艹很多次，粗言野语，举报,2022-11-21 15:29:28,1,0
啥？维修斯死了？怎么死的？吓死了？不，是吓尿了，然后尿到充电芯片触电死的~,2022-10-30 09:44:13,1,0
"[虎年][笑][笑][辣眼睛]
[疑惑][灵魂出窍]
[捂脸][无语][哈欠][哈欠]
[撇嘴][生气][捂脸]
[妙啊][OK][墨镜][doge][害羞]",2022-10-29 23:51:44,0,0
[滑稽],2022-10-29 16:51:50,0,0
回复 @一米君的牙刷 :服务器属于高端是吧[辣眼睛],2022-10-30 00:08:36,8,0
想想为啥叫败家之眼,2022-10-29 23:08:17,8,0
回复 @一米君的牙刷 :乐，懂哥说说什么是高端[嗑瓜子],2022-10-29 23:51:13,7,0
[辣眼睛][辣眼睛],2022-11-26 05:33:29,0,0
