评论,时间,点赞数,标签
哥，零件邮寄给我帮你装回去吧[吃瓜],2022-10-08 09:59:46,8,0
"让宇哥测试华强北魔改iPhone的
↓",2022-10-08 10:01:07,9,0
《各论各的，我管你叫哥，你管我叫叔》,2022-10-08 10:15:47,7,0
框架式设计，原来的笔记本用的很多[doge]好处是拆下d面看起来很工整，对内部元件有保护作用，抗摔能力有一定的增加，坏处是难以做薄，设计不好拆机清灰就要把整个机器除了屏幕全拆一遍[doge],2022-10-16 07:16:23,3,0
双厨狂喜[给心心]终于摔上了山寨机,2022-10-10 04:24:20,7,0
等一下，你喊他白叔，他喊你宇哥[热词系列_知识增加],2022-10-09 13:37:54,3,0
跌落测试❌屏幕杀手√,2022-10-09 09:22:36,3,0
视频成本一直居高不下呀[脱单doge],2022-10-09 05:22:52,3,0
"小白：宇哥
张宇：白叔
宇哥…白叔… 吨吨吨[捂脸]
B友：这才几个菜啊[doge]",2022-10-09 04:04:47,3,0
@击中了闪电 来看看别人发的山寨机视频,2022-10-08 16:35:25,3,0
未成年手机请在成年手机陪同下观看,2022-10-08 15:57:20,5,0
iPhone 14 Plus改装散热[脱单doge]几时安排上？,2022-10-08 15:46:11,3,0
什么山寨机？那是出口版的，至于出哪里我就不说了[滑稽],2022-10-08 13:43:18,5,0
宇哥白叔，好家伙各论各的,2022-10-08 11:36:22,5,0
省流：不省流了，有翻车看[doge],2022-10-08 11:04:05,3,0
iPhone的内部工业设计还是有很大问题，空一个比较大的位置，还是在电池旁边，为啥不用东西填充？,2022-10-08 10:16:30,9,0
这什么玻璃，质量不错啊。感觉是其他手机上回收是吧？,2022-10-08 10:09:04,5,0
石板：还是你狠,2022-10-08 10:00:03,3,0
"我喊你哥
你喊我叔
咱俩各论各的[doge]",2022-10-08 09:59:23,11,0
终于等到了[doge],2022-10-08 09:56:14,3,0
只要知道你比工程师懂就行了，不用管他们哦[给心心],2022-10-09 15:32:48,2,0
给内部各个零件留一点余量，毕竟零件尺寸是允许有误差的,2022-10-08 12:24:13,2,0
确实，应该用塑料之类的填补上去,2022-10-09 03:29:24,1,0
