评论,时间,点赞数,标签
不想看费话的，直接3:50,2021-08-11 00:32:28,101,0
哎 恰饭视频 光说拍照 丝毫不提一下录视频和打视频那些软件 屏幕1080p 320ppi  大哥 你是个拆机视频up 现在搞得越来越像那些测手机视频的up主了[tv_晕],2021-08-11 02:13:56,173,0
为什么要对比中兴一代？拿今年最新发布的对比啊,2021-08-11 00:34:02,83,0
机圈流量密码：是小米就给他骂上天,2021-08-11 02:24:41,360,0
快男,2021-08-11 00:00:52,57,0
我觉得中兴20比mix4更mix，哪怕人家方案不成熟，但就是敢弄，这才是探索，现在中兴第二代30并不比小米mix4 差。说实话我现在感觉MIX4才是为了屏下而屏下。成熟了才敢用，还叫探索？哪怕你去年就发布，我都会买，现在，先降500块，然后看下火龙行不行，主板烧不烧，miui有没有太多的bug，才会考虑。不然蓝厂绿厂又不是不能买！,2021-08-11 14:44:51,287,0
请你务必拆一下铁蛋！,2021-08-11 00:01:37,64,0
为什么和中兴一代比? 中兴二代效果比小米这个差? 猴氏对比法,2021-08-11 04:25:07,62,0
我就想问一下还烧wifi吗？,2021-08-11 05:29:01,53,0
中兴新一代也看不出纱窗效果了啊[疑惑][疑惑],2021-08-11 00:34:56,54,0
都说中兴二代的，你们去买呀[doge],2021-08-11 00:30:33,183,0
"小米MIX4
‌ CUP全面屏,前置2000万摄像
‌Victus 大猩猩玻璃
‌哈曼卡顿调教 立体式双扬声器
‌背面轻量化精密陶瓷, 一体化精密陶瓷
‌配色:影青灰 陶瓷白 陶瓷黑
‌骁龙888plus 4500mah电池 
‌120W有线秒冲  50W无线充
‌充电极速模式
‌温控: 石墨烯均温板,轻量化设计
‌均衡模式: 满足日常使用
‌主摄.108MP 1/1.33 潜望式长焦50X  120度自由曲面超广角镜头 
‌金属小A壳天线设计, 八大场景智能优化
‌UWB技术 
‌MIUI 数据保护 重新定义手机防丢模式",2021-08-11 00:42:14,4,0
真正的省流助手,2021-08-11 00:47:38,2,0
感谢,2021-08-11 02:29:46,0,0
屏幕是400ppi,2021-08-11 03:38:34,4,0
今次还全是60帧测试，还没跑原神。我都怀疑是不是跑不动原神[笑哭],2021-08-11 03:22:31,4,0
小米送测时表示：“测试游戏时，请在性能模式下进行测试；请勿在性能模式下进行温度测试”[doge],2021-08-11 02:40:27,3,0
这个屏下摄像头让我想到k40的发布会 别人摩托罗拉首发870就叫抢发 非要小米首发才叫首发 现在mix4的屏下摄像头别人中兴都量产两代了 还隔这技术不成熟,2021-08-11 00:37:24,28,0
中兴没给机器，拆机的时候二代也没发布。怎么对比。况且生意人谁他妈帮中兴白干活呀。,2021-08-11 05:18:05,2,0
回复 @君如月卿如星 :mix4拆机的时候是8.6，7.28是时间同步之前的时间，况且7.27中兴手机就有开箱测评了，说到底还是小米给的太多了,2021-08-11 06:43:57,0,0
b站流量密码：是小米就给吹上天,2021-08-11 03:11:35,103,0
看我虚空打拳,2021-08-11 03:36:33,67,0
虚空打拳 牛啊,2021-08-11 03:40:16,65,0
真的快[doge],2021-08-11 00:13:50,1,0
才15分钟[doge],2021-08-11 00:42:45,0,0
快，难 [脱单doge],2021-08-11 00:23:38,0,0
被骂怕了。不成熟拿出来被骂半成品抢市场，稍微成熟了拿出来又骂太慢,2021-08-12 00:38:17,87,0
你认为将不成熟的技术，有问题的产品发布出来，美名其为探索版。消费者就会买单？,2021-08-12 03:08:22,77,0
原来你是大客户啊[星星眼],2021-08-12 02:22:40,40,0
纠正：那玩意叫米狗,2021-08-11 02:48:14,2,0
铁蛋:来，你过来,2021-08-11 00:04:37,1,0
回复 @miko酱wwv :卧槽，有被笑到。,2021-08-11 02:50:41,0,0
首先不是比，只是对技术发展的展示，其次中兴8月3号才发售的手机，而我们是7月28号做的视频，那会买不到[脱单doge],2021-08-11 04:30:02,26,0
回复 @唯颂科技XYZONE :开机以后联网同步的时间明明是8月6日[无语]这么对比只能说是良心大大的坏[翻白眼],2021-08-11 04:56:59,25,0
回复 @唯颂科技XYZONE :视频里都穿帮了还死不承认呢？,2021-08-11 04:55:11,22,0
烧不烧也得等一阵子才能知道啊，等吧,2021-08-11 08:50:35,1,0
回复 @风之使徒 :资本家还能给你召回重做？重做还叫资本家？[吃瓜][doge],2021-09-06 15:21:40,0,0
烧也可以换机啊？,2021-08-14 02:48:15,0,0
故意的，误导不懂的,2021-08-11 01:03:21,15,0
回复 @不敢去找她 :12：39秒，手机开机联网后时间跳到了8月6日，承认吧，这就是故意黑的，除非他这十几天断网，不知道中兴阿怂30发布了。(转),2021-08-11 03:31:00,11,0
回复 @肯尼斯特 :你是不是有什么误会？8月6号中兴已经发布了，拿不到新机可以不对比，在明知道人家有新机的情况下对比人家上一代，还要阴阳怪气，dddd,2021-08-11 04:48:06,6,0
显然是虚空对线了[藏狐],2021-08-11 03:11:34,2,0
不是吹不吹的问题没up这么比的啊，感觉阴阳怪气的,2021-08-11 04:18:57,6,0
你来看mix4了，那你咋不去买，等你开箱视频哦[doge],2021-08-11 04:59:35,5,0
抽什么？我给你地址直接寄给我就行,2021-08-11 03:51:04,199,0
回复 @阿文钱少少 :抽大嘴巴子[doge],2021-08-11 04:36:12,89,0
评又被删完了[嗑瓜子]厉害厉害,2021-08-11 04:41:11,22,0
抽什么？我给你地址直接寄给我就行,2021-08-11 03:51:04,199,0
回复 @阿文钱少少 :抽大嘴巴子[doge],2021-08-11 04:36:12,89,0
评又被删完了[嗑瓜子]厉害厉害,2021-08-11 04:41:11,22,0
