评论,时间,点赞数,标签
本人是个小白 请问机械革命旷世16 4060款这个配置是对的嘛,2023-02-27 10:23:22,2,0
很心动，但是买不了，机革价格太给力直接把3060游戏本狠狠背刺，想买新的旧的得卖，买的时候贵，所以卖太低不至于，但卖太高没人买。只能再等几年,2023-02-15 03:34:40,37,0
4:04，你愣是到3:04才拆,2023-02-15 04:16:46,46,0
机器咋样没说，全程尬比，生怕观众看不出是广告😄,2023-02-15 08:53:04,57,0
看起来比蛟龙16k香，可惜我犹豫了一下就错失极光，只能定蛟龙了,2023-02-14 14:52:02,182,0
机械革命4060都5999(淘宝京东)了，那3050的5199什么时候降价到4299(拼多多),2023-02-15 03:10:54,61,0
相同配置下···5999艺术品6999精品7999竞品8999辣鸡···,2023-02-15 13:26:57,6,0
下一期可以测旷世g16嘛[doge],2023-02-14 15:09:09,118,0
看弹幕有些人酸的我真的笑嘻，什么廉价感塑料感，慢慢安慰自己吧[调皮],2023-02-17 14:02:28,4,0
6499买的3060极光pro，呜呜呜呜呜呜,2023-02-15 15:41:42,7,0
外观廉价也就算了，底面廉价，你是来用电脑的还是把电脑供起来的的莫名奇妙，既要价格又要性能，你怎么不去零元购啊,2023-02-17 13:28:35,3,0
都不如我thinkbook16+[doge],2023-02-15 04:00:57,10,0
年前买的蛟龙17i7 近8k买的 我崩溃了,2023-02-17 13:20:28,5,0
7500 华硕笔记本2060路过，你们不许买[大哭][大哭],2023-02-16 04:57:22,7,0
机械革命给人的感觉是很有上进心的二线品牌，某舟给人的感觉是唯利是图的摆烂垃圾[doge],2023-02-15 04:03:40,14,0
这价格香炸了，同等配置下，看来革命得比拯救者便宜4000多这个价格让我们看看别的品牌怎么说？,2023-02-17 06:19:10,6,0
"5999我直接化身键盘侠，谁敢说一点不好
我直接开喷",2023-02-16 09:12:21,2,0
厉不厉害你机革,2023-02-16 11:50:03,6,0
谁劝劝我这个想买魔霸新锐2023的沙子[大哭],2023-02-15 10:07:29,7,0
哎，一个月前刚刚6499给妹妹买的3060...,2023-02-15 12:37:45,5,0
回复 @OMEGA_RUGAL :蟹蟹,2023-02-28 16:27:26,0,0
没什么不对的,2023-02-28 15:48:02,0,0
我也是 但是我是上周末买的直接拒收退款了,2023-02-16 14:32:24,1,0
回复 @哒咩菜的1Ta5Du :带我一个[藏狐],2023-02-16 04:51:09,1,0
"唉，我就是7000买的蛟龙16 3060,算了算了，用几年不亏",2023-02-15 08:34:50,1,0
回复 @白桐na :我没说值不值啊，别激动。我的意思是他一个拆机视频就只是把拆好的往那儿一放。细节都没讲,2023-02-15 09:51:47,1,0
硬盘，网卡等型号是一个没说，估计能有就行了,2023-02-15 06:38:33,1,0
回复 @下班生骑士 :网卡是201,2023-02-16 03:22:03,0,0
"这个配置这个价格还能挤出来钱找up做广告
知道其他厂子水分多大了吧？",2023-02-15 12:52:13,59,0
这这价格还广啥告啊……,2023-02-15 13:31:16,14,0
这台词完完全全的推销而不是评测,2023-02-15 10:17:32,10,0
16k更香啊,2023-02-14 14:54:11,11,0
回复 @仲达的女装粉 :除了外观和处理器，其他16k都比极光pro好，最重要极光pro16比9，350亮度，16k16比10，500亮度,2023-02-14 16:33:03,10,0
比不上那个缩水i7，r7强的核显没啥用,2023-02-14 15:53:04,6,0
慢慢来吧，总不能别人刚花了6000买的3050第二天就降到4299，那消费者心里也不好受也违背市场规律,2023-02-15 03:39:10,12,0
回复 @Linkss_ :火影笔记本：说的道理，但我的3050 R5 5600H是4299/3050 R7 6800H是4999,2023-02-15 03:44:21,2,0
老机型降价都特别慢的感觉,2023-02-15 03:16:50,2,0
10999废品 说的就是你幻16,2023-02-16 04:29:36,2,0
回复 @蔑世德中95 :10999纯粹的垃圾，2022款9999纹丝不动，我反正是买5999的极光pro了,2023-02-25 09:09:58,0,0
回复 @曹导 : 幻16是真的垃今年，首发那天一直有货，根本卖不掉，主持人说你们多看看幻16啊，有钱是有钱，但人家也不傻,2023-02-25 06:12:28,0,0
回复 @bili_10036600287 :那就算了，我最多接受6299，就是觉得他比蛟龙16k多了刷新率，然后换了u，阉割的电池和内存倒是无所谓，但是贵500的话，那我凑合用16k吧,2023-02-14 16:39:32,4,0
回复 @GhostHikari :是500的亮度，我昨天问客服给了我详细参数，但是价格变成了6xxx，听说最少要涨五百了,2023-02-15 01:26:37,1,0
旷世16是不是被背刺了,2023-02-14 15:42:22,1,0
哈哈哈哈，好像我6299买的。[大哭][大哭][大哭],2023-02-16 04:44:32,0,0
别骗自己,2023-02-15 04:40:22,6,0
指价格是吧,2023-02-15 04:43:38,5,0
低温锡警告[doge],2023-02-15 05:24:31,4,0
"就买就买😋
60抢不到预定50花5499只有3060水平🤡
你都爽这么多年了[大哭][大哭]",2023-02-16 07:07:12,1,0
回复 @佯纯洁 :呜呜呜你好坏[保卫萝卜_哭哭][大哭],2023-02-16 09:46:25,0,0
根本没货,2023-02-16 05:00:04,0,0
[doge],2023-02-16 10:16:52,0,0
"液金散热
信仰溢价
HX真13代
3风扇散热
2k 240屏幕
也就这价格吧，但相比较，8000就已经顶天了",2023-02-15 17:20:23,2,0
你好，小沙子,2023-02-15 10:07:56,2,0
富哥v我50看看实力[脱单doge],2023-02-17 09:25:25,0,0
