评论,时间,点赞数,标签
男生减速带[doge],2023-03-16 15:51:35,0,0
最后一个，有点害怕,2023-03-16 13:31:21,0,0
感叹劳动人民的智慧啊,2023-03-18 04:08:44,0,0
我说我买到的芭比娃娃为什么都是秃子,2023-03-18 04:52:40,0,0
你们确定00:08写的是26？,2023-03-17 13:14:31,0,0
不知道为什么害怕[笑哭]这是文明的产物,2023-03-18 04:13:49,0,0
"外国手工 匠人
国内手工 落后",2023-03-17 13:25:27,0,0
"第一眼：好舒服，再靠近一点
第二眼：🫠",2023-03-18 03:45:19,0,0
并不是所有类型的漆料都适合喷涂 也并不是所有的材质都适合喷涂上漆,2023-03-17 08:18:09,0,0
昨天才看见有人看见木工就叫榫卯，今天又看见修剪绿化叫茶叶，两个都接触过的我面目狰狞,2023-03-18 01:16:58,0,0
8块一小时，爱干不干,2023-03-15 07:11:39,0,0
男人就该看这个[吃瓜],2023-03-17 09:39:54,0,0
02:15 这一段的BGM是什么？,2023-03-18 03:45:29,0,0
真就🦐🐔8剪？,2023-03-18 05:13:54,0,0
全是整活，没一个在正常作业,2023-03-15 13:43:42,1,0
好好干，日子会越来越甜,2023-03-17 17:01:09,0,0
回复 @鹿苑-慈照QAQ :什么机器人[吃瓜],2023-03-17 18:07:46,2,0
59吧,2023-03-18 01:05:56,0,0
好好干，日子会越来越甜,2023-03-17 16:59:06,0,0
回复 @鹿苑-慈照QAQ :魔怔了[笑哭],2023-03-18 03:06:22,0,0
回复 @国之疆土丨失终复来 :这是个机器人,2023-03-18 02:14:40,0,0
回复 @鹿苑-慈照QAQ :够甜了  [doge] 甜得我现在每天都在想去哪里玩了,2023-03-18 00:02:56,0,0
物品是死的，人是活的，结合使用,2023-03-17 09:12:10,1,0
好好干，日子会越来越甜,2023-03-17 17:00:46,0,0
8块钱只能雇到应届毕业生,2023-03-17 05:24:46,1,0
好好干，日子会越来越甜,2023-03-17 17:01:27,0,0
回复 @银阙斯汀 :往届得6块[doge],2023-03-17 16:08:19,0,0
你是？,2023-03-17 05:20:49,2,0
这不都是在干活么,2023-03-16 12:18:57,2,0
你是？,2023-03-17 09:58:56,1,0
