评论,时间,点赞数,标签
所以这其实是子弹壳对吧,2023-03-07 05:15:39,0,0
原理是知道了，但好像手搓不了……[辣眼睛],2023-03-07 04:50:36,0,0
学会了。原来如此,2023-03-07 04:43:23,0,0
不是，它这样缺一小半的样子，能做弹壳吗,2023-03-07 04:34:28,0,0
catia?,2023-03-07 04:12:32,0,0
现在我需要一个车床,2023-03-07 04:01:28,0,0
底火怎么装[doge],2023-03-07 03:48:48,0,0
我想知道怎么拉膛线,2023-03-07 03:39:54,0,0
【56式7.62mm步枪普通弹生产过程详解 ——〖枪炮世界〗】http://pewpewpew.work/ammo/ammopod/ammopord.htm,2023-03-07 02:30:03,2,0
"这个技术是不是应该叫做“深引伸（	deep drawing）”？
没学过机械，刚刚问AI的[doge]",2023-03-07 02:22:02,1,0
看我学以致用！,2023-03-07 02:04:43,0,0
抽抽插插[doge],2023-03-06 20:24:45,0,0
铁壳弹也这样充吗,2023-03-06 19:42:19,0,0
居然没有开车的,2023-03-06 17:16:24,0,0
缩口呢？而且直弹壳还好说，有坡度的怎么弄？,2023-03-06 16:02:01,1,0
拉伸？,2023-03-06 14:33:20,0,0
延展性是真好啊！,2023-03-06 14:05:28,0,0
请问有没有大手子知道冲压模具一起时候中间为什么要有余量🤔,2023-03-06 10:35:24,0,0
原来弹壳是这么造出来的！[呲牙][呲牙][呲牙],2023-03-06 05:42:41,1,0
倒稍了,2023-03-05 13:37:59,4,0
对呀，弹头又没这个难,2023-03-09 10:14:22,0,0
手工量产很难保证质量,2023-03-09 07:55:11,1,0
可以，只是精度感人,2023-03-09 04:33:02,1,0
铜的延展性很好，可以手搓的,2023-03-07 23:28:25,0,0
当然不能了，我们一次只做一半，然后会找个八级焊工给他焊一起[doge],2023-03-07 06:48:42,0,0
doge,2023-03-07 04:34:44,0,0
回复 @散热DIY浅语 :淘宝有售,2023-03-09 06:29:45,0,0
不用的费劲，子弹壳是合法的可以买[doge],2023-03-08 04:41:09,0,0
需要一台特殊的车窗,2023-03-09 10:15:30,0,0
并夕夕铰刀[doge],2023-03-07 12:54:36,0,0
回复 @iijjghy :没看到过,2023-03-07 10:47:50,0,0
回复 @mxrmomo :你看评论区，我贴了个链接,2023-03-07 06:11:57,0,0
回复 @纯金手榴弹 :可惜不知道咋弄,2023-03-07 04:26:41,0,0
涂漆钢壳和覆铜钢壳的工艺都不一样,2023-03-07 02:28:51,0,0
这个不比开车有意思吗？[星星眼],2023-03-07 02:25:50,0,0
“case forming”，中文不晓得，但油管上有视频,2023-03-07 02:33:07,0,0
"不一定正确，参考一下就好

“拉伸加工中需要制造不同形状和尺寸的产品，使用组合式模具的维护保养也相对容易，可延长模具的使用寿命，不同尺寸、形状和加工要求的工件，可以针对性地选择模具的各个部件进行组合。”

“组合式的模具也便于运输和存储”",2023-03-07 02:41:52,3,0
回复 @清月丘的怜奈眠 :哦，这个呀，你可以看做2个步骤和在一起拉伸了，节省时间，在拉伸工艺中，我们也有一套拉伸系数，你把一个圆片直接拉成一个杯子那是不行的，会从拉伸磨具的倒角位置断裂，一般都是先拉伸出一个碗在拉伸出杯子,2023-03-07 05:47:45,1,0
回复 @大H2O熊 :学艺不精😭 受教了,2023-03-07 08:19:37,0,0
你小子真刑嗷[doge],2023-03-08 13:30:21,11,0
膛线怎么做[doge],2023-03-09 12:39:16,12,0
回复 @妖精女王1 :这个到是简单[嫌弃],2023-03-12 23:18:06,1,0
你小子真刑嗷[doge],2023-03-08 13:30:21,11,0
膛线怎么做[doge],2023-03-09 12:39:16,12,0
回复 @妖精女王1 :这个到是简单[嫌弃],2023-03-12 23:18:06,1,0
