评论,时间,点赞数,标签
哥们儿，你这胡子留的，你是在模仿金世佳吗？,2023-03-23 12:36:24,0,0
其实吧，我在等miui的rom[吃瓜],2023-03-22 22:55:14,0,0
是本人吗[笑哭],2023-03-22 08:01:18,1,0
谁买我笑谁,2023-03-23 03:48:54,0,0
5000的手机没nfc，真踏马离谱,2023-03-23 10:05:01,0,0
那些跳广场操的大妈 都不觉得自己死。一个手机还会让你死？我们的脸皮不能连那些大妈都不如吧[大哭][喜极而泣],2023-03-23 14:42:49,0,0
Z50U呢？,2023-03-22 14:50:11,2,0
是啊！现在做手机的公司还在堆几颗垃圾凑数镜头，真不如打磨一颗好一点的摄像头，多出来的看见给到电池，而且还能有更好的一体性，设计也更简洁手机毕竟还是手机，体积限制了成像质量，再多的摄像头不如一个单反，能拍个日常就够了算法好一点一个单摄完全够用了。,2023-03-22 17:16:55,1,0
半成品儿子，系统垃圾，卡，微信双开闪退，微信发图片闪退，边视频边逛淘宝卡，别问我为什么知道，因为我首发就抢到了。,2023-03-23 13:37:57,0,0
前置为什么会成这个样子,2023-03-23 09:08:06,0,0
笑大声点我买了,2023-03-23 07:45:44,1,0
回复 @星光闪耀备注小白 :粉丝群已经一堆退钱的了[doge],2023-03-23 12:55:36,0,0
海外版,2023-03-23 12:52:42,0,0
NFC有啊 [吃瓜],2023-03-23 12:52:21,0,0
单摄现在低人一等卖不出去啊[doge],2023-03-22 18:47:32,0,0
游戏手机，能扫脸就可以，如果买这个手机还要求摄像头，那劝你退货吧[脱单doge],2023-03-23 11:53:09,1,0
