评论,时间,点赞数,标签
简单来说蓝厂这次又赢了[doge],2023-03-22 06:20:28,11,0
反正我发现了测谁谁最好，根本不用看了,2023-03-22 15:28:22,2,0
大哥们推荐换嘛[辣眼睛],2023-03-25 02:12:15,0,0
荣耀的应用打开时间没了[doge],2023-03-22 06:12:05,5,0
某宝第三方店跳水四五百，4000就能拿下，心动了，618必拿下[脱单doge],2023-03-22 11:11:05,7,0
只能看看up主说的一些具体数据，其他的还是不用听了，天玑还是差些意思，价格高了,2023-03-22 06:32:42,4,0
可不可以去拍摄一下景区？或者大山那种，能不能取代旅拍,2023-03-22 11:01:25,2,0
续航是只字不提是吧？,2023-03-22 06:23:17,41,0
真的，绿厂加天玑谁用谁懵逼。,2023-03-22 06:53:50,3,0
别叫评测了，白问广告和凰家广告有的一拼啊,2023-03-22 09:42:47,24,0
唯一4500价位影像齐全三摄无短板,2023-03-22 06:38:57,2,0
这个机子凡是9200换了8➕，便宜500早卖疯了,2023-03-22 06:52:49,4,0
你说这款如果对标蓝厂是对标x90p还是x90,2023-03-22 09:08:33,2,0
不好意思 米13的现在竞品都没出现 机器独一份,2023-03-22 07:55:55,2,0
小米13更加显得性价比了[doge],2023-03-22 06:16:12,2,0
上大底长焦，最大的意义在于「不需要很强的算法，夜晚也能拍出很自然的画面」[妙啊]，所以各大厂懂我意思吧？？,2023-03-22 06:15:29,8,0
"OPPO Find X6 正式发布：
12+256GB 售价 4499 元、

16+512GB 售价 4999 元，

- 芯片：联发科天玑 9200 移动处理平台，LPDDR5X 内存，UFS 4.0 闪存，马里亚纳 MariSilicon X 自研影像 NPU；

- 屏幕：6.74 英寸 2772×1240 OLED 屏幕，天马 T7+ 发光材料，支持 120Hz 刷新率（1-120Hz LTPO），10bit 色深，峰值亮度 1450nit，支持 Pro XDR 显示；

- 相机：前置 32MP 索尼 IMX709（RGBW 排列），后置 50MP 主摄（索尼 IMX890，1/1.56""，OIS）+ 50MP 超广角（三星 S5KJN1，1/2.8""）+50MP 潜望长焦（索尼 IMX890，1/1.56""，悬浮棱镜防抖，原生 3 倍光变，最近对焦距离 25cm），哈苏自然影像；

- 续航：4800mAh 电池，支持 80W 有线快充，电池健康引擎，电池循环次数达 1600 次，电池容量仍剩余 80%；

- 其他：厚 8.96mm、重 207g，有雪山金、星空黑、飞泉绿 3 款配色，立体声双扬声器，X 轴线性马达，支持红外遥控、NFC、IP64 防尘防水，搭载 ColorOS 13.1 系统。",2023-03-22 06:20:39,7,0
一加十一相比之下很越级，用了骁龙，振动马达也一流，就是屏幕亮度过时了。今年把天机卖到四千以上有一个算一个都是坑。,2023-03-22 06:27:21,3,0
