评论,时间,点赞数,标签
感觉这块布好像橡胶做的，好有弹性,2022-07-12 23:53:27,3,0
男人的毛巾我蚌埠住了,2022-07-12 11:19:14,3,0
这是我的毛巾每一条最后的归宿,2022-07-12 10:41:04,3,0
像胶体,2022-07-12 04:40:32,3,0
有限元分析,2022-07-12 01:56:58,3,0
感觉很牛b了，要是游戏能做到这个效果那已经是神作了,2022-07-11 20:34:35,3,0
更像液体了,2022-07-11 16:44:00,3,0
太重了的感觉,2022-07-11 08:41:24,3,0
像我厨房的抹布[tv_鬼脸],2022-07-11 05:05:13,3,0
感觉更想弹簧连起来的锁子甲？[doge],2022-07-28 14:31:06,2,0
有点像蜘蛛网,2022-07-27 07:17:39,2,0
穿了七年的内裤,2022-07-13 08:05:31,2,0
太弹了，不像布,2022-07-12 12:46:30,2,0
如何实现的呢,2022-07-11 14:13:09,2,0
hso[doge],2022-07-11 14:10:51,2,0
有点厉害，性能占用方面呢？,2022-07-11 10:45:08,2,0
把重力关掉，然后每个节点之间的拉力变大，一戳就是一个洞[doge][喜欢][喜欢],2022-07-11 05:36:42,2,0
看饿了[妙啊],2022-07-30 19:21:50,1,0
让我联想到了爷爷奶奶家里比我年龄还大的洗澡布[妙啊][妙啊][妙啊],2022-07-28 08:37:22,1,0
直接扯烂丝袜,2022-07-26 10:22:41,1,0
现在就能做，但问题是你电脑吃不吃得消,2022-07-28 19:13:41,0,0
模拟山羊[doge],2022-07-28 11:40:39,0,0
牛哇牛哇[星星眼],2022-07-13 12:56:37,0,0
先这样，再这样，最后再这样。。（哈哈。等我再优化一下代码就开源。,2022-07-13 12:41:42,2,0
回复 @旋风奶油米 :[星星眼][星星眼][星星眼],2022-07-13 14:06:38,0,0
还好，主要看连接点数量。,2022-07-13 12:52:35,0,0
不会低,2022-07-11 11:25:59,0,0
