评论,时间,点赞数,标签
C++系列全部更新结束了吗,2022-05-24 08:27:45,2,0
[tv_流泪]难得的有字幕的教程,2022-05-21 14:00:25,4,0
请问这个和黑马的视频哪工好点？,2023-03-06 06:49:19,3,0
作者很良心必须投币,2022-11-02 12:22:24,1,0
千峰，厉害了哦。。。。开放视频，展示的是傲视群雄的实力。。。加油。,2022-10-04 12:41:34,1,0
我觉得讲得挺好的，对于有c基础的人，非常不错，总结得很到位，其他的教程，太繁复了，新手还是应该快速上手，先做，再想技术提升的事,2022-08-28 03:48:46,3,0
只看了多态和虚函数那边的章节 讲的确实狠 几句话就讲明白了,2022-08-16 13:33:15,3,0
"老师帮我看一下这段代码哪里错了?为什么输入data的值敲回车没反应
#include <iostream>

using namespace std;

void test04()
{
    int data=0;
    cout << ""请输入data的值:"";
    cin >> data;
    cout <<""data=""<<data<<endl;
}

int main(int argc, char *argv【】)
{
    test04();
    return 0;
}",2022-06-30 09:04:28,2,0
怎么5.8版本下载链接进不去,2022-06-07 12:01:53,3,0
老师用的是什么软件记笔记的？,2023-03-22 03:50:53,1,0
浪ber[doge],2023-03-14 11:02:59,1,0
结构和条理非常清晰！,2023-03-13 07:11:54,3,0
真详细啊,2023-02-24 13:30:18,1,0
"Qt Creator的下载链接：http://download.qt.io/archive/qtcreator/

安装Qt Creator：

Ubun...",2023-02-13 06:42:12,1,0
@小小琛yeah,2023-02-12 15:15:31,1,0
[给心心],2023-02-04 11:17:02,1,0
鬼开头 和视频中的麦克风 ，买一个好点的麦克风吧 无语死了😓,2023-02-03 09:17:50,1,0
页面不存在喽，资料下不了,2023-01-30 02:22:54,1,0
买个好麦克风吧。。。,2023-01-29 12:50:36,1,0
求资料,2023-01-28 05:14:31,1,0
更完了同学,2022-07-14 08:22:21,0,0
感谢支持[脱单doge],2022-11-11 01:24:34,0,0
[脱单doge],2022-11-11 01:29:40,0,0
"int main(int argc, char *argv【】)
【】用了中文的括号",2022-07-15 08:31:46,2,0
回复 @卤蛋one : 哈哈哈 细,2022-08-30 07:12:28,0,0
回复 @镜叶离 : 你可拉倒吧,2022-07-14 08:59:14,0,0
回复 @啸潇～ : 能发一下5。8版本的安装方式吗 谢谢,2022-10-08 14:01:09,0,0
网盘不能用了,2022-09-26 05:01:45,0,0
typora,2023-03-23 11:34:10,0,0
千锋有个新的c++讲的比这个好，但是感觉这个老师说话挺亲切的,2023-02-11 10:56:27,0,0
为啥，我去百度云下软件，提取码不对啊,2023-03-08 13:58:56,0,0
为啥，我去百度云下软件，提取码不对啊,2023-03-08 13:58:56,0,0
