评论,时间,点赞数,标签
[doge]看我放进去一个硬币，然后给他正负极连上[doge][doge][doge],2022-05-21 07:37:30,2,0
这个复刻可不容易啊,2022-05-21 07:27:46,2,0
太牛了[支持][支持][支持],2022-05-21 07:26:13,2,0
就看在两个币的份上，还不得开源[doge],2022-05-21 07:09:56,2,0
大佬 有没机会出个辉光管时钟教程。想跟着做个,2022-05-21 07:03:00,2,0
好家伙，电压表买成电流表,2022-05-21 06:46:00,3,0
有一说一还是不够酷炫，灯光也是，up继续加油哇，照样投币点赞，这个有没有第三期啊[doge],2022-05-21 06:32:55,3,0
完美,2022-05-21 06:29:46,3,0
黑人好肝！！！[藏狐],2022-05-21 06:25:52,3,0
太短了[傲娇]给赛博顶针能吹三十分钟,2022-05-22 06:50:59,2,0
所以说up的粉丝上限为99999个[doge],2022-05-29 14:26:40,2,0
手工UP不容易，这个缺设计艺术感，上一个那个机械的更酷，机械风，还是给个赞吧,2022-05-23 14:00:54,3,0
嚯，一摆到头，很严重的短路[doge][doge],2022-05-22 14:07:56,3,0
世界线在跳动，快看[黑洞],2022-05-21 08:52:45,3,0
"我要把你的这个给烧了。[doge]

————该评论来自苦逼在学校而且还没开始玩多久就过热断网的Z5A端腕上哔哩。",2022-05-21 07:15:26,3,0
我点赞取消来来回回好几次，我做得对吗？[doge],2022-05-21 06:58:25,2,0
投币只到万位也太卑微了吧，自信一点，下次直接做到亿位。,2022-05-21 06:42:11,2,0
百万粉丝的大活啊，up赶快大火起来吧！！,2022-05-21 18:01:37,2,0
需要护目镜吗？看不起谁?拿开～！[妙啊],2022-05-23 13:18:49,2,0
我觉得还是之前的好,2022-06-11 07:53:20,1,0
回复 @黑人黑科技 :[doge]做电子的对硅燃烧的味道记忆犹新,2022-05-21 09:03:16,0,0
马上就得冒烟,2022-05-21 08:49:36,0,0
嗯确实，让我再做一次，我都做不了一模一样的,2022-05-21 08:50:18,1,0
感谢支持![抱拳],2022-05-21 08:50:24,0,0
等我的视频点赞破十位数再说吧[大哭]，现在当然是夹吃灰啦[doge],2022-05-22 10:02:56,0,0
这个没啥开的，线路我都是做一步看一步，临时折的，没建模,2022-05-21 08:51:31,0,0
网上好像有成熟的案例来着,2022-05-21 08:52:21,0,0
嗯，光顾着看量程了[笑哭],2022-05-21 08:52:45,0,0
回复 @黑人黑科技 :谁会拒绝酷酷的东西呢[热词系列_好耶],2022-05-21 12:28:23,0,0
其实我倒真还有一个灵感，可以做第三期，但是我怕大家看腻了,2022-05-21 08:53:38,0,0
完美！,2022-05-21 08:54:30,0,0
今天吃点猪肝补补,2022-05-21 08:54:51,1,0
浓缩的都是精华,2022-05-22 08:31:16,0,0
点赞数，一看就没好好看视频,2022-05-30 02:22:32,0,0
[喜极而泣],2022-05-21 08:45:12,0,0
哔哩哔哩弹幕网 说 我都没见多那么多位的赞,2022-05-21 08:46:22,0,0
感谢认可，希望能借你吉言，早日百万,2022-05-22 01:46:59,0,0
钛合金眼也禁不住这玩意,2022-05-24 07:04:04,0,0
他试图教会我[辣眼睛],2022-05-26 10:34:43,56,0
回复 @黑龙勇士甘蔗 :只有五位数？你只要五位数的点赞和投币？？？,2022-06-02 01:13:03,13,0
他试图教会我[辣眼睛],2022-05-26 10:34:43,56,0
回复 @黑龙勇士甘蔗 :只有五位数？你只要五位数的点赞和投币？？？,2022-06-02 01:13:03,13,0
