评论,时间,点赞数,标签
"小黑那一句：爸爸我在呢
笑死我了[笑哭][笑哭][笑哭]投币了投币了",2022-07-19 01:55:07,6,0
啊啊啊，等我交作业（会稍微改一下）,2022-07-19 01:51:31,3,0
百万播放预订,2022-07-19 01:39:25,6,0
啥,2022-07-19 01:44:06,6,0
恐怖机器人（确信）[doge],2022-07-21 12:23:24,4,0
我对做出来可玩性不太感兴趣，我对从设计，组装，再到实现功能的过程很感兴趣，而且很大！[大笑],2022-07-19 12:11:00,6,0
Up的声音和我好像，简直一模一样的说,2022-08-31 10:51:15,2,0
这不比何同学牛逼多了？,2022-08-31 07:00:42,2,0
孩子的独家玩具，就跟长江七号似的,2022-08-10 09:33:46,2,0
谢谢UP主的开源精神，我已经买好所有材料，打印件也完成，代码也在改，材料大概总共花了3000，打印件自己做的。预计下周完工，我会发在频道里，请黑人多多指教。,2022-07-30 04:56:44,2,0
你好，我想问一下就是控制机器人单条腿运动的足尖轨迹有参考资料嘛,2022-07-23 08:33:49,2,0
up用砂轮机的时候最后不要带手套,2022-07-19 13:11:42,2,0
太帅了[打call],2022-07-19 12:56:54,4,0
[2021拜年纪_投币],2022-07-19 12:04:55,2,0
老哥太硬核了，这币留不住[吃瓜],2022-07-19 04:07:10,8,0
爸爸我，在呢[嗑瓜子]我是不是听到了小蜘蛛的叛逆[嗑瓜子],2022-07-19 03:14:21,5,0
很喜欢你的视频[给心心]希望多更新,2022-07-19 03:06:42,2,0
小黑，给大家整个活，艹，忽略走,2022-07-19 02:49:46,2,0
黑哥，你是我的神！[脱单doge],2022-07-19 02:41:04,4,0
这比大疆的那个炮车好玩[打call],2022-07-19 02:39:31,2,0
哈哈，又多了一个儿砸,2022-07-19 04:04:39,2,0
回复 @黑人黑科技 :行,2022-07-19 04:24:01,1,0
图纸资料啥的发置顶评论了，你的做好了后记得要@我呦，期待你的版本,2022-07-19 04:01:07,1,0
回复 @黑人黑科技 :二A和中腿A的图打开空白，能私发一下吗[doge],2022-07-27 17:04:00,0,0
冲压兄弟们，点赞投币搞起来，咱们冲击百万播放!,2022-07-19 03:53:09,1,0
try,2022-07-19 16:56:27,1,0
卧槽真显示ip了,2022-07-19 01:45:21,1,0
try,2022-07-19 22:44:14,0,0
嗯，确实是，把想法实现的过程是最有意思的,2022-07-19 13:31:53,0,0
同款声带[滑稽],2022-08-31 11:10:15,1,0
回复 @猫先生和兔小姐 :感谢认可[抱拳][抱拳],2022-08-31 11:52:59,1,0
回复 @黑人黑科技 :我觉得您挺厉害的，,2022-08-31 11:43:01,1,0
没有没有，还差的很远,2022-08-31 08:49:50,1,0
元宝有点怕，不太敢玩,2022-08-10 11:11:04,0,0
回复 @黑人黑科技 :嗯 目前先1:1复刻哈，UNO板子IO不够用目前13个都用满了，后期换2560的话空间不够了，以后升级下座舱加大加宽吧,2022-07-30 06:31:58,0,0
加油，期待你更加完善的版本,2022-07-30 05:59:50,0,0
回复 @黑人黑科技 :好的好的，谢谢[打call],2022-07-23 23:02:52,1,0
这个是关键帧做的，没仿真,2022-07-23 14:00:54,1,0
嗯 而且线手套有点滑 不太好,2022-07-20 00:12:47,0,0
谢谢夸奖,2022-07-20 00:11:23,0,0
多谢硬币[打call][给心心][给心心]支持~,2022-07-19 13:26:12,1,0
回复 @黑人黑科技 :加油[请吃红小豆吧！_喝水],2022-07-19 13:53:08,0,0
哈哈哈,2022-07-19 04:21:04,1,0
回复 @黑人黑科技 :[给心心],2022-07-19 04:27:51,1,0
嗯，就是现在更新有点慢，我优化一下工作流程，争取每月发两个视频,2022-07-19 04:20:18,0,0
哈哈,2022-07-19 04:16:13,0,0
哇，说的我都不好意思了[害羞],2022-07-19 04:16:04,0,0
回复 @我要丶棒棒糖 :确实，有种近防炮的感觉,2022-07-21 14:16:54,0,0
回复 @黑人黑科技 :哈哈哈期待复刻一下，我做过机甲大师这个比赛，发射弹丸还是帅得[妙啊],2022-07-21 14:10:46,0,0
回复 @黑人黑科技 :有机会可以发一期机甲大师吗？ 这个有点难度不过我相信up[脸红],2022-07-20 08:18:41,0,0
你竟然觉得我能造出来[傲娇],2022-07-19 05:41:39,108,0
看得起谁呢你？,2022-07-19 06:28:29,46,0
回复 @q害怕p :某宝隔天就有[doge],2022-07-22 13:02:37,10,0
你竟然觉得我能造出来[傲娇],2022-07-19 05:41:39,108,0
看得起谁呢你？,2022-07-19 06:28:29,46,0
回复 @q害怕p :某宝隔天就有[doge],2022-07-22 13:02:37,10,0
