评论,时间,点赞数,标签
"666 gc点的都比你快 还免费

————该评论来自OW20W2端腕上哔哩，@luern0313  av37132444",2022-07-01 10:52:57,1,0
鼠大侠,2022-07-24 03:27:38,2,0
xmousebuttoncontrol，这个软件很顶的，可以自定义鼠标宏,2022-07-05 06:42:15,5,0
所以说，现在鼠标宏不是都自带了？还能自己调整延迟,2022-07-06 04:14:31,2,0
鼠大侠：那我走？[滑稽][滑稽],2022-07-06 10:17:25,3,0
罗技的g hub连点器也行吧,2022-07-18 14:16:38,2,0
他为什么录入不了点击的动作,2023-01-29 21:24:52,1,0
"我这有个感觉界面好一点的吧，也可以连点和录制，名字就叫AutoClicker,在sourseforge下载的（/projects/orphamielautoclicker/）",2022-07-05 08:41:38,2,0
asxr,2023-02-01 11:12:26,1,0
好像没法录制长按,2023-01-28 14:54:06,1,0
冒昧的问一句鼠大侠是流氓软件吗[妙啊],2022-12-20 05:11:36,1,0
asxr,2022-12-04 09:35:10,1,0
提取码错误啊,2022-11-07 13:50:28,1,0
没有关闭快捷键吗？循环播放直接关不掉了[辣眼睛],2022-11-05 11:06:06,1,0
@碍事闲人 怎么保存啊,2022-11-02 02:50:27,1,0
这玩意可以刷lol人机经验吗[脱单doge],2022-10-05 02:25:07,1,0
为啥鼠标录不上？,2022-09-21 10:58:17,2,0
up主 这个怎么停止呢？,2022-09-21 03:12:31,1,0
能介绍一下怎么用连点器打游戏吗，我每次一用连点器游戏页面就缩掉了,2022-09-18 14:30:50,2,0
太强了，简洁实用，三连支持[脱单doge],2022-08-24 04:33:29,1,0
[喜极而泣],2022-07-01 14:09:37,0,0
回复 @不如听枫 : 按键精灵小宝宝都能写,2022-07-05 07:46:37,0,0
还有按键精灵之类的都可以，稍微研究一下就能自己写个连点器脚本,2022-07-05 06:45:10,0,0
话说连点器这东西也能收费吗[笑哭],2022-07-05 06:43:07,0,0
[脱单doge],2022-12-04 09:35:17,0,0
好了按录制的快捷键[捂脸]可以停下,2022-10-28 05:20:48,0,0
别的不知道，但是阴阳师不要用，会被封。别问我是怎么知道的[辣眼睛],2022-09-21 13:52:42,3,0
提取码错误？,2022-07-06 03:05:00,2,0
回复 @tudo12w :asxr,2022-07-06 05:21:22,10,0
提取码错误？,2022-07-06 03:05:00,2,0
回复 @tudo12w :asxr,2022-07-06 05:21:22,10,0
