评论,时间,点赞数,标签
我的edge为什么全是拒绝访问网站，关Wi-Fi再连上的一瞬间可以访问。但我用其他浏览器都没问题,2023-01-26 03:29:40,8,0
这咋上热门了。。。引流太多涉及版权的插件会没吧,2023-01-26 03:14:00,10,0
这种介绍插件的视频隔一段时间上一次热门，而且每次都是针对某个浏览器的，营养价值太低了。,2023-01-26 02:56:23,13,0
有了魔法，谁还用edge啊！[脱单doge],2023-01-26 02:24:55,11,0
插件最常用的就是题库……,2023-01-26 01:29:27,4,0
2345[doge],2023-01-24 05:58:25,4,0
这种科技up，我的评价是多余，同类型视频太多了,2023-01-26 18:27:25,12,0
360极速浏览器x 挺适合很多人用的,2023-01-26 07:36:35,5,0
看见宵宫就进来了,2023-01-26 06:49:13,11,0
又是经典的每月一次edge安利上热门环节，再多来几次说不定我真放弃chrome firefox了。,2023-01-26 06:30:25,5,0
大家记得点踩，不然视频顶上去了估计插件就要被制裁了，大家都用不了。,2023-01-26 03:53:02,11,0
但是我的edge下载东西显示病毒扫描失败是怎么回事？用了好多方法都搞不定。。。,2023-01-27 04:47:40,3,0
来张封面图谢谢,2023-01-26 07:06:20,3,0
我大学的两年半里都在用油猴[doge],2023-01-26 04:49:43,3,0
edge确实很好用,2023-01-26 03:39:02,3,0
我特么就用,2023-01-26 03:23:14,3,0
推荐=举报,2023-01-26 02:16:05,5,0
现在edge老是推荐bing，一不小心就改了，现在我有用回chrome了,2023-01-26 01:56:05,6,0
为啥我edge英语字幕识别开了却不显示字幕,2023-01-26 01:54:29,3,0
edge的主界面简洁，看的舒服,2023-01-25 22:34:31,3,0
你看看浏览器设置的地区位置是不是国内,2023-01-26 06:17:16,0,0
回复 @凉妖曦月 :选项在哪？访问的都是国内网站，比如b站也无法访问,2023-01-26 06:32:40,0,0
如果有相同问题的用户，可以尝试使用360安全管家的dns优选，具体什么原理不清楚，如果有大佬清楚可以告诉我一下,2023-02-02 12:16:05,0,0
确实,2023-01-26 03:16:24,0,0
活在循环里了，相关视频推荐都差不多的[吃瓜],2023-01-26 03:25:53,0,0
不反思一下为什么只对某个浏览器么,2023-01-26 03:29:50,0,0
笑死，学不会魔法[tv_doge],2023-01-26 02:38:52,0,0
edge有魔法插件，免费的,2023-01-26 03:49:08,1,0
[2023]我的魔法通通丧失了,2023-01-28 06:16:22,0,0
雀食,2023-01-26 19:07:29,0,0
错！2345浏览器,2023-01-26 10:10:08,0,0
360极速用了3年，广告多，劝退了，除此之外确实优点很多。Edge很香,2023-01-28 06:14:57,0,0
回复 @i诗文 :设置好了广告基本没有了，当然现在edge也很好用了,2023-01-28 06:57:48,0,0
原神诱捕装置,2023-01-26 09:06:07,0,0
心动不如行动[脱单doge],2023-01-26 06:51:05,0,0
"chrome是不可能换，除了edge其他都花里胡哨的
edge预装就有，拿来备用[响指]",2023-01-26 08:23:25,0,0
up:6,2023-01-26 06:22:27,0,0
关闭防火墙试试,2023-01-27 05:17:27,0,0
把你的Windows Defender 关了或者下载文件夹加白名单,2023-01-29 02:23:04,0,0
回复 @底层逻辑错误 : 请问白名单在哪？,2023-01-29 02:40:12,0,0
封面图发在我空间了,2023-01-26 07:26:58,0,0
练习使用油猴两年半(,2023-01-26 05:35:53,0,0
刷课是吧[滑稽][滑稽],2023-01-26 07:55:22,0,0
回复 @殇天之泣 :我是好学生[doge],2023-01-26 09:56:34,0,0
[疑惑],2023-01-26 03:03:37,0,0
[思考]不懂就问，bing不好用吗？个人感觉还挺好的呀。,2023-01-26 02:01:35,1,0
我都是专门改成bing的，bing给我的观感很好,2023-01-26 02:26:20,2,0
bing可以屏蔽百度的搜索广告，yyds,2023-01-26 02:44:41,0,0
我也是,2023-01-26 02:28:42,0,0
