评论,时间,点赞数,标签
能测测海韵新上的G12系列不。好像也是以蓝代工的。,2022-11-14 10:10:46,0,0
upup，小白想问一下，组背靠背结构时，用的显卡是b站联名款，会向内吹风，那我是把电源风扇向内去吸显卡尾气，还是让显卡热风吹电源背部，向外吸风散热呢[原神_喝茶],2022-11-09 15:30:13,0,0
买了，去试试了,2022-11-09 14:30:47,0,0
神雕十三道和它什么关系,2022-11-08 10:18:52,0,0
请问有白色的sfx电源推荐吗,2022-11-07 17:08:00,0,0
感谢评测，京东474已入750w，这款目前是最超值的。,2022-11-07 14:11:04,0,0
我用了几个月了 12490f6750xt,2022-11-07 11:50:12,1,0
当初在纠结这个650W和TT 450W全模，两者一个价，最后买了TT的，希望没有选错。。,2022-11-06 17:13:15,0,0
额，有没有一款300w的靠谱电源推荐，装matx机箱,2022-11-06 13:05:20,0,0
玩笑其实可以测试后把电源出了回点血的[喜极而泣],2022-11-05 01:30:33,0,0
请问和联力的SP750 模组线 通用吗，问定制线店家都不知道这个牌子。。,2022-10-31 09:08:23,1,0
他家750w白色还送个小matx，卧槽，香爆了,2022-10-31 06:57:25,0,0
投币了，就想知道这个,2022-10-29 04:11:44,0,0
750w白色 480元入手，香爆了,2022-10-28 05:23:07,1,0
UP能不能测一下最近比较火的精粤H610i？？毕竟家境贫寒[脱单doge],2022-10-26 13:28:06,0,0
京东自营tt钢影650，长城二手海鲜市场tf650，淘宝酷冷至尊v650[热]有没有老哥建议一下，都有啥问题，避个雷[热],2022-10-26 07:50:44,1,0
说起来这个京东旗舰店现在579白色，送个matx小机箱标价249的,2022-10-26 00:40:35,1,0
750W黑色PDD用券440到手，这价格要啥自行车。,2022-10-25 18:46:20,1,0
12100F+6700XT，这电源风扇300W负载都懒得转一下，我一度以为风扇是坏的。,2022-10-25 18:39:59,1,0
up对鑫谷sfx350w的电源有兴趣吗,2022-10-25 06:32:29,0,0
回复 @玩笑笑笑笑笑 :还是电源向外吸冷风吧，我又下单了两个20mm的铜柱，这样把延长线向外挪了一个挡板位，好在这个显卡两槽就够，里面也算是给了一个空间，再用顶部电源向上吸风[脱单doge],2022-11-10 04:25:57,0,0
看你是更偏向显卡还是电源了，都可以。当然那款显卡不用a4结构机箱会更好。[保卫萝卜_笔芯],2022-11-09 15:39:55,0,0
这个就是神雕十三道吧。,2022-11-08 11:24:57,0,0
回复 @鶸七琉 :前几天plus送了个减40的叠加券，现在不知道有没有了,2022-11-11 14:05:14,0,0
咋做到的？,2022-11-11 03:02:21,0,0
tt和al选哪个好点，需求是安静点就行,2023-02-01 07:04:52,0,0
目前来说tt钢影的质量更有保证一些,2022-12-10 17:34:09,0,0
回复 @阿德规范 :通用,2023-02-09 00:17:14,0,0
回复 @污秽的哈拉 :两个模组是一样的吗,2023-02-07 12:20:12,0,0
怎么样能通用吗 我只能定制联力的线,2023-02-07 12:19:48,0,0
我倒是刷到750W黑色是480。。。。虽然黑白应该一样，但白色确实好看些。。,2022-12-14 11:22:40,0,0
回复 @阿哔早就变咯 :650w白410拿下,2022-11-05 13:52:47,0,0
回复 @阿哔早就变咯 :你要是不想抢的话。,2022-10-29 13:02:29,0,0
tt线最大的问题是长。不过装itx如果还要侧透，90%的人最后都会用定制线，所以tt这个不算什么问题,2022-12-04 10:40:57,0,0
目前看到的评价：tt线硬，长城，酷冷啸叫[大哭],2022-10-26 07:51:16,0,0
摇红包吗,2023-02-09 16:43:31,0,0
回复 @竹青同学mqy :我买的750W，建议一步到位，差几十块钱,2023-02-01 07:07:39,0,0
老哥你买的是650w的还是750的？12100f➕6600买650w的够用了吧？,2023-02-01 06:18:51,0,0
回复 @Manic丶小强 :基本不转,2022-10-29 13:33:09,0,0
之后做个350W SFX横评。,2022-10-25 10:43:26,0,0
