评论,时间,点赞数,标签
为啥你们的机箱还带皮肤，还是废土限定的，[doge][doge][doge][doge][doge][doge][doge][doge],2023-03-25 11:50:17,0,0
没事去捡块4090照样起飞（物理意义上的）[doge],2023-03-25 16:21:33,0,0
看看我的,2023-03-26 04:37:32,1,0
当你成为一个装机大佬后，拥有了一套独特的审美*jpg,2023-03-24 08:28:15,0,0
丢，推，开枪，火封前路，尸潮来袭，队友：你******,2023-03-25 06:05:43,0,0
不堪的身体里却装着最纯洁的灵魂。[脱单doge],2023-03-24 10:12:41,0,0
雷蛇鼠标是最后的倔强[辣眼睛][辣眼睛][辣眼睛],2023-03-25 15:47:56,0,0
感觉还不错,2023-03-23 14:23:56,1,0
"公元2023年
小帅用着汽油桶改造的主机箱
他怎样也想不到二十年后
他的机箱会降为鞋盒[妙啊]",2023-03-24 09:25:13,0,0
这个狠啊哈哈哈😁,2023-03-24 11:46:01,1,0
这个壳子挂咸鱼《辐射风格机箱》卖两百[脱单doge],2023-03-25 09:31:59,0,0
我喜欢这个机箱怎么办？,2023-03-23 09:57:25,1,0
"皮肤-废土电竞
售价23333金币",2023-03-25 10:03:59,0,0
看显示器我就觉得这主机不简单[doge],2023-03-19 12:50:07,28,0
"大家帮我看看这个配置有没有缺点
九州风神玄冰400
七彩虹3060-12GL
海韵GX650金
西部数据SSD1T
金士顿D4 3200×2
I5-12400F
华硕重炮手B660M  wifi版",2023-03-25 14:13:11,0,0
这个汽油桶是二战德国人设计的，风靡全球，不一定比好机箱便宜。但这个应该属于战损版了,2023-03-24 05:15:15,0,0
你们在说什么,2023-03-25 08:31:52,0,0
4800,2023-03-25 09:41:11,0,0
鼠标都比主机贵[妙啊],2023-03-25 14:42:58,0,0
看到雷蛇鼠标和显示器就觉得不对劲，打开一看显卡CPU4090+13900k[doge],2023-03-24 13:15:33,0,0
