评论,时间,点赞数,标签
看了这个视频，up没说是谁，有弹幕点名也是猜的，但是退出这个视频时，麻烦各位看看自己的搜索栏是哪位，我也没想到会这么准[doge],2023-03-16 14:49:37,25,0
金百达内存是我最后的底线，固态这么不能推荐给粉丝。[脱单doge],2023-03-16 12:12:59,4,0
我配置都挺好的 怎么这么卡 废话 寨卡能不卡吗[脱单doge],2023-03-17 06:18:45,5,0
路人，先关注了，以后买电脑就找你[脱单doge][脱单doge][脱单doge],2023-03-18 05:47:57,4,0
"小白适用产品
主板：微星华硕
内存：海盗船，英睿达，十铨，宇瞻，威刚，国产的就朗科
电源：海韵，振华，长城。
固态：凯侠，西数，三星，致钛（[吃瓜]虽然我自己用的梵想）
显卡：AIC,AIB自己查除了，这都是杂牌翻新。

[打call][打call][打call]欢迎大家补充",2023-03-15 04:49:20,21,0
整个视频的精髓居然是结尾，笑死我了,2023-03-16 15:12:48,8,0
问一哈，64的d4 2666内存，2080s，12490，用win11蓝屏，用win10随机重启，是电源带不动吗？我用的长城模组额定750,2023-03-18 11:21:10,1,0
我是大橘猫这配的主机，虽然说不敢保证保证全网最低价，但是确实比我自己买配件装的便宜，还帮忙装机理线。但是自己不懂一定要装b板和4根内存，现在懂了不是一般的后悔[辣眼睛]  当时大橘猫很耐心劝我装z板和2根内存好超频，没劝住，我为了好看[辣眼睛],2023-03-15 01:54:06,35,0
电脑商天下乌鸦一般黑，谁也别笑谁，全是套路赚钱,2023-03-18 06:15:37,3,0
草，6650XT确实比6700XT好，了解一下矿卡历史，就知道amd后面带50的才能确保没有进矿池，其他的根本就分不清，只能默认全是矿。,2023-03-16 08:52:28,8,0
为什么要忍？直接捂着嘴憋不住的笑，行行行，他的配置好，我是死奸商，慢走不送。但凡真想给自己省心的人也不会拿到配置单直接去对线，而是自己去了解一下两者的不同。一个自己完全没有主见，没有判断标准的人干嘛要受这个气？你觉得他好你就按他那个配就好了，我行的正坐的直我怕什么。等他自己后悔去呗。,2023-03-15 14:45:54,43,0
虽然我不懂PC，但up就是坑小白。让他去网咖玩就好了，又便宜又不用担心配置，装什么机？[doge],2023-03-21 10:50:03,2,0
不会是那个什么夏小何吧，四五千的配置，什么双敏b660m，什么双敏3070，芯片怎么来的懂得都懂,2023-03-15 01:41:49,33,0
好了，你这一万多的粉丝又多了一个[doge][doge][doge],2023-03-16 14:36:38,4,0
"前几年自己装了电脑。
配置：CPU i5 9400F盒装某宝官旗买的980。
主板 华硕B360官旗4百还是5百买的 
显卡 铭影 960 2G（可能是翻新的[doge]）300来块 内存条 影驰gamer 8G2666 硬盘 影驰铁甲战将240G M.2nvme一起200多 
电源 长城500W金牌 180  
机箱好像叫金什么田100不到 
显示器二手翻新24寸75赫兹无边框300多 
键盘鼠标惠普的一起340 
加上定制单人沙发500 总共3.5K还是3.6来着
网线没拉华硕主板可以连WIFI租房刚好有公共的 下载可以跑到40M 用了几年了LOL. DNF. CF. PUBG随便玩一点毛病没有（PUBG只能玩中低特效[doge]）",2023-03-16 15:57:13,10,0
我支持主播，4500这个预算，中端质量好点的真就不错，光看配置不管牌子真就纯坑人。,2023-03-17 03:39:03,3,0
无意刷到，下次我要找你买电脑[星星眼],2023-03-17 13:01:46,2,0
我装电脑，选配件，从来不问配置清单，自己什么需求自己最清楚，花点时间多看几个评测和对比视频什么都一清二楚了，还跟十几年前那样不容易查资料，只能去电脑城被宰？这么好的B站不用，有些人真的就只会做伸手党？真的无语😒,2023-03-16 18:57:29,5,0
大家好，我有句话不知当说不当说。空降 06:03,2023-03-15 07:01:45,17,0
主页进来的。谁能告诉我是谁啊，，，,2023-03-21 21:58:59,1,0
[热词系列_知识增加]田中裕子,2023-03-16 15:01:27,1,0
为什么我的是绫人太太[藏狐][藏狐],2023-03-17 01:33:53,1,0
我这是‘夏小荷装坤馆’  怎么说[吃瓜],2023-03-18 03:29:53,1,0
捉到燕妈妈,2023-03-16 12:19:09,0,0
燕子！,2023-03-17 06:33:48,0,0
回复 @幽歌阙曲 :嗯,2023-03-17 06:49:32,0,0
内存我用的宏碁,2023-03-17 16:58:46,0,0
回复 @江南无萼 :其实家用电脑大多数问题，要么无法解决一直重复发生，要么一辈子就遇到一次，小白学不学没啥区别，有个信得过的电脑店老板，花钱解决问题就好了,2023-03-17 10:54:01,0,0
